0
510300
510500
510050
159915
588000
159901
512760
512480
515030
515790
512690
512170
512010
515050
159928
512880
512000
512800
515220
512200
512400
512660
512980
515880
159996
512120
510900
159920
513010
513050
159740
518880
518800
159985
161226
159981
159766
513100
513300
513500
513520
513880
159941
