ablation,oos_calmar,oos_ann,oos_dd,oos_sharpe,full_calmar
v6.2_ir_full,0.9551198641299479,0.14561951778383775,-0.1524620346122606,0.7713281840616533,0.24147006218631106
v6.2_warmup_ir_12m,0.7899804002108305,0.13238395102948552,-0.1675787791623119,0.7681514014161224,0.47907907221641877
v6.2_warmup_ir,0.7899804002108305,0.13238395102948552,-0.1675787791623119,0.7681514014161224,0.47907907221641877
v6.2_no_orth,0.7477888659512415,0.11501460321287782,-0.15380625260657088,0.7025560158136459,0.40930155752259334
v6.1_IC12,0.7477888659512415,0.11501460321287782,-0.15380625260657088,0.7025560158136459,0.40930155752259334
v6.2_qr,0.45107049744650474,0.15456176008263856,-0.34265544068523124,0.6230080493097704,0.19482445726159556
HS300,0.06301271898641551,0.021973807496028508,-0.34872019251804853,0.11430353222240815,0.10270413051087414
