name,threshold,steepness,cost_bp,Sharpe,Calmar,AnnRet,MaxDD,turnover_x,elapsed_s
S1,0.4,10,20,0.1891157889713497,0.14992234606518665,0.03739352874716828,-0.24941931425559116,43.9376552169863,0.9803903102874756
S2,0.35,15,20,0.14059658055800095,0.13166921284914457,0.03027721187971011,-0.22994906117042846,41.92771325939548,1.00925612449646
S3,0.45,10,20,0.2249187916766729,0.1616005021395846,0.04366644353374438,-0.27021230104858773,46.42636934728121,0.9831452369689941
S4,0.4,20,20,0.23607950760805171,0.16786106442175305,0.04562124853055094,-0.2717798119993269,47.37993501250711,1.0182619094848633
