Sharpe,Calmar,MaxDD,AnnRet,Vol,WinRate,TotalReturn,N_Weeks,N_Years,strategy,group
1.2299904328516587,1.1961534846226307,-0.13717858265714067,0.1640866396609324,0.1124805642438828,0.516260162601626,1.0519238987460238,246,4.730769230769231,银河方案-动态仓位,原版
0.6154706591522588,0.5031121761909084,-0.17977750769008538,0.09044825312413662,0.1197955977027963,0.5284552845528455,0.5062632004252152,246,4.730769230769231,中信多因子选股,中信
0.38598581727610887,0.25229699698702374,-0.2643802109397617,0.06670233328289776,0.14106433735377655,0.516260162601626,0.35726959668895053,246,4.730769230769231,银河因子配置,原版
0.3477510249807663,0.2559843199363102,-0.2255969114152152,0.057749271948355885,0.12687481337718454,0.5284552845528455,0.30421470591199706,246,4.730769230769231,中信里昂全天候,中信
0.28014543262494407,0.180151966646307,-0.28565251976060524,0.05146086321234611,0.1446035824555769,0.508130081300813,0.2679384884281393,246,4.730769230769231,中信行业轮动,中信
0.2662650318225909,0.195520512114352,-0.24517814062919285,0.0479373556150644,0.13405200053779381,0.5040650406504065,0.2479630156107091,246,4.730769230769231,基础风险平价,原版
0.24941971856456008,0.21418782178963586,-0.20267800035106165,0.04341115941987295,0.11789528792548666,0.508130081300813,0.222668163349115,246,4.730769230769231,中信大类资产配置,中信
0.247656245157371,0.17279776542764427,-0.27685150333622566,0.047839321131783796,0.15655484095195568,0.4878048780487805,0.2474108094682823,246,4.730769230769231,等权基准,原版
0.1945310202652243,0.11536656659977429,-0.3456418653255722,0.03987551527575284,0.17464106623724648,0.483739837398374,0.2031917902484195,246,4.730769230769231,60/40股债,原版
