ablation,oos_calmar,oos_ann,oos_dd,oos_sharpe,full_calmar
v6.2_ir_expanding,0.821353267626567,0.137375717969191,-0.1672553374824457,0.7698056135352357,0.759647958174049
v6.1_IC12,0.7477888659512415,0.11501460321287782,-0.15380625260657088,0.7025560158136459,0.40930155752259334
v6.2_no_orth,0.6760943110515181,0.13072850834096816,-0.19335839128367804,0.6963408209325056,0.7637123761112626
v6.2_predefined,0.6739993155214542,0.1363722034122714,-0.20233285149075275,0.7027257912091891,0.7950707711968469
v6.1_eq,0.590252116098686,0.10706093612506762,-0.18138170657090502,0.6081939617943174,0.8433380901080898
v6.2_ir_full,0.06378088163213101,0.016324838326001956,-0.25595190766033504,0.09384971661517172,0.3009569648775625
