ablation,oos_calmar,oos_ann,oos_dd,oos_sharpe,full_calmar
v6.1_IC12,0.7477888659512415,0.11501460321287782,-0.15380625260657088,0.7025560158136459,0.40930155752259334
v6.1_default,0.7321397145645119,0.11297716284342396,-0.15431093354992298,0.6725116408014893,0.6086867366003774
v6.1_IC_nosmooth,0.665374994276095,0.10489505662875742,-0.15764802935355215,0.6270660802016098,0.8219137438025903
v6_TF_only,0.6462515460265608,0.09949995955826685,-0.15396475284281552,0.6374746185749851,0.791761718724656
v6.1_IC36,0.60012902010606,0.09388968210249682,-0.1564491616917706,0.5530181118373708,0.8048926903311721
v6.1_baseline_eq,0.590252116098686,0.10706093612506762,-0.18138170657090502,0.6081939617943174,0.8433380901080898
v6.1_reverse_weights,0.590252116098686,0.10706093612506762,-0.18138170657090502,0.6081939617943174,0.8433380901080898
