date,w_target,w_adj,w_prev,turnover,cost,port_ret,alert_level,applied_scale,width_z,stress,is_month_end,is_monday,days_since_month_end
2024-01-03,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0,green,1.0,0.0,0.0,False,False,-1
2024-01-04,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0,green,1.0,0.0,0.0,False,False,-1
2024-01-05,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0,green,1.0,0.0,0.0,False,False,-1
2024-01-08,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0,green,1.0,0.0,0.008914790247468656,False,True,-1
2024-01-09,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0,green,1.0,0.0,0.0,False,False,-1
2024-01-10,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0,green,1.0,0.0,0.0,False,False,-1
2024-01-11,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0,green,1.0,0.0,0.0,False,False,-1
2024-01-12,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0,green,1.0,0.0,0.0,False,False,-1
2024-01-15,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0,green,1.0,0.0,9.503872277820803e-05,False,True,-1
2024-01-16,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0,green,1.0,0.0,0.0,False,False,-1
2024-01-17,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0,green,1.0,0.0,0.0,False,False,-1
2024-01-18,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0,green,1.0,0.0,0.0,False,False,-1
2024-01-19,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0,green,1.0,0.0,0.0,False,False,-1
2024-01-22,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 0.0}",1.0,0.001,0.0009182432600118862,red,0.6,2.6510856287706144,0.9986765008624496,False,True,-1
2024-01-23,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}",0.0,0.0,-0.0005041572309369968,green,1.0,0.0,0.0,False,False,-1
2024-01-24,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}",0.0,0.0,0.00010749753995997757,green,1.0,0.0,0.0,False,False,-1
2024-01-25,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}",0.0,0.0,8.268152729318246e-05,green,1.0,0.0,0.0,False,False,-1
2024-01-26,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}",0.0,0.0,0.0007523396937729743,green,1.0,0.0,0.0,False,False,-1
2024-01-29,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}",0.0,0.0,0.0005782877725182267,green,1.0,0.029456602204886963,0.0005155796517991359,False,True,-1
2024-01-30,"{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}",0.0,0.0,0.0028815112659659192,green,1.0,0.0,0.0,False,False,-1
2024-01-31,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.0, '511260': 1.0}",2.0,0.002,-0.021671826625387025,green,1.0,0.350015750950273,0.16315167013169535,True,False,0
2024-02-01,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.009493670886076,green,1.0,0.0,0.0,False,False,1
2024-02-02,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.024760383386581486,green,1.0,0.0,0.0,False,False,2
2024-02-05,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.004676539360872978,green,1.0,1.978105188820259,0.8444800833316013,False,True,5
2024-02-06,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0015515903801397446,green,1.0,0.0,0.0,False,False,6
2024-02-07,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.009295120061967421,green,1.0,0.0,0.0,False,False,7
2024-02-08,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.022673964034402028,green,1.0,0.0,0.0,False,False,8
2024-02-19,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.005351681957186605,green,1.0,0.06443500252218558,0.00017330118716351106,False,True,19
2024-02-20,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.001537279016141424,green,1.0,0.0,0.0,False,False,20
2024-02-21,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.013086989992301734,green,1.0,0.0,0.0,False,False,21
2024-02-22,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.01716068642745716,green,1.0,0.0,0.0,False,False,22
2024-02-23,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.01303680981595079,green,1.0,0.0,0.0,False,False,23
2024-02-26,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.009841029523088518,green,1.0,-0.0800746373513584,0.0004954542751776015,False,True,26
2024-02-27,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.001529051987767538,green,1.0,0.0,0.0,False,False,27
2024-02-28,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0022970903522203656,green,1.0,0.0,0.0,False,False,28
2024-02-29,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.006875477463712643,green,1.0,-0.2626419497794003,0.0015135656190985065,True,False,0
2024-03-01,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.016153846153846185,green,1.0,0.0,0.0,False,False,1
2024-03-04,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.01362604087812258,green,1.0,0.0728782843033865,0.09509495539096227,False,True,4
2024-03-05,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.007468259895444418,green,1.0,0.0,0.0,False,False,5
2024-03-06,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.003762227238525151,green,1.0,0.0,0.0,False,False,6
2024-03-07,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.006797583081571079,green,1.0,0.0,0.0,False,False,7
2024-03-08,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.016730038022813698,green,1.0,0.0,0.0,False,False,8
2024-03-11,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.014958863126402377,green,1.0,-0.23076398418856106,0.0027703764271692103,False,True,11
2024-03-12,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0037965072133638866,green,1.0,0.0,0.0,False,False,12
2024-03-13,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.00605143721633894,green,1.0,0.0,0.0,False,False,13
2024-03-14,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.004511278195488688,green,1.0,0.0,0.0,False,False,14
2024-03-15,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.0060422960725075026,green,1.0,0.0,0.0,False,False,15
2024-03-18,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0,green,1.0,-0.5533569735698479,0.0004955559276829192,False,True,18
2024-03-19,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.005319148936170248,green,1.0,0.0,0.0,False,False,19
2024-03-20,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0038197097020626902,green,1.0,0.0,0.0,False,False,20
2024-03-21,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.017503805175038023,green,1.0,0.0,0.0,False,False,21
2024-03-22,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0007479431563202077,green,1.0,0.0,0.0,False,False,22
2024-03-25,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.002989536621823663,green,1.0,-0.534176872787344,0.00014142769998491168,False,True,25
2024-03-26,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.00524737631184391,green,1.0,0.0,0.0,False,False,26
2024-03-27,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0007457121551082135,green,1.0,0.0,0.0,False,False,27
2024-03-28,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.0022354694485843263,green,1.0,0.0,0.0,False,False,28
2024-03-29,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.0014936519790889058,green,1.0,0.0840080072820436,0.3313630466862109,True,False,0
2024-04-01,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.00523560209424101,green,1.0,-0.15404609707206987,0.2119319385088288,False,True,3
2024-04-02,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.0029761904761904656,green,1.0,0.0,0.0,False,False,4
2024-04-03,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.00970149253731356,green,1.0,0.0,0.0,False,False,5
2024-04-08,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.0007535795026374359,green,1.0,1.2741630818552196,0.7043200776833157,False,True,10
2024-04-09,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0015082956259426794,green,1.0,0.0,0.0,False,False,11
2024-04-10,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.003765060240963791,green,1.0,0.0,0.0,False,False,12
2024-04-11,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.009002250562640701,green,1.0,0.0,0.0,False,False,13
2024-04-12,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.01514004542013625,green,1.0,0.0,0.0,False,False,14
2024-04-15,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.8,0.0008,-0.0049926905253538266,red,0.6,2.5395780228890605,0.9984698607737024,False,True,17
2024-04-16,"{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}",0.0,0.0,-0.01621715862140034,green,1.0,0.0,0.0,False,False,18
2024-04-17,"{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}",0.0,0.0,-0.000318155837917744,green,1.0,0.0,0.0,False,False,19
2024-04-18,"{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}",0.0,0.0,-0.000683492095923932,green,1.0,0.0,0.0,False,False,20
2024-04-19,"{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}",0.0,0.0,-0.011543116186051949,green,1.0,0.0,0.0,False,False,21
2024-04-22,"{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}",0.0,0.0,-0.0035128652221788847,green,1.0,0.34262567998331717,0.17755749974907456,False,True,24
2024-04-23,"{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}",0.0,0.0,0.002392973647795582,green,1.0,0.0,0.0,False,False,25
2024-04-24,"{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}",0.0,0.0,0.01245288144885146,green,1.0,0.0,0.0,False,False,26
2024-04-25,"{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}",0.0,0.0,-0.009574199921868875,green,1.0,0.0,0.0,False,False,27
2024-04-26,"{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}",0.0,0.0,0.009451824702943234,green,1.0,0.0,0.0,False,False,28
2024-04-29,"{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}",0.0,0.0,0.0017219037843998028,green,1.0,0.5895421900511587,0.13995129958255878,False,True,31
2024-04-30,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.6, '518880': 0.0, '511260': 0.4}",0.8,0.0008,0.0007704160246533309,green,1.0,0.266580481700223,0.02120502564991493,True,False,0
2024-05-06,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.002309468822170979,green,1.0,0.44108132590934485,0.11552751342799285,False,True,6
2024-05-07,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.009984639016896946,green,1.0,0.0,0.0,False,False,7
2024-05-08,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.001520912547528619,green,1.0,0.0,0.0,False,False,8
2024-05-09,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.00227790432801811,green,1.0,0.0,0.0,False,False,9
2024-05-10,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0053272450532724225,green,1.0,0.0,0.0,False,False,10
2024-05-13,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0037850113550341735,green,1.0,0.08891591069138637,0.0001689821654762188,False,True,13
2024-05-14,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0,green,1.0,0.0,0.0,False,False,14
2024-05-15,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.006787330316742057,green,1.0,0.0,0.0,False,False,15
2024-05-16,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.017228464419475786,green,1.0,0.0,0.0,False,False,16
