date,turnover,cost,port_ret,alert_level,applied_scale,is_month_end,is_monday,days_since_month_end
2023-05-05,0.0,0.0,0.0,green,1.0,False,False,-1
2023-05-08,0.0,0.0,0.0,green,1.0,False,True,-1
2023-05-09,0.0,0.0,0.0,green,1.0,False,False,-1
2023-05-10,0.0,0.0,0.0,green,1.0,False,False,-1
2023-05-11,0.0,0.0,0.0,green,1.0,False,False,-1
2023-05-12,0.0,0.0,0.0,green,1.0,False,False,-1
2023-05-15,0.0,0.0,0.0,green,1.0,False,True,-1
2023-05-16,0.0,0.0,0.0,green,1.0,False,False,-1
2023-05-17,0.0,0.0,0.0,green,1.0,False,False,-1
2023-05-18,0.0,0.0,0.0,green,1.0,False,False,-1
2023-05-19,0.0,0.0,0.0,green,1.0,False,False,-1
2023-05-22,0.0,0.0,0.0,green,1.0,False,True,-1
2023-05-23,0.0,0.0,0.0,green,1.0,False,False,-1
2023-05-24,0.0,0.0,0.0,green,1.0,False,False,-1
2023-05-25,0.0,0.0,0.0,green,1.0,False,False,-1
2023-05-26,0.0,0.0,0.0,green,1.0,False,False,-1
2023-05-29,0.0,0.0,0.0,green,1.0,False,True,-1
2023-05-30,0.0,0.0,0.0,green,1.0,False,False,-1
2023-05-31,1.0,0.001,-0.0038647342995169476,green,1.0,True,False,0
2023-06-01,0.0,0.0,-0.0009699321047526022,green,1.0,False,False,1
2023-06-02,0.0,0.0,0.012621359223300876,green,1.0,False,False,2
2023-06-05,0.0,0.0,0.004793863854266611,green,1.0,False,True,5
2023-06-06,0.0,0.0,0.000954198473282375,green,1.0,False,False,6
2023-06-07,0.0,0.0,0.0028598665395616063,green,1.0,False,False,7
2023-06-08,0.0,0.0,-0.020912547528517123,green,1.0,False,False,8
2023-06-09,0.0,0.0,0.0165048543689319,green,1.0,False,False,9
2023-06-12,0.0,0.0,0.011461318051575908,green,1.0,False,True,12
2023-06-13,0.0,0.0,0.02455146364494798,green,1.0,False,False,13
2023-06-14,0.0,0.0,0.0009216589861751334,green,1.0,False,False,14
2023-06-15,0.0,0.0,0.004604051565377354,green,1.0,False,False,15
2023-06-16,0.0,0.0,0.008249312557286892,green,1.0,False,False,16
2023-06-19,0.0,0.0,-0.0036363636363636598,green,1.0,False,True,19
2023-06-20,0.0,0.0,-0.0009124087591242391,green,1.0,False,False,20
