date,0
2022-04-12,1.0109006974425336
2022-04-13,1.0150544244402684
2022-04-14,1.029463001099372
2022-04-15,1.024431099430273
2022-04-18,1.0204274499109733
2022-04-19,1.0301937027298012
2022-04-20,1.0120346938245592
2022-04-21,1.00294279429425
2022-04-22,0.9979198829481994
2022-04-25,0.9519643257624348
2022-04-26,0.9424189686385047
2022-04-27,0.9642067452367606
2022-04-28,0.9790154184185772
2022-04-29,1.0003311738049525
2022-05-05,0.9951355348758768
2022-05-06,0.9737649654988836
2022-05-09,0.9650166830304616
2022-05-10,0.9579067383644003
2022-05-11,0.962950752999698
2022-05-12,0.9610412452566944
2022-05-13,0.9696733858510036
2022-05-16,0.9771523820393637
2022-05-17,0.9824637275788525
2022-05-18,0.970436126252756
2022-05-19,0.973046881071605
2022-05-20,0.9898751681997762
2022-05-23,0.9944796840224934
2022-05-24,0.9776905930159684
2022-05-25,0.9856448545397763
2022-05-26,0.9962446736340538
2022-05-27,1.0074813079697031
2022-05-30,1.0014895849555439
2022-05-31,1.0028714093176752
2022-06-01,0.9994617292345112
2022-06-02,0.9905310351301673
2022-06-06,1.006322163905108
2022-06-07,1.0083769226023966
2022-06-08,1.0366984122957872
2022-06-09,1.0279607984539754
2022-06-10,1.0467274052288056
2022-06-13,1.0314588190080562
2022-06-14,1.0391575205818642
2022-06-15,1.0372039890122826
2022-06-16,1.0208265244127774
2022-06-17,1.0319954945433978
2022-06-20,1.0313899528833357
2022-06-21,1.0307754607458697
2022-06-22,1.0132431502701877
2022-06-23,1.033221749614307
2022-06-24,1.0469523566828418
2022-06-27,1.0651113313673846
2022-06-28,1.0701780709027116
2022-06-29,1.0516612462757526
2022-06-30,1.0732908575503677
2022-07-01,1.068872830104889
2022-07-04,1.0786384966168328
2022-07-05,1.0739738249863624
2022-07-06,1.0528255612873099
2022-07-07,1.05826113205823
2022-07-08,1.0562115336003257
2022-07-11,1.0349045849234373
2022-07-12,1.0237806773499825
2022-07-13,1.0294808846017802
2022-07-14,1.044162904511144
2022-07-15,1.026882306540622
2022-07-18,1.035686749142997
2022-07-19,1.0292281434753694
2022-07-20,1.0361891136481993
2022-07-21,1.0227652287037579
2022-07-22,1.0198356911626505
2022-07-25,1.0082386633053393
2022-07-26,1.0173406338310607
2022-07-27,1.0218278898518007
2022-07-28,1.021464874766644
2022-07-29,1.0075638443391484
2022-08-01,1.0266478281074207
2022-08-02,1.0060432259708105
2022-08-03,0.9987873272495172
2022-08-04,0.9959521672371786
2022-08-05,1.0134529669619705
2022-08-08,1.0161242053210233
2022-08-09,1.0271446694524684
2022-08-10,1.0191647360967
2022-08-11,1.0385185812069886
2022-08-12,1.0221096161486025
2022-08-15,1.0364881591009096
2022-08-16,1.0365980059001252
2022-08-17,1.0414244663238381
2022-08-18,1.0432877086614258
2022-08-19,1.023642368478335
2022-08-22,1.0354629580301435
2022-08-23,1.032477867458181
2022-08-24,1.005269612776702
2022-08-25,1.0129970550329157
2022-08-26,1.0022787437502267
2022-08-29,0.9946116162473545
2022-08-30,0.9850329738438658
2022-08-31,0.970957985483489
2022-09-01,0.9695252905705354
2022-09-02,0.9743860572870047
2022-09-05,0.9722843447676767
