date,nav_bare
2024-08-01,1.0
2024-08-02,1.0
2024-08-05,1.0
2024-08-06,1.0
2024-08-07,1.0
2024-08-08,1.0
2024-08-09,1.0
2024-08-12,1.0
2024-08-13,1.0
2024-08-14,1.0
2024-08-15,1.0
2024-08-16,1.0
2024-08-19,1.0
2024-08-20,1.0
2024-08-21,1.0
2024-08-22,1.0
2024-08-23,1.0
2024-08-26,1.0
2024-08-27,1.0
2024-08-28,1.0
2024-08-29,1.0
2024-08-30,1.0061073205401565
2024-09-02,1.0146276365927196
2024-09-03,1.016047689268147
2024-09-04,0.9627957139396278
2024-09-05,0.9656358192904821
2024-09-06,0.9741561353430452
2024-09-09,0.9684759246413366
2024-09-10,0.9713160299921909
2024-09-11,0.9777062670316132
2024-09-12,1.0089474258910112
2024-09-13,1.0188877946190014
2024-09-18,1.0110775049041518
2024-09-19,1.0224379263075694
2024-09-20,1.0245680053207102
2024-09-23,1.0288281633469918
2024-09-24,1.0231479526452831
2024-09-25,1.0153376629304336
2024-09-26,1.0259880579961376
2024-09-27,1.003977241527016
2024-09-30,1.0017933975482496
2024-10-08,1.003022161133818
2024-10-09,0.990032374657811
2024-10-10,0.9963517302407334
2024-10-11,1.0074106025108471
2024-10-14,1.0179428618157176
2024-10-15,1.0179428618157176
2024-10-16,1.0328635624976172
2024-10-17,1.0365498532543218
2024-10-18,1.0435713594575686
2024-10-21,1.0567366835886562
2024-10-22,1.056385608278494
2024-10-23,1.0630560391715784
2024-10-24,1.052348242211627
2024-10-25,1.0528748551768705
2024-10-28,1.056210070623413
2024-10-29,1.0651624910325526
2024-10-30,1.077801202198397
2024-10-31,1.0574885714550784
2024-11-01,1.0451669088678703
2024-11-04,1.0458917125494709
2024-11-05,1.0422676941414684
2024-11-06,1.0792326819030922
2024-11-07,1.0959031665799028
2024-11-08,1.1053256144407089
2024-11-11,1.1118488475751132
2024-11-12,1.1132984549383143
2024-11-13,1.10677522180391
2024-11-14,1.1082248291671108
2024-11-15,1.0944535592167022
2024-11-18,1.086480718719097
2024-11-19,1.0901047371270993
2024-11-20,1.1024263997143071
2024-11-21,1.0944535592167022
2024-11-22,1.1024263997143071
2024-11-25,1.1132984549383143
2024-11-26,1.1132984549383143
2024-11-27,1.1161976696647162
2024-11-28,1.109674436530312
2024-11-29,1.1176650756573598
2024-12-02,1.1080414189194694
2024-12-03,1.1191746688711468
2024-12-04,1.1187972705677
2024-12-05,1.1184198722642533
2024-12-06,1.113891092622893
2024-12-09,1.1201181646297633
2024-12-10,1.124835643422847
2024-12-11,1.1342706010090142
2024-12-12,1.142007266229671
2024-12-13,1.1323836094917807
2024-12-16,1.12219385529872
2024-12-17,1.1208729612366568
2024-12-18,1.11936336802287
2024-12-19,1.1104945078918729
2024-12-20,1.1118154019539366
2024-12-23,1.1229486519056138
2024-12-24,1.1172876773539135
2024-12-25,1.1201181646297635
2024-12-26,1.120872961236657
2024-12-27,1.1218164569952738
2024-12-30,1.11766507565736
2024-12-31,1.1086105565148472
2025-01-02,1.1181382101619974
2025-01-03,1.1113327432711757
2025-01-06,1.1358324240781337
2025-01-07,1.129026957187312
2025-01-08,1.117457663472915
2025-01-09,1.113374383338422
2025-01-10,1.109291103203929
2025-01-13,1.0834303290188068
2025-01-14,1.096360716111368
2025-01-15,1.0895552492205463
2025-01-16,1.1140549300275042
2025-01-17,1.109291103203929
2025-01-20,1.1201798502292435
2025-01-21,1.1208603969183257
2025-01-22,1.1276658638091475
2025-01-23,1.1181382101619972
2025-01-24,1.1188187568510792
2025-01-27,1.1137022032695711
2025-02-05,1.1562606396086375
2025-02-06,1.1496164955388255
2025-02-07,1.1528487818430584
2025-02-10,1.1704467850549929
2025-02-11,1.1822985015038467
2025-02-12,1.1740382142819183
2025-02-13,1.179784501044999
2025-02-14,1.1860695021921184
2025-02-17,1.166137069982682
2025-02-18,1.1770909291248046
2025-02-19,1.1848125019626943
2025-02-20,1.188583502650966
2025-02-21,1.1794253581223062
2025-02-24,1.1817597871198078
2025-02-25,1.181939358581154
2025-02-26,1.170626356516339
2025-02-27,1.1657779270599897
2025-02-28,1.1571584969153688
2025-03-03,1.1584154971447926
2025-03-04,1.1670349272894138
2025-03-05,1.175654357434035
2025-03-06,1.1734994998978798
2025-03-07,1.1718833567457634
2025-03-10,1.1751156430499963
2025-03-11,1.1681123560574918
2025-03-12,1.1718833567457634
2025-03-13,1.1806823583517305
2025-03-14,1.198280361563665
2025-03-17,1.19899864740905
2025-03-18,1.2079772204763635
2025-03-19,1.2210859371546412
2025-03-20,1.2223429373840653
2025-03-21,1.2164170791596383
2025-03-24,1.217494507927716
2025-03-25,1.2164170791596383
2025-03-26,1.22018807984791
2025-03-27,1.2232407946907966
2025-03-28,1.2458667988204266
2025-03-31,1.2591550869600507
2025-04-01,1.2670562312592868
2025-04-02,1.2622078018029375
2025-04-03,1.273879946790445
2025-04-07,1.234912939678304
2025-04-08,1.243532369822925
2025-04-09,1.2591550869600505
2025-04-10,1.286449949084684
2025-04-11,1.3060232383714272
2025-04-14,1.3157200972841259
2025-04-15,1.3153609543614333
2025-04-16,1.3473246744810694
2025-04-17,1.3584581050845383
2025-04-18,1.3616903913887712
2025-04-21,1.3870099674385954
2025-04-22,1.4333394044659333
2025-04-23,1.3467859600970307
2025-04-24,1.3615108199274248
2025-04-25,1.3521731039374187
2025-04-28,1.340500958949911
2025-04-29,1.3498386749399172
2025-04-30,1.3415783877179888
2025-05-06,1.3668979637678131
2025-05-07,1.3774926799872433
2025-05-08,1.3570215333937685
2025-05-09,1.3523526753987654
2025-05-12,1.3245190988900934
2025-05-13,1.3166179545908574
2025-05-14,1.3067415242168126
2025-05-15,1.2681336600273645
2025-05-16,1.2887843780821855
2025-05-19,1.296865093842768
2025-05-20,1.2945306648452664
2025-05-21,1.3358321009549086
2025-05-22,1.3378073870297174
2025-05-23,1.3385256728751025
2025-05-26,1.3333181004960606
2025-05-27,1.3227233842766306
2025-05-28,1.324339527428747
2025-05-29,1.3108716678277768
2025-05-30,1.3232620986606694
2025-06-03,1.342835387947413
2025-06-04,1.3421171021020282
2025-06-05,1.3437332452541446
2025-06-06,1.343374102331452
2025-06-09,1.3288288139624043
2025-06-10,1.3297266712691356
2025-06-11,1.3338568148800998
2025-06-12,1.3462472457129926
2025-06-13,1.3625882486955032
2025-06-16,1.3580989621618464
2025-06-17,1.346606388635685
2025-06-18,1.3473246744810703
2025-06-19,1.340500958949912
2025-06-20,1.33529338657087
2025-06-23,1.3403213874885658
2025-06-24,1.3238008130447088
2025-06-25,1.3273922422716342
2025-06-26,1.3297266712691356
2025-06-27,1.3155405258227801
2025-06-30,1.313385668286625
2025-07-01,1.3282900995783653
