date,nav_bare
2023-12-13,1.1495694485443986
2023-12-14,1.1621172259004666
2023-12-15,1.1514998758299475
2023-12-18,1.1601867986149177
2023-12-19,1.166943294114339
2023-12-20,1.1736997896137602
2023-12-21,1.1582563713293685
2023-12-22,1.1640476531860156
2023-12-25,1.1650128668287902
2023-12-26,1.172734575970986
2023-12-27,1.1765954305420838
2023-12-28,1.1736997896137602
2023-12-29,1.1708041486854368
2024-01-02,1.1679085077571134
2024-01-03,1.1495694485443984
2024-01-04,1.1437781666877516
2024-01-05,1.1350912439027812
2024-01-08,1.1379868848311048
2024-01-09,1.1669432941143392
2024-01-10,1.1669432941143392
2024-01-11,1.180456285113182
2024-01-12,1.176595430542084
2024-01-15,1.1843171396842798
2024-01-16,1.172734575970986
2024-01-17,1.1717693623282115
2024-01-18,1.174665003256535
2024-01-19,1.1987953443258967
2024-01-22,1.2354734627513269
2024-01-23,1.2267865399663564
2024-01-24,1.233543035465778
2024-01-25,1.2267865399663564
2024-01-26,1.2171344035386116
2024-01-29,1.227751753609131
2024-01-30,1.2470560264646204
2024-01-31,1.2200300444669352
2024-02-01,1.2084474807536414
2024-02-02,1.23836910367965
2024-02-05,1.2441603855362968
2024-02-06,1.246090812821846
2024-02-07,1.2345082491085524
2024-02-08,1.2624994447490123
2024-02-19,1.2557429492495908
2024-02-20,1.253812521964042
2024-02-21,1.237403890036876
2024-02-22,1.2586385901779145
2024-02-23,1.2750472221050804
2024-02-26,1.2624994447490123
2024-02-27,1.2605690174634634
2024-02-28,1.2634646583917866
2024-02-29,1.2547777356068164
2024-03-01,1.2750472221050804
2024-03-04,1.2924210676750207
2024-03-05,1.2827689312472759
2024-03-06,1.2779428630334035
2024-03-07,1.2692559402484331
2024-03-08,1.2904906403894716
2024-03-11,1.271186367533982
2024-03-12,1.2760124357478546
2024-03-13,1.2837341448900506
2024-03-14,1.2779428630334038
2024-03-15,1.270221153891208
2024-03-18,1.270221153891208
2024-03-19,1.2634646583917868
2024-03-20,1.2682907266056591
2024-03-21,1.290490640389472
2024-03-22,1.2914558540322467
2024-03-25,1.2875949994611489
2024-03-26,1.29435149496057
2024-03-27,1.2953167086033446
2024-03-28,1.292421067675021
2024-03-29,1.290490640389472
2024-04-01,1.2972471358888935
