date,nav_bare
2024-09-25,1.1056798163969117
2024-09-26,1.1172778564290473
2024-09-27,1.0933085736959673
2024-09-30,1.090930416854515
2024-10-08,1.0922685126873488
2024-10-09,1.0781229281688216
2024-10-10,1.0850045638805377
2024-10-11,1.0970474263760404
2024-10-14,1.1085168192289003
2024-10-15,1.1085168192289003
2024-10-16,1.1247651257704516
2024-10-17,1.1287794132689526
2024-10-18,1.136425675170859
2024-10-21,1.1507624162369334
2024-10-22,1.1503801031418381
2024-10-23,1.1576440519486495
2024-10-24,1.145983502548242
2024-10-25,1.146556972190885
2024-10-28,1.1501889465942907
2024-10-29,1.1599379305192214
2024-10-30,1.1737012019426531
2024-10-31,1.1515812051664185
2024-11-01,1.1381631924948425
2024-11-04,1.1389524873578765
2024-11-05,1.135006013042707
2024-11-06,1.1752600510574347
2024-11-07,1.1934138329072137
2024-11-08,1.203674666126654
2024-11-11,1.2107783198939588
2024-11-12,1.2123569096200266
2024-11-13,1.2052532558527216
2024-11-14,1.2068318455787892
2024-11-15,1.1918352431811456
2024-11-18,1.1831529996877732
2024-11-19,1.1870994740029426
2024-11-20,1.2005174866745183
2024-11-21,1.1918352431811459
2024-11-22,1.2005174866745183
2024-11-25,1.2123569096200264
2024-11-26,1.2123569096200264
2024-11-27,1.215514089072162
2024-11-28,1.2084104353048573
2024-11-29,1.2171120611042872
