date,nav_cagcp
2024-11-20,1.0547163837425366
2024-11-21,1.0562407739721043
2024-11-22,1.0545318980923886
2024-11-25,1.0531183622240274
2024-11-26,1.0505475815219794
2024-11-27,1.0564755388720457
2024-11-28,1.0527151137082573
2024-11-29,1.0576418743342775
2024-12-02,1.0596910684448042
2024-12-03,1.0674031925479566
2024-12-04,1.0682309063005913
2024-12-05,1.0706027064443124
2024-12-06,1.0711559745679415
2024-12-09,1.0772562220347592
2024-12-10,1.0798049790581195
2024-12-11,1.0810283748637546
2024-12-12,1.089848160349086
2024-12-13,1.0760869767029717
2024-12-16,1.0743242291893333
2024-12-17,1.076727881083079
2024-12-18,1.0796777992506246
2024-12-19,1.0748554032410138
2024-12-20,1.0722575887776802
2024-12-23,1.085214838040355
2024-12-24,1.0857053333023285
2024-12-25,1.0897796157079347
2024-12-26,1.091163911764057
2024-12-27,1.0897021917186172
2024-12-30,1.0858591869569867
2024-12-31,1.0775609423893462
2025-01-02,1.0694750691042463
2025-01-03,1.060942241494662
2025-01-06,1.0731193114043436
2025-01-07,1.0724437147387065
2025-01-08,1.065148511507647
2025-01-09,1.0618827138646243
2025-01-10,1.0545489575120024
2025-01-13,1.038046468903508
2025-01-14,1.0567923160590005
2025-01-15,1.0502251487036818
2025-01-16,1.0646231396932664
2025-01-17,1.0633984847554072
2025-01-20,1.0718534246747664
2025-01-21,1.0728225789523749
2025-01-22,1.072567924719976
2025-01-23,1.068414809121249
2025-01-24,1.072515155085531
2025-01-27,1.0586252199042414
2025-02-05,1.0614251001167647
2025-02-06,1.0699651728184356
2025-02-07,1.0745497658366998
2025-02-10,1.0716568999479659
2025-02-11,1.0720830519883864
2025-02-12,1.0753189576289501
2025-02-13,1.0782146216655604
2025-02-14,1.0857141375562482
2025-02-17,1.0825869376614705
2025-02-18,1.0840512901398882
2025-02-19,1.0849544260396293
2025-02-20,1.081284620611193
2025-02-21,1.0805070878370497
2025-02-24,1.0736836706310198
2025-02-25,1.0665520235171826
2025-02-26,1.0678213660555247
2025-02-27,1.0694787031054678
2025-02-28,1.0551253970044354
2025-03-03,1.0543627509333413
2025-03-04,1.0586223985225869
2025-03-05,1.0652251114373672
2025-03-06,1.0702484467699285
2025-03-07,1.0587038607065415
2025-03-10,1.057563795251854
2025-03-11,1.0426172676074061
2025-03-12,1.0452879612667056
2025-03-13,1.0443496376729366
2025-03-14,1.0602544725024
2025-03-17,1.0584918083987682
2025-03-18,1.0619466059743774
2025-03-19,1.0632014614717613
2025-03-20,1.0634506487847173
2025-03-21,1.0532188760267194
2025-03-24,1.058446221934287
2025-03-25,1.0607458178162392
2025-03-26,1.058719816767795
2025-03-27,1.0584359191792099
2025-03-28,1.0573416602908206
2025-03-31,1.0644016324059522
2025-04-01,1.0699942128566249
2025-04-02,1.0663863178141566
2025-04-03,1.0739193931071511
2025-04-07,1.006633013498703
2025-04-08,1.0260043563348642
2025-04-09,1.027611074503798
2025-04-10,1.0591083975145923
2025-04-11,1.0612933947549035
2025-04-14,1.0672559342872239
2025-04-15,1.0646532963369215
2025-04-16,1.0679536023814233
2025-04-17,1.070484439128387
2025-04-18,1.0700951962441738
2025-04-21,1.0730998674736043
2025-04-22,1.0832797787358401
2025-04-23,1.0770086947739586
2025-04-24,1.0771260531827673
2025-04-25,1.0804412365711105
2025-04-28,1.0785884663885075
2025-04-29,1.0790390097466378
2025-04-30,1.0706145825710607
2025-05-06,1.0908202653635275
2025-05-07,1.099275125539099
2025-05-08,1.0829386160473171
2025-05-09,1.0792127454614722
2025-05-12,1.0570008246612428
2025-05-13,1.0506955052082743
2025-05-14,1.050791882636599
2025-05-15,1.0307704635370907
2025-05-16,1.0375003873303332
2025-05-19,1.0388620601145868
2025-05-20,1.0414935814028938
2025-05-21,1.055634131724734
2025-05-22,1.055234929857584
2025-05-23,1.0527113591122477
2025-05-26,1.0500617513701411
2025-05-27,1.045305249436098
2025-05-28,1.0470344263948308
2025-05-29,1.045989974031365
2025-05-30,1.0470806997309514
2025-06-03,1.0541742852276073
2025-06-04,1.0564921409460903
2025-06-05,1.057552527516223
2025-06-06,1.0573795857548993
2025-06-09,1.0536788040449718
2025-06-10,1.0522010127017358
2025-06-11,1.0568497049343815
2025-06-12,1.0607430959923345
2025-06-13,1.0627536764259657
2025-06-16,1.0632239412495663
2025-06-17,1.0599189973252785
2025-06-18,1.0599681736836803
2025-06-19,1.0543848671182576
2025-06-20,1.0533147273032972
2025-06-23,1.0557931241325915
2025-06-24,1.0654326242404069
2025-06-25,1.0692448744873433
2025-06-26,1.0715730142841187
2025-06-27,1.0726865193661528
2025-06-30,1.0693420955790107
2025-07-01,1.0814770961167544
