date,nav_bare
2025-07-08,1.0652464793295089
2025-07-09,1.053151223278728
2025-07-10,1.0613587184560438
2025-07-11,1.0620786741733523
2025-07-14,1.0712941073548998
2025-07-15,1.070718142781053
2025-07-16,1.065822443903356
2025-07-17,1.0651024881860476
2025-07-18,1.0659664350468174
2025-07-21,1.0721580542156697
2025-07-22,1.076189806232597
2025-07-23,1.0868451508487613
2025-07-24,1.0689902490595131
2025-07-25,1.0668303819075877
2025-07-28,1.0638065678948925
2025-07-29,1.0602067893083507
2025-07-30,1.062222665316814
2025-07-31,1.0583349044433488
2025-08-01,1.0586228867302723
2025-08-04,1.0721580542156701
2025-08-05,1.0734539745068252
2025-08-06,1.0753258593718271
2025-08-07,1.077629717667214
2025-08-08,1.0810855051102943
2025-08-11,1.0697102047768217
2025-08-12,1.0653904704729713
2025-08-13,1.067694328768358
2025-08-14,1.0689902490595131
2025-08-15,1.0656784527598944
2025-08-18,1.0674063464814347
2025-08-19,1.0642385413252777
2025-08-20,1.061790691886429
2025-08-21,1.0646705147556628
2025-08-22,1.0623666564602758
2025-08-25,1.0694222224898982
2025-08-26,1.0725900276460552
2025-08-27,1.072734018789517
2025-08-28,1.0753258593718271
2025-08-29,1.083356381253989
2025-09-01,1.086985310623978
2025-09-02,1.0806951663826638
2025-09-03,1.0707760927713612
2025-09-04,1.0482767306774305
2025-09-05,1.0719857358946907
2025-09-08,1.0722276645193567
2025-09-09,1.0656955916533768
2025-09-10,1.068114877900036
2025-09-11,1.0976301701092783
2025-09-12,1.0881949537473075
2025-09-15,1.0901303827446347
2025-09-16,1.0879530251226415
2025-09-17,1.0959366697366169
2025-09-18,1.0816628808813276
2025-09-19,1.0840821671279868
2025-09-22,1.0877110964979757
2025-09-23,1.0884368823719732
2025-09-24,1.0983559559832758
2025-09-25,1.1060976719725855
2025-09-26,1.0954528124872849
2025-09-29,1.1140813165865608
2025-09-30,1.1226445942399752
2025-10-09,1.1751486584867181
2025-10-10,1.1580511811550867
2025-10-13,1.1926500132356328
2025-10-14,1.2084012325096558
2025-10-15,1.2368072775252013
2025-10-16,1.2444809484535715
2025-10-17,1.2880997095200963
2025-10-20,1.2477119677918327
2025-10-21,1.277598896670748
2025-10-22,1.225229458229766
2025-10-23,1.2108244970133517
2025-10-24,1.204900961559873
2025-10-27,1.2000544325524813
2025-10-28,1.1573780521262824
2025-10-29,1.1701675036735661
2025-10-30,1.1717830133426967
2025-10-31,1.1838993358611758
2025-11-03,1.1843032132784586
2025-11-04,1.1762256649328056
2025-11-05,1.1720522649542182
2025-11-06,1.1786489294365015
2025-11-07,1.1837647100554147
2025-11-10,1.2030162002792206
2025-11-11,1.2199790518050915
2025-11-12,1.2155364002149824
2025-11-13,1.235191767856071
2025-11-14,1.2245563292009616
2025-11-17,1.1957464067681332
2025-11-18,1.1816106971632407
2025-11-19,1.2054394647829165
2025-11-20,1.1985735486891116
2025-11-21,1.1884766132570455
2025-11-24,1.192380761624111
2025-11-25,1.2129785099055257
2025-11-26,1.2131131357112865
2025-11-27,1.2129785099055257
2025-11-28,1.2206521808338957
2025-12-01,1.2333070065754181
2025-12-02,1.2267103420931351
2025-12-03,1.2245563292009611
2025-12-04,1.220248303416613
2025-12-05,1.2299413614313963
2025-12-08,1.2264410904816136
2025-12-09,1.2178250389129173
2025-12-10,1.2244217033952005
2025-12-11,1.2264410904816136
2025-12-12,1.2421923097556367
2025-12-15,1.2588859096699858
2025-12-16,1.243942445230528
2025-12-17,1.2533662516337896
2025-12-18,1.2544432580798763
2025-12-19,1.253770129051072
2025-12-22,1.2804260385917259
2025-12-23,1.2976581417291186
2025-12-24,1.2980620191464012
2025-12-25,1.2878304579085744
2025-12-26,1.2991390255924884
2025-12-29,1.2874265804912919
2025-12-30,1.2605014193391157
2025-12-31,1.2521546193819413
2026-01-05,1.278272025699552
2026-01-06,1.2893113417719442
2026-01-07,1.2813684192320525
2026-01-08,1.280426038591726
2026-01-09,1.2913307288583575
2026-01-12,1.31623650292412
2026-01-13,1.318390515816294
2026-01-14,1.335757244759448
2026-01-15,1.3283528254425996
2026-01-16,1.3270065673849905
2026-01-19,1.3470658124433617
2026-01-20,1.3572973736811886
2026-01-21,1.3970119863806483
2026-01-22,1.3921654573732565
2026-01-23,1.4293221797632594
2026-01-26,1.4706523021318492
2026-01-27,1.4719985601894578
2026-01-28,1.5185790889827222
2026-01-29,1.6025855917775111
2026-01-30,1.4820954956215238
2026-02-02,1.3338724834787952
2026-02-03,1.4030701476398875
2026-02-04,1.462978631203479
2026-02-05,1.4166673540217363
2026-02-06,1.3943194702654302
2026-02-09,1.4430540119508688
2026-02-10,1.436322721662825
2026-02-11,1.448304418375543
2026-02-12,1.4431886377566296
2026-02-13,1.4236678959213018
2026-02-24,1.4741525730816316
2026-02-25,1.4753642053334795
2026-02-26,1.4691714182684792
2026-02-27,1.4718639343836968
2026-03-02,1.5370228243719626
2026-03-03,1.5157519470617435
2026-03-04,1.478191347254458
2026-03-05,1.476037334362284
2026-03-06,1.4637863860380436
2026-03-09,1.4631132570092393
2026-03-10,1.4749603279161965
2026-03-11,1.4773835924198926
2026-03-12,1.472537063412501
2026-03-13,1.4542279538290213
2026-03-16,1.4356495926340198
2026-03-17,1.4320146958784763
2026-03-18,1.427841295899889
2026-03-19,1.3632209091346668
2026-03-20,1.3322569738096646
2026-03-23,1.2036893293080246
2026-03-24,1.2518853677704194
2026-03-25,1.2979273933406401
2026-03-26,1.272213864440312
2026-03-27,1.2781373998937908
2026-03-30,1.2999467804270533
2026-03-31,1.3057356900747707
2026-04-01,1.3494890769470567
2026-04-02,1.3109860964994453
2026-04-03,1.3231024190179244
2026-04-07,1.3243140512697722
2026-04-08,1.3614707736597749
2026-04-09,1.3338724834787945
2026-04-10,1.3424885350474909
2026-04-13,1.3360264963709687
2026-04-14,1.3477389414721652
2026-04-15,1.3548741091774918
2026-04-16,1.3593167607676009
2026-04-17,1.3501622059758611
2026-04-20,1.3511045866161873
2026-04-21,1.3476043156664044
2026-04-22,1.346796560831839
2026-04-23,1.3327954770327077
2026-04-24,1.3228331674064027
2026-04-27,1.3323915996154252
2026-04-28,1.31017834166488
2026-04-29,1.2973888901175967
2026-04-30,1.2928103372760198
2026-05-06,1.3264669616767735
2026-05-07,1.3555040493950712
2026-05-08,1.3627633213246457
2026-05-11,1.3911404752311638
2026-05-12,1.3733222623131176
2026-05-13,1.3812414680544713
2026-05-14,1.3891606737958253
2026-05-15,1.385861004736928
2026-05-18,1.3634232551364251
2026-05-19,1.350884512712615
2026-05-20,1.3581437846421893
2026-05-21,1.3878408061722667
2026-05-22,1.4162179600787845
2026-05-25,1.4723123340800413
2026-05-26,1.441955378738185
2026-05-27,1.4670328635858054
2026-05-28,1.4610934592797902
2026-05-29,1.5000295541747801
2026-06-01,1.5607434648584932
2026-06-02,1.5462249209993444
2026-06-03,1.5171878332810467
2026-06-04,1.478251738386057
2026-06-05,1.4551540549737747
2026-06-08,1.395100078101841
2026-06-09,1.4518543859148774
2026-06-10,1.4142381586434463
2026-06-11,1.4056590190903129
2026-06-12,1.4267769010672564
2026-06-15,1.4901305469980874
2026-06-16,1.504649090857236
2026-06-17,1.5039891570454567
2026-06-18,1.4954100174923233
2026-06-22,1.4848510765038514
2026-06-23,1.4346961068086101
2026-06-24,1.4432752463617433
2026-06-25,1.4571338564091127
2026-06-26,1.424137165820138
2026-06-29,1.437335842055728
2026-06-30,1.454494121161995
