date,w_target,w_adj,turnover,cost,port_ret,alert_level,width_z,stress
2023-05-24,"{'510300': 0.306, '513100': 0.054000000000000006, '518880': 0.24, '511260': 0.4}","{'510300': 0.2601, '513100': 0.1958999999999999, '518880': 0.204, '511260': 0.34}",0.28379999999999994,0.0002837999999999999,-0.005845015009732791,yellow,0.8336151163917817,0.956763650398362
2023-05-25,"{'510300': 0.2601, '513100': 0.1958999999999999, '518880': 0.204, '511260': 0.34}","{'510300': 0.221085, '513100': 0.31651499999999994, '518880': 0.17339999999999997, '511260': 0.28900000000000003}",0.24123000000000003,0.00024123000000000002,0.00369611958249291,yellow,0.7466029270189484,0.9430080224729345
2023-05-26,"{'510300': 0.221085, '513100': 0.31651499999999994, '518880': 0.17339999999999997, '511260': 0.28900000000000003}","{'510300': 0.221085, '513100': 0.31651499999999994, '518880': 0.17339999999999997, '511260': 0.28900000000000003}",0.0,0.0,-0.00025542035892858967,green,-0.21278624267522692,0.6241709654425094
2023-05-29,"{'510300': 0.221085, '513100': 0.31651499999999994, '518880': 0.17339999999999997, '511260': 0.28900000000000003}","{'510300': 0.132651, '513100': 0.18990899999999997, '518880': 0.50404, '511260': 0.17340000000000003}",0.6612800000000001,0.0006612800000000001,0.006895736193573035,red,1.1597100419321307,0.9986112630829743
2023-05-30,"{'510300': 0.132651, '513100': 0.18990899999999997, '518880': 0.50404, '511260': 0.17340000000000003}","{'510300': 0.132651, '513100': 0.18990899999999997, '518880': 0.50404, '511260': 0.17340000000000003}",0.0,0.0,-0.0009255084779435822,green,-1.3776027827531852,0.0024962131127931114
2023-05-31,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}",1.35488,0.00135488,-0.0048027307313179115,yellow,0.9857711901107385,0.9649717897254942
2023-06-01,"{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}","{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.0004837267864843453,green,-1.414577828403659,0.0016406460934928675
2023-06-02,"{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}","{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.012980279985698118,green,0.6066083568916875,0.8805144099667794
2023-06-05,"{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}","{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.003321225805571215,green,0.4737805811048591,0.8615675915924307
2023-06-06,"{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}","{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.0007457335417492497,green,-1.3763630334326065,0.018297231880570104
2023-06-07,"{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}","{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.001920682476994712,green,-1.3480505503133895,0.0026049453306596195
2023-06-08,"{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}","{'510300': 0.09000000000000001, '513100': 0.51, '518880': 0.4, '511260': 0.0}",0.8,0.0008,-0.012138287528357805,red,1.037786755646346,0.9832359608700872
2023-06-09,"{'510300': 0.09000000000000001, '513100': 0.51, '518880': 0.4, '511260': 0.0}","{'510300': 0.09000000000000001, '513100': 0.51, '518880': 0.4, '511260': 0.0}",0.0,0.0,0.012235048651530285,green,-1.2090077549263138,0.01291670848415502
2023-06-12,"{'510300': 0.09000000000000001, '513100': 0.51, '518880': 0.4, '511260': 0.0}","{'510300': 0.09000000000000001, '513100': 0.51, '518880': 0.4, '511260': 0.0}",0.0,0.0,0.006220568021599583,green,-1.2230189015836022,0.007610879725888174
2023-06-13,"{'510300': 0.09000000000000001, '513100': 0.51, '518880': 0.4, '511260': 0.0}","{'510300': 0.054000000000000006, '513100': 0.306, '518880': 0.24, '511260': 0.4}",0.8,0.0008,0.00924947374519945,red,1.122425887533818,0.9999028202566026
2023-06-14,"{'510300': 0.054000000000000006, '513100': 0.306, '518880': 0.24, '511260': 0.4}","{'510300': 0.054000000000000006, '513100': 0.306, '518880': 0.24, '511260': 0.4}",0.0,0.0,-5.318255898053431e-06,green,-0.01876607953884177,0.5999290307891345
2023-06-15,"{'510300': 0.054000000000000006, '513100': 0.306, '518880': 0.24, '511260': 0.4}","{'510300': 0.4324, '513100': 0.18359999999999999, '518880': 0.144, '511260': 0.24}",0.7568,0.0007568000000000001,0.006821725951493489,red,1.2325609325808038,0.9999259732037497
2023-06-16,"{'510300': 0.4324, '513100': 0.18359999999999999, '518880': 0.144, '511260': 0.24}","{'510300': 0.36754, '513100': 0.15605999999999998, '518880': 0.2724000000000001, '511260': 0.204}",0.25680000000000014,0.0002568000000000001,0.006109705087526809,yellow,0.6494838703145334,0.8150970798149608
2023-06-19,"{'510300': 0.36754, '513100': 0.15605999999999998, '518880': 0.2724000000000001, '511260': 0.204}","{'510300': 0.36754, '513100': 0.15605999999999998, '518880': 0.2724000000000001, '511260': 0.204}",0.0,0.0,-0.002947934133870932,green,-1.1723611232418876,0.005423850651620981
2023-06-20,"{'510300': 0.36754, '513100': 0.15605999999999998, '518880': 0.2724000000000001, '511260': 0.204}","{'510300': 0.36754, '513100': 0.15605999999999998, '518880': 0.2724000000000001, '511260': 0.204}",0.0,0.0,-0.0003825949452856331,green,-1.1856686006463308,0.0016556006662655524
2023-06-21,"{'510300': 0.36754, '513100': 0.15605999999999998, '518880': 0.2724000000000001, '511260': 0.204}","{'510300': 0.36754, '513100': 0.15605999999999998, '518880': 0.2724000000000001, '511260': 0.204}",0.0,0.0,-0.005678996798793221,green,0.8265585951928573,0.9191237317329704
2023-06-26,"{'510300': 0.36754, '513100': 0.15605999999999998, '518880': 0.2724000000000001, '511260': 0.204}","{'510300': 0.36754, '513100': 0.15605999999999998, '518880': 0.2724000000000001, '511260': 0.204}",0.0,0.0,-0.005610192992104454,green,-1.1718384453907156,0.011796788859914144
2023-06-27,"{'510300': 0.36754, '513100': 0.15605999999999998, '518880': 0.2724000000000001, '511260': 0.204}","{'510300': 0.36754, '513100': 0.15605999999999998, '518880': 0.2724000000000001, '511260': 0.204}",0.0,0.0,-5.4350466636256646e-05,green,-1.0856526956359263,0.029402116250402666
2023-06-28,"{'510300': 0.36754, '513100': 0.15605999999999998, '518880': 0.2724000000000001, '511260': 0.204}","{'510300': 0.36754, '513100': 0.15605999999999998, '518880': 0.2724000000000001, '511260': 0.204}",0.0,0.0,0.0019398989327239463,green,-1.1663420261112414,0.015568390685063606
2023-06-29,"{'510300': 0.36754, '513100': 0.15605999999999998, '518880': 0.2724000000000001, '511260': 0.204}","{'510300': 0.36754, '513100': 0.15605999999999998, '518880': 0.2724000000000001, '511260': 0.204}",0.0,0.0,2.4733962142661707e-05,green,-1.1502937291208064,0.008048791032184553
2023-06-30,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",1.68788,0.0016878800000000001,0.0009099181073703999,green,-1.1897412824604539,0.0024500431833338844
2023-07-03,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.016363636363636358,green,-1.0900166360044472,0.023442642031662783
2023-07-04,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.00536672629695889,green,-1.1284484815463838,0.0033944174671676846
2023-07-05,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.0017985611510791255,green,-1.135110990966764,0.003916906115246683
2023-07-06,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0009009009009008917,green,-1.1366939423136821,0.004507518751916478
2023-07-07,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.004500450045004434,green,-1.1217755769665463,0.0020200993830390974
2023-07-10,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.009945750452079682,green,-1.1404430840121234,0.011855828249142457
2023-07-11,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.005479452054794498,green,-1.1678222845813675,0.0032689236636016476
2023-07-12,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0009082652134424496,green,-1.1578373056554834,0.002681179447077868
2023-07-13,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.8,0.0008,0.0156901100237679,red,0.755258829680536,0.9999992415965352
2023-07-14,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.004075634712036224,green,-1.1314574437136202,0.006377122749214908
2023-07-17,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.00014704914924332756,green,-1.1590235835392595,0.009415347321472185
2023-07-18,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.004641736452389944,green,-0.15974784427546757,0.6736280141773235
2023-07-19,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.24, '513100': 0.36, '518880': 0.4, '511260': 0.0}",0.8,0.0008,0.011101321497622942,red,0.6989276873709709,0.9998322617649592
2023-07-20,"{'510300': 0.24, '513100': 0.36, '518880': 0.4, '511260': 0.0}","{'510300': 0.24, '513100': 0.36, '518880': 0.4, '511260': 0.0}",0.0,0.0,-0.007069169655563994,green,-1.0991185711516132,0.012382753019245114
2023-07-21,"{'510300': 0.24, '513100': 0.36, '518880': 0.4, '511260': 0.0}","{'510300': 0.24, '513100': 0.36, '518880': 0.4, '511260': 0.0}",0.0,0.0,-0.007351597839983563,green,0.5539402223992033,0.9090812896802124
2023-07-24,"{'510300': 0.24, '513100': 0.36, '518880': 0.4, '511260': 0.0}","{'510300': 0.24, '513100': 0.36, '518880': 0.4, '511260': 0.0}",0.0,0.0,-0.0008416960726566726,green,-1.1388374231118699,0.0037988289694905484
2023-07-25,"{'510300': 0.24, '513100': 0.36, '518880': 0.4, '511260': 0.0}","{'510300': 0.144, '513100': 0.216, '518880': 0.24, '511260': 0.4}",0.8,0.0008,0.0009802327772817612,red,1.0587238244004367,0.9999945768907992
2023-07-26,"{'510300': 0.144, '513100': 0.216, '518880': 0.24, '511260': 0.4}","{'510300': 0.144, '513100': 0.216, '518880': 0.24, '511260': 0.4}",0.0,0.0,0.0016554686791400196,green,-0.9924155220583111,0.0028092745368704136
2023-07-27,"{'510300': 0.144, '513100': 0.216, '518880': 0.24, '511260': 0.4}","{'510300': 0.144, '513100': 0.216, '518880': 0.24, '511260': 0.4}",0.0,0.0,0.002693356908309395,green,-0.9864769128182201,0.00498306766851246
2023-07-28,"{'510300': 0.144, '513100': 0.216, '518880': 0.24, '511260': 0.4}","{'510300': 0.4864, '513100': 0.1296, '518880': 0.144, '511260': 0.24}",0.6848000000000001,0.0006848000000000001,0.010344871231069027,red,1.246451533258192,0.9999901872768233
2023-07-31,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",1.7408,0.0017407999999999998,0.013227513227513255,green,-0.8568745076894417,0.011524841752455538
2023-08-01,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.003481288076588429,green,-0.8548467478176861,0.0043803760762629665
2023-08-02,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.013876843018213347,green,-0.7892255110147794,0.014509619231214117
2023-08-03,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}",0.30000000000000004,0.00030000000000000003,-0.012766728726137388,yellow,1.26646525766134,0.9679799238022384
2023-08-04,"{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}","{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.008433339448857402,green,-0.7778717056900546,0.006009274827470063
2023-08-07,"{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}","{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.00875465344178018,green,-0.7472793089432517,0.008710134032471992
2023-08-08,"{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}","{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.000925806392121342,green,-0.7467002318761935,0.0024657972999183792
2023-08-09,"{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}","{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.001077399909008281,green,-0.7410728778570653,0.0013093420646373359
2023-08-10,"{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}","{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.007396599832677392,green,-0.792852054355233,0.005570632470279207
2023-08-11,"{'510300': 0.15000000000000002, '513100': 0.85, '518880': 0.0, '511260': 0.0}","{'510300': 0.09000000000000001, '513100': 0.51, '518880': 0.4, '511260': 0.0}",0.8,0.0008,-8.219817051338695e-05,red,1.3631573587374153,0.9890770315816669
2023-08-14,"{'510300': 0.09000000000000001, '513100': 0.51, '518880': 0.4, '511260': 0.0}","{'510300': 0.09000000000000001, '513100': 0.51, '518880': 0.4, '511260': 0.0}",0.0,0.0,-0.003334740197812314,green,-0.7230888612129657,0.005759396669376153
2023-08-15,"{'510300': 0.09000000000000001, '513100': 0.51, '518880': 0.4, '511260': 0.0}","{'510300': 0.054000000000000006, '513100': 0.306, '518880': 0.24, '511260': 0.4}",0.8,0.0008,0.007420462583480405,red,1.472032012433876,0.9998133890564452
2023-08-16,"{'510300': 0.054000000000000006, '513100': 0.306, '518880': 0.24, '511260': 0.4}","{'510300': 0.054000000000000006, '513100': 0.306, '518880': 0.24, '511260': 0.4}",0.0,0.0,-0.0029457372544213793,green,-0.7382375180167099,0.010741975507369956
2023-08-17,"{'510300': 0.054000000000000006, '513100': 0.306, '518880': 0.24, '511260': 0.4}","{'510300': 0.054000000000000006, '513100': 0.306, '518880': 0.24, '511260': 0.4}",0.0,0.0,-0.0022569998879910687,green,-0.7468180893347365,0.005416783921480751
2023-08-18,"{'510300': 0.054000000000000006, '513100': 0.306, '518880': 0.24, '511260': 0.4}","{'510300': 0.1958999999999999, '513100': 0.2601, '518880': 0.204, '511260': 0.34}",0.28379999999999994,0.0002837999999999999,-0.007806652291727654,yellow,1.2620034820664319,0.9418362989008094
2023-08-21,"{'510300': 0.1958999999999999, '513100': 0.2601, '518880': 0.204, '511260': 0.34}","{'510300': 0.31651499999999994, '513100': 0.221085, '518880': 0.17339999999999997, '511260': 0.28900000000000003}",0.24123000000000003,0.00024123000000000002,-0.0026532631991020997,yellow,1.2640462886923018,0.9256857906273539
2023-08-22,"{'510300': 0.31651499999999994, '513100': 0.221085, '518880': 0.17339999999999997, '511260': 0.28900000000000003}","{'510300': 0.26903774999999996, '513100': 0.18792224999999999, '518880': 0.29739, '511260': 0.24565000000000003}",0.24798,0.00024798,0.004108027776623318,yellow,1.0748197287980492,0.9177492111301657
2023-08-23,"{'510300': 0.26903774999999996, '513100': 0.18792224999999999, '518880': 0.29739, '511260': 0.24565000000000003}","{'510300': 0.26903774999999996, '513100': 0.18792224999999999, '518880': 0.29739, '511260': 0.24565000000000003}",0.0,0.0,-0.002791653534564335,green,-0.6853636466407168,0.03132153908462573
2023-08-24,"{'510300': 0.26903774999999996, '513100': 0.18792224999999999, '518880': 0.29739, '511260': 0.24565000000000003}","{'510300': 0.16142264999999997, '513100': 0.51275335, '518880': 0.17843399999999998, '511260': 0.14739000000000002}",0.6496622000000001,0.0006496622,0.01544560285325299,red,1.4998831769486969,0.9819913092769585
2023-08-25,"{'510300': 0.16142264999999997, '513100': 0.51275335, '518880': 0.17843399999999998, '511260': 0.14739000000000002}","{'510300': 0.09685358999999998, '513100': 0.30765201, '518880': 0.10706039999999999, '511260': 0.48843400000000003}",0.682088,0.0006820880000000001,-0.01247561732167769,red,1.618565182690213,0.9981567721330746
2023-08-28,"{'510300': 0.09685358999999998, '513100': 0.30765201, '518880': 0.10706039999999999, '511260': 0.48843400000000003}","{'510300': 0.23232555150000012, '513100': 0.26150420849999995, '518880': 0.09100133999999999, '511260': 0.4151689}",0.2709439230000002,0.0002709439230000002,0.006604796185993078,yellow,1.3604817678455259,0.9078474039242928
2023-08-29,"{'510300': 0.23232555150000012, '513100': 0.26150420849999995, '518880': 0.09100133999999999, '511260': 0.4151689}","{'510300': 0.23232555150000012, '513100': 0.26150420849999995, '518880': 0.09100133999999999, '511260': 0.4151689}",0.0,0.0,0.0023370228213173204,green,0.562874126876924,0.600017645575876
2023-08-30,"{'510300': 0.23232555150000012, '513100': 0.26150420849999995, '518880': 0.09100133999999999, '511260': 0.4151689}","{'510300': 0.23232555150000012, '513100': 0.26150420849999995, '518880': 0.09100133999999999, '511260': 0.4151689}",0.0,0.0,0.00613748229701908,green,-0.4690391193429159,0.05592726095159584
2023-08-31,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",1.4769915830000002,0.0014769915830000003,0.004405286343612147,green,-0.6080086591739563,0.005332452849492697
2023-09-01,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.0008771929824560321,green,-0.6273154854001535,0.003992288017648467
2023-09-04,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.8,0.0008,0.00805716221336894,red,1.7104686431437035,0.9997272051819871
2023-09-05,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.003492427012567112,green,-0.5927794122624287,0.004085803698954341
2023-09-06,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,-5.540417515570461e-05,green,-0.6128170820068464,0.0018654145985673113
2023-09-07,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.010608395016401562,green,-0.5632723085063214,0.013859895470092863
2023-09-08,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.001337506520605158,green,1.0377589604023416,0.7979585140165525
2023-09-11,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.0005072779963388946,green,-0.6028924149557815,0.009281980872766432
2023-09-12,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0031414321265319507,green,-0.6305144485093834,0.003385242215115889
2023-09-13,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.00965142399191483,green,-0.6194862935647375,0.012646391717236692
2023-09-14,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.003915086656733102,green,0.687143903063008,0.6616519182095262
2023-09-15,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.0012393886588543345,green,1.0992150385672743,0.8156311873303064
2023-09-18,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.007974344031476588,green,-0.6139250023732603,0.024726743996813242
2023-09-19,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.0011019896473633663,green,0.6469215665135376,0.6626580051161001
2023-09-20,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.0015140809835471284,green,0.7885677599445957,0.746417720452915
2023-09-21,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.01521339592553661,green,1.1966608028301828,0.9133617695659696
2023-09-22,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.24, '513100': 0.36, '518880': 0.4, '511260': 0.0}",0.8,0.0008,-5.0290409401578754e-05,red,1.313773418743372,0.9901398039215058
2023-09-25,"{'510300': 0.24, '513100': 0.36, '518880': 0.4, '511260': 0.0}","{'510300': 0.24, '513100': 0.36, '518880': 0.4, '511260': 0.0}",0.0,0.0,0.0005134267924837223,green,-0.868996699038817,0.007594702772667521
2023-09-26,"{'510300': 0.24, '513100': 0.36, '518880': 0.4, '511260': 0.0}","{'510300': 0.24, '513100': 0.36, '518880': 0.4, '511260': 0.0}",0.0,0.0,-0.004659866954170821,green,-0.884396792333479,0.004103865108038853
2023-09-27,"{'510300': 0.24, '513100': 0.36, '518880': 0.4, '511260': 0.0}","{'510300': 0.24, '513100': 0.36, '518880': 0.4, '511260': 0.0}",0.0,0.0,-0.006493200298764088,green,0.8653331200461818,0.886177180515128
2023-09-28,"{'510300': 0.24, '513100': 0.36, '518880': 0.4, '511260': 0.0}","{'510300': 0.144, '513100': 0.216, '518880': 0.24, '511260': 0.4}",0.8,0.0008,-0.0037075539184520867,red,1.2708628618948334,0.9997571923351222
2023-10-09,"{'510300': 0.144, '513100': 0.216, '518880': 0.24, '511260': 0.4}","{'510300': 0.2724000000000001, '513100': 0.18359999999999999, '518880': 0.204, '511260': 0.34}",0.25680000000000014,0.0002568000000000001,0.0006014345468229054,yellow,1.1376336898398145,0.9429480244543713
2023-10-10,"{'510300': 0.2724000000000001, '513100': 0.18359999999999999, '518880': 0.204, '511260': 0.34}","{'510300': 0.23154000000000008, '513100': 0.3060599999999999, '518880': 0.17339999999999997, '511260': 0.28900000000000003}",0.24491999999999992,0.0002449199999999999,0.00018934177692889032,yellow,1.2102869403523973,0.9751765141910154
