date,w_target,w_adj,w_prev,turnover,cost,port_ret,alert_level,applied_scale,width_z,stress,is_month_end,is_monday,days_since_month_end
2022-11-03,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,-0.0011703943546024663,green,1.0,0.0,0.0,False,False,3
2022-11-04,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,-0.0007687432239239733,green,1.0,0.0,0.0,False,False,4
2022-11-07,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,0.004696467404879012,green,1.0,-0.006798080980351702,0.009685396043995124,False,True,7
2022-11-08,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,0.0013240737245978629,green,1.0,0.0,0.0,False,False,8
2022-11-09,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,0.01695357129962951,green,1.0,0.0,0.0,False,False,9
2022-11-10,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,-0.0031487705097723584,green,1.0,0.0,0.0,False,False,10
2022-11-11,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,0.0031508192952375506,green,1.0,0.0,0.0,False,False,11
2022-11-14,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,-0.008124575847270022,green,1.0,0.27972471097548934,0.0100459972897162,False,True,14
2022-11-15,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,0.0026145110997405573,green,1.0,0.0,0.0,False,False,15
2022-11-16,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,0.001981367524017008,green,1.0,0.0,0.0,False,False,16
2022-11-17,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,0.0018365135220605123,green,1.0,0.0,0.0,False,False,17
2022-11-18,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,-0.0010279480771120618,green,1.0,0.0,0.0,False,False,18
2022-11-21,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,-0.0016976527540381032,green,1.0,-0.02939359660921489,0.00019577398303293597,False,True,21
2022-11-22,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,-0.001200839431618661,green,1.0,0.0,0.0,False,False,22
2022-11-23,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,0.0007869560297023349,green,1.0,0.0,0.0,False,False,23
2022-11-24,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,0.00332454169203551,green,1.0,0.0,0.0,False,False,24
2022-11-25,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,0.0011170461538774655,green,1.0,0.0,0.0,False,False,25
2022-11-28,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,-0.0006079042978107908,green,1.0,-0.4228522064797089,0.0005226786246279735,False,True,28
2022-11-29,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,-0.0031733936469857896,green,1.0,0.0,0.0,False,False,29
2022-11-30,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.8,0.0008,-0.0017717033662364434,green,1.0,-0.49240594498591467,0.0004018507287806699,True,False,0
2022-12-01,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.0030425963488844854,green,1.0,0.0,0.0,False,False,1
2022-12-02,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.005813953488372103,green,1.0,0.0,0.0,False,False,2
2022-12-05,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,-0.009801457652676593,green,1.0,-0.5263233671029748,0.0022337267904243754,False,True,5
2022-12-06,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,-0.010659898477157315,green,1.0,0.0,0.0,False,False,6
2022-12-07,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.0,green,1.0,0.0,0.0,False,False,7
2022-12-08,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.0030785017957926097,green,1.0,0.0,0.0,False,False,8
2022-12-09,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.003580562659846409,green,1.0,0.0,0.0,False,False,9
2022-12-12,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,-0.000764525993883769,green,1.0,-1.1250188590429668,0.0005395214514991556,False,True,12
2022-12-13,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.0007651109410864443,green,1.0,0.0,0.0,False,False,13
2022-12-14,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.00993883792048944,green,1.0,0.0,0.0,False,False,14
2022-12-15,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,-0.007570022710068236,green,1.0,0.0,0.0,False,False,15
2022-12-16,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,-0.004576659038901587,green,1.0,0.0,0.0,False,False,16
2022-12-19,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.006896551724137945,green,1.0,-0.9610430979794542,0.0012827810516294535,False,True,19
2022-12-20,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.0002536783358699779,green,1.0,0.0,0.0,False,False,20
2022-12-21,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.00963733198072525,green,1.0,0.0,0.0,False,False,21
2022-12-22,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.0,green,1.0,0.0,0.0,False,False,22
2022-12-23,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,-0.008289374529012794,green,1.0,0.0,0.0,False,False,23
2022-12-26,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.001266464032421366,green,1.0,-0.9652606669649871,0.00021778740889212125,False,True,26
2022-12-27,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.00252972426005571,green,1.0,0.0,0.0,False,False,27
2022-12-28,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.0007570022710068347,green,1.0,0.0,0.0,False,False,28
2022-12-29,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,-0.001512859304084735,green,1.0,0.0,0.0,False,False,29
2022-12-30,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.0065656565656566634,green,1.0,-1.230589540878217,0.00031585033411177097,True,False,0
2023-01-03,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.00025087807325641087,green,1.0,0.0,0.0,False,False,4
2023-01-04,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.003762227238525151,green,1.0,0.0,0.0,False,False,5
2023-01-05,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,-0.0002498750624686519,green,1.0,0.0,0.0,False,False,6
2023-01-06,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,-0.007248187953011853,green,1.0,0.0,0.0,False,False,7
2023-01-09,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.010825780463242562,green,1.0,-1.001050627612706,0.12172072540404985,False,True,10
2023-01-10,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,-0.0004981320049812776,green,1.0,0.0,0.0,False,False,11
2023-01-11,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.0029902815848492637,green,1.0,0.0,0.0,False,False,12
2023-01-12,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,-0.0014906832298137163,green,1.0,0.0,0.0,False,False,13
2023-01-13,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.0019905449116695006,green,1.0,0.0,0.0,False,False,14
2023-01-16,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.8,0.0008,0.0026616512453979,red,0.6,0.3595208495037973,0.9823410736699894,False,True,17
2023-01-17,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,0.0024714332733150267,green,1.0,0.0,0.0,False,False,18
2023-01-18,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,-0.0017404393499471649,green,1.0,0.0,0.0,False,False,19
2023-01-19,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,0.0016461527837437373,green,1.0,0.0,0.0,False,False,20
2023-01-20,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,0.005355503829746899,green,1.0,0.0,0.0,False,False,21
2023-01-30,"{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.0,0.0,-0.0004528706349155697,green,1.0,-0.03359833630552137,0.7379745877387912,False,True,31
2023-01-31,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 0.6, '511260': 0.4}",0.8,0.0008,-0.006591796875,green,1.0,-1.102262366650655,0.00095078573206587,True,False,0
2023-02-01,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.005406733841238687,green,1.0,0.0,0.0,False,False,1
2023-02-02,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.008310926423857223,green,1.0,0.0,0.0,False,False,2
2023-02-03,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,-0.013090909090909153,green,1.0,0.0,0.0,False,False,3
2023-02-06,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,-0.013018914271677673,green,1.0,-0.4778167337444391,0.17831528823026827,False,True,6
2023-02-07,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,-0.0019910403185664505,green,1.0,0.0,0.0,False,False,7
2023-02-08,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.0,green,1.0,0.0,0.0,False,False,8
2023-02-09,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.002244389027431515,green,1.0,0.0,0.0,False,False,9
2023-02-10,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,-0.006469270962926155,green,1.0,0.0,0.0,False,False,10
2023-02-13,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,0.006260956674179807,green,1.0,-0.7605461004211446,0.0005704201412346545,False,True,13
2023-02-14,"{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}","{'510300': 0.0, '513100': 0.0, '518880': 1.0, '511260': 0.0}",0.0,0.0,-0.0007466401194624606,green,1.0,0.0,0.0,False,False,14
