date,nav_cagcp
2025-07-08,1.0433324286808636
2025-07-09,1.0314859939675367
2025-07-10,1.0395246460944372
2025-07-11,1.0402297910178495
2025-07-14,1.0492556460375273
2025-07-15,1.0486915300987973
2025-07-16,1.0438965446195936
2025-07-17,1.0431913996961812
2025-07-18,1.044037573604276
2025-07-21,1.050101819945622
2025-07-22,1.054050631516731
2025-07-23,1.0644867763832333
2025-07-24,1.046999182282608
2025-07-25,1.044883747512371
2025-07-28,1.0419221388340392
2025-07-29,1.0383964142169777
2025-07-30,1.0403708200025321
2025-07-31,1.038083312000542
2025-08-01,1.0382402324336304
2025-08-04,1.0462143934256969
2025-08-05,1.0470237749059985
2025-08-06,1.048366304118718
2025-08-07,1.049837574281727
2025-08-08,1.0520257424922053
2025-08-11,1.0445290418227984
2025-08-12,1.0416567014976392
2025-08-13,1.0432165207611341
2025-08-14,1.04350868824589
2025-08-15,1.0414867226666762
2025-08-18,1.040974560987865
2025-08-19,1.0393046964437451
2025-08-20,1.0374530562488105
2025-08-21,1.039239279897365
2025-08-22,1.0377286245157198
2025-08-25,1.0425433001013726
2025-08-26,1.0446846817616648
2025-08-27,1.0450545175624728
2025-08-28,1.0456270333731248
2025-08-29,1.0534357647440862
2025-09-01,1.0569644687349666
2025-09-02,1.0508480484841076
2025-09-03,1.0412029242423688
2025-09-04,1.0193249594989118
2025-09-05,1.0423791589059954
2025-09-08,1.0426144058387208
2025-09-09,1.0362627386551366
2025-09-10,1.03861520798239
2025-09-11,1.067315333774882
2025-09-12,1.0581407033985937
2025-09-15,1.0600226788603964
2025-09-16,1.0579054564658683
2025-09-17,1.0656686052458046
2025-09-18,1.0517890362150093
2025-09-19,1.0541415055422627
2025-09-22,1.0554442694094353
2025-09-23,1.0553051046025033
2025-09-24,1.0603780216370997
2025-09-25,1.0647265922871922
2025-09-26,1.0592055767873727
2025-09-29,1.0698030761238086
2025-09-30,1.0780260133896389
2025-10-09,1.1284433470293989
2025-10-10,1.1120253947928618
2025-10-13,1.1315163714349001
2025-10-14,1.1412801309426364
2025-10-15,1.1571348010259421
2025-10-16,1.161811047971748
2025-10-17,1.186990477748186
2025-10-20,1.1716025531635406
2025-10-21,1.1816600629953447
2025-10-22,1.1643088001673065
2025-10-23,1.158815975263123
2025-10-24,1.1564150043199952
2025-10-27,1.1555830950807566
2025-10-28,1.1429588894590785
2025-10-29,1.1475057306850296
2025-10-30,1.148886589864919
2025-10-31,1.1592955868460502
2025-11-03,1.1596910708988748
2025-11-04,1.1517813898423859
2025-11-05,1.1476947212965332
2025-11-06,1.1541542941593326
2025-11-07,1.159163758828442
2025-11-10,1.178015165346407
2025-11-11,1.1946254955650337
2025-11-12,1.190275170983965
2025-11-13,1.2095220615547548
2025-11-14,1.199107648163711
2025-11-17,1.1708964523955674
2025-11-18,1.1570545105467118
2025-11-19,1.180388069663354
2025-11-20,1.1736648407653385
2025-11-21,1.1637777394447273
2025-11-24,1.1676007519553637
2025-11-25,1.1877704386494103
2025-11-26,1.1879022666670185
2025-11-27,1.1877704386494103
2025-11-28,1.1952846356530746
2025-12-01,1.2076764693082405
2025-12-02,1.2012168964454413
2025-12-03,1.1991076481637108
2025-12-04,1.19488915160025
2025-12-05,1.2043807688680366
2025-12-08,1.2009532404102248
2025-12-09,1.1925162472833033
2025-12-10,1.1989758201461027
2025-12-11,1.2009532404102248
2025-12-12,1.2163771184703782
2025-12-15,1.2327237926537886
2025-12-16,1.218090882699284
2025-12-17,1.2273188439318543
2025-12-18,1.2283734680727192
2025-12-19,1.2277143279846787
2025-12-22,1.2538162754710915
2025-12-23,1.2706902617249345
2025-12-24,1.271085745777759
2025-12-25,1.2610668164395398
2025-12-26,1.2721403699186242
2025-12-29,1.2606713323867154
2025-12-30,1.2343057288650856
2025-12-31,1.2261323917733806
2026-01-05,1.2401801769321248
2026-01-06,1.2459213865421532
2026-01-07,1.2411910668339836
2026-01-08,1.2414205974971708
2026-01-09,1.248238836649621
2026-01-12,1.2627328383957814
2026-01-13,1.2644053209994122
2026-01-14,1.2746208321279764
2026-01-15,1.2707790397209657
2026-01-16,1.270333104166889
2026-01-19,1.2819852339968252
2026-01-20,1.2888390170914559
2026-01-21,1.311944185682559
2026-01-22,1.3089207195496737
2026-01-23,1.329885625389943
2026-01-26,1.3531871252814074
2026-01-27,1.3537304855256238
2026-01-28,1.379780281221387
2026-01-29,1.425826733137143
2026-01-30,1.3617770082409126
2026-02-02,1.312140851037338
2026-02-03,1.3365197398409792
2026-02-04,1.356754747916325
2026-02-05,1.3424963829258347
2026-02-06,1.3355895650737732
2026-02-09,1.345744517034878
2026-02-10,1.3446342524539976
2026-02-11,1.3477536790630977
2026-02-12,1.3475499944803369
2026-02-13,1.3432168593825107
2026-02-24,1.3534184396850086
2026-02-25,1.3519394285564972
2026-02-26,1.349280191805482
2026-02-27,1.349637314731762
2026-03-02,1.4093852759802914
2026-03-03,1.3898807762338705
2026-03-04,1.3554392861753173
2026-03-05,1.3534641469604898
2026-03-06,1.3422305426761587
2026-03-09,1.3394819052644797
2026-03-10,1.3461224277379675
2026-03-11,1.3474251023260857
2026-03-12,1.3450119828694986
2026-03-13,1.334913214219285
2026-03-16,1.32367376969677
2026-03-17,1.321925994221581
2026-03-18,1.3203624090340689
2026-03-19,1.2847071135812052
2026-03-20,1.2666352672365753
2026-03-23,1.2211937824815309
2026-03-24,1.239426094868644
2026-03-25,1.2563134981499362
2026-03-26,1.2479275143215336
2026-03-27,1.2499652922166182
2026-03-30,1.2585989931320596
2026-03-31,1.2625927665269687
2026-04-01,1.3049004940371516
2026-04-02,1.2676696938281906
2026-04-03,1.2793856799079335
2026-04-07,1.2805572785159078
2026-04-08,1.3164863024937863
2026-04-09,1.2897998897565939
2026-04-10,1.2981312576355224
2026-04-13,1.2918827317263262
2026-04-14,1.3032081849367443
2026-04-15,1.3101075989614819
2026-04-16,1.3144034605240542
2026-04-17,1.305551382152693
2026-04-20,1.3064626255144507
2026-04-21,1.303078007313636
2026-04-22,1.3022969415749865
2026-04-23,1.288758468771728
2026-04-24,1.2791253246617171
2026-04-27,1.2883679359024034
2026-04-28,1.266888628089541
2026-04-29,1.254521753894257
2026-04-30,1.2500944814049788
2026-05-06,1.2826390544277728
2026-05-07,1.310716725270968
2026-05-08,1.3177361429817667
2026-05-11,1.3451756849421619
2026-05-12,1.327946205106565
2026-05-13,1.3356037517001635
2026-05-14,1.3432612982937622
2026-05-15,1.3400706538797629
2026-05-18,1.3183742718645666
2026-05-19,1.306249823091369
2026-05-20,1.3132692408021678
2026-05-21,1.341985040528163
2026-05-22,1.369424582488558
2026-05-25,1.401094020081996
2026-05-26,1.3840280515202439
2026-05-27,1.3992614040074751
2026-05-28,1.3966529551250686
2026-05-29,1.4191211222098694
2026-06-01,1.4539342751224795
2026-06-02,1.4460306615319396
2026-06-03,1.4294714630375196
2026-06-04,1.4076937436476653
2026-06-05,1.394237755469772
2026-06-08,1.3717155901827192
2026-06-09,1.390833067811724
2026-06-10,1.3772183430001443
2026-06-11,1.3732793258437692
2026-06-12,1.3811714850517267
2026-06-15,1.3947382108615969
2026-06-16,1.3990321487713522
2026-06-17,1.399983661527323
2026-06-18,1.3983646419737037
2026-06-22,1.3960447446763653
2026-06-23,1.3844452886988061
2026-06-24,1.3872420832862056
2026-06-25,1.3909270902078883
2026-06-26,1.3845525761017643
2026-06-29,1.3887254399680462
2026-06-30,1.4031259081196683
