date,w_target,w_adj,turnover,cost,port_ret,alert_level,width_z,stress
2024-03-25,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.004077375819247986,green,-0.8396104478744244,0.0017478865035371529
2024-03-26,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.004478132647184862,green,-0.8881146798393019,0.0013842912182070364
2024-03-27,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.004130885959947106,green,-0.8812113687880632,0.003977811964393992
2024-03-28,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.000730625704402077,green,-0.9598471487442903,0.002341398580523872
2024-03-29,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.001043790625217156,green,0.41911184582483396,0.65367250038933
2024-04-01,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.010139852960918728,green,0.2986025106936259,0.5792058556838041
2024-04-02,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.0032087798060226103,green,-0.9744174296129993,0.0014168450202551354
2024-04-03,"{'510300': 0.4, '513100': 0.6, '518880': 0.0, '511260': 0.0}","{'510300': 0.24, '513100': 0.36, '518880': 0.4, '511260': 0.0}",0.8,0.0008,0.001090237441332232,red,1.3665266041937743,0.9985077613645387
2024-04-08,"{'510300': 0.24, '513100': 0.36, '518880': 0.4, '511260': 0.0}","{'510300': 0.204, '513100': 0.306, '518880': 0.34, '511260': 0.1499999999999999}",0.29999999999999993,0.0002999999999999999,0.00605993935753492,yellow,1.0968343848040087,0.8358403980121275
2024-04-09,"{'510300': 0.204, '513100': 0.306, '518880': 0.34, '511260': 0.1499999999999999}","{'510300': 0.204, '513100': 0.306, '518880': 0.34, '511260': 0.1499999999999999}",0.0,0.0,0.0012159293014326407,green,-0.8893993371788999,0.0013261168332486994
2024-04-10,"{'510300': 0.204, '513100': 0.306, '518880': 0.34, '511260': 0.1499999999999999}","{'510300': 0.204, '513100': 0.306, '518880': 0.34, '511260': 0.1499999999999999}",0.0,0.0,0.0006357064595878865,green,-0.9893648697330345,0.0028119827839456248
2024-04-11,"{'510300': 0.204, '513100': 0.306, '518880': 0.34, '511260': 0.1499999999999999}","{'510300': 0.204, '513100': 0.306, '518880': 0.34, '511260': 0.1499999999999999}",0.0,0.0,-0.005488223295420357,green,-0.9742198971417658,0.0022958692668444696
2024-04-12,"{'510300': 0.204, '513100': 0.306, '518880': 0.34, '511260': 0.1499999999999999}","{'510300': 0.12239999999999998, '513100': 0.18359999999999999, '518880': 0.20400000000000001, '511260': 0.49}",0.6800000000000002,0.0006800000000000002,0.008622405862025496,red,1.6032083157565888,0.9999986561579564
2024-04-15,"{'510300': 0.12239999999999998, '513100': 0.18359999999999999, '518880': 0.20400000000000001, '511260': 0.49}","{'510300': 0.47344, '513100': 0.11016, '518880': 0.12240000000000001, '511260': 0.294}",0.70208,0.00070208,0.007974026611282438,red,1.9492288520210403,0.9996339515973601
2024-04-16,"{'510300': 0.47344, '513100': 0.11016, '518880': 0.12240000000000001, '511260': 0.294}","{'510300': 0.402424, '513100': 0.24363600000000002, '518880': 0.10404000000000001, '511260': 0.24989999999999998}",0.2669520000000001,0.0002669520000000001,-0.009774584721742637,yellow,1.7467754843484713,0.857078262663952
2024-04-17,"{'510300': 0.402424, '513100': 0.24363600000000002, '518880': 0.10404000000000001, '511260': 0.24989999999999998}","{'510300': 0.402424, '513100': 0.24363600000000002, '518880': 0.10404000000000001, '511260': 0.24989999999999998}",0.0,0.0,0.005690812935817712,green,-0.3560587480907667,0.003811654199765119
2024-04-18,"{'510300': 0.402424, '513100': 0.24363600000000002, '518880': 0.10404000000000001, '511260': 0.24989999999999998}","{'510300': 0.402424, '513100': 0.24363600000000002, '518880': 0.10404000000000001, '511260': 0.24989999999999998}",0.0,0.0,0.0002953262308993282,green,0.22582124259302608,0.3068972762727001
2024-04-19,"{'510300': 0.402424, '513100': 0.24363600000000002, '518880': 0.10404000000000001, '511260': 0.24989999999999998}","{'510300': 0.402424, '513100': 0.24363600000000002, '518880': 0.10404000000000001, '511260': 0.24989999999999998}",0.0,0.0,-0.007535441863129978,green,1.3240217964591285,0.7175073912310886
2024-04-22,"{'510300': 0.402424, '513100': 0.24363600000000002, '518880': 0.10404000000000001, '511260': 0.24989999999999998}","{'510300': 0.402424, '513100': 0.24363600000000002, '518880': 0.10404000000000001, '511260': 0.24989999999999998}",0.0,0.0,-0.004247458278236148,green,1.1062485802858384,0.6390838011765252
2024-04-23,"{'510300': 0.402424, '513100': 0.24363600000000002, '518880': 0.10404000000000001, '511260': 0.24989999999999998}","{'510300': 0.24145439999999999, '513100': 0.1461816, '518880': 0.462424, '511260': 0.14994}",0.7167680000000001,0.0007167680000000001,-0.012492623227029011,red,2.2827871592129023,0.9991446520882656
2024-04-24,"{'510300': 0.24145439999999999, '513100': 0.1461816, '518880': 0.462424, '511260': 0.14994}","{'510300': 0.14487264, '513100': 0.48770896000000014, '518880': 0.2774544, '511260': 0.08996399999999999}",0.6830547200000001,0.0006830547200000002,0.014740086367477473,red,2.415556764624245,0.998987480996951
2024-04-25,"{'510300': 0.14487264, '513100': 0.48770896000000014, '518880': 0.2774544, '511260': 0.08996399999999999}","{'510300': 0.14487264, '513100': 0.48770896000000014, '518880': 0.2774544, '511260': 0.08996399999999999}",0.0,0.0,-0.007409220560480418,green,-0.11059235949523728,0.0058791633419988595
2024-04-26,"{'510300': 0.14487264, '513100': 0.48770896000000014, '518880': 0.2774544, '511260': 0.08996399999999999}","{'510300': 0.086923584, '513100': 0.29262537600000005, '518880': 0.16647263999999998, '511260': 0.4539784}",0.7280288000000001,0.0007280288000000002,0.006592493595888076,red,2.4632287359781357,0.9980402780986931
2024-04-29,"{'510300': 0.086923584, '513100': 0.29262537600000005, '518880': 0.16647263999999998, '511260': 0.4539784}","{'510300': 0.086923584, '513100': 0.29262537600000005, '518880': 0.16647263999999998, '511260': 0.4539784}",0.0,0.0,-0.000435667959934091,green,1.4672272179209191,0.6526161027514918
2024-04-30,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",1.414749248,0.001414749248,0.0007704160246533309,green,0.700102644498214,0.36841004662999405
2024-05-06,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.002309468822170979,green,1.2707236896362057,0.6243119577168934
2024-05-07,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.009984639016896946,green,-0.15530781990454037,0.002125639987712031
2024-05-08,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,0.001520912547528619,green,-0.17557477733105067,0.002345274336791126
2024-05-09,"{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}","{'510300': 0.0, '513100': 1.0, '518880': 0.0, '511260': 0.0}",0.0,0.0,-0.00227790432801811,green,-0.2482322577796225,0.003257604240563646
