date,turnover,cost,port_ret,alert_level,applied_scale,is_month_end,is_monday,days_since_month_end
2026-05-07,0.0,0.0,0.02189054726368167,green,1.0,False,False,7
2026-05-08,0.0,0.0,0.00535540408958135,green,1.0,False,False,8
2026-05-11,0.0,0.0,0.020823244552058195,green,1.0,False,True,11
2026-05-12,0.0,0.0,-0.012808349146110065,green,1.0,False,False,12
2026-05-13,0.0,0.0,0.005766458433445365,green,1.0,False,False,13
2026-05-14,0.0,0.0,0.005733397037744892,green,1.0,False,False,14
2026-05-15,0.0,0.0,-0.002375296912113911,green,1.0,False,False,15
2026-05-18,0.0,0.0,-0.01619047619047631,green,1.0,False,True,18
2026-05-19,0.0,0.0,-0.009196515004840089,green,1.0,False,False,19
2026-05-20,0.0,0.0,0.005373717635564157,green,1.0,False,False,20
2026-05-21,0.0,0.0,0.021865889212828282,green,1.0,False,False,21
2026-05-22,0.0,0.0,0.0204469805040417,green,1.0,False,False,22
2026-05-25,0.0,0.0,0.03960857409133278,green,1.0,False,True,25
2026-05-26,0.0,0.0,-0.020618556701030855,green,1.0,False,False,26
2026-05-27,0.0,0.0,0.017391304347825987,green,1.0,False,False,27
2026-05-28,0.0,0.0,-0.004048582995951344,green,1.0,False,False,28
2026-05-29,0.0,0.0,0.026648599819331542,green,1.0,True,False,0
2026-06-01,0.0,0.0,0.04047514298284205,green,1.0,False,True,3
2026-06-02,0.0,0.0,-0.009302325581395432,green,1.0,False,False,4
2026-06-03,0.0,0.0,-0.018779342723004744,green,1.0,False,False,5
2026-06-04,0.0,0.0,-0.02566333188342751,green,1.0,False,False,6
2026-06-05,0.0,0.0,-0.01562500000000011,green,1.0,False,False,7
2026-06-08,0.0,0.0,-0.041269841269841345,green,1.0,False,True,10
2026-06-09,0.0,0.0,0.04068117313150443,green,1.0,False,False,11
2026-06-10,0.0,0.0,-0.025909090909091104,green,1.0,False,False,12
2026-06-11,0.0,0.0,-0.006066262249183385,green,1.0,False,False,13
2026-06-12,0.0,0.0,0.015023474178403662,green,1.0,False,False,14
2026-06-15,0.0,0.0,0.044403330249768835,green,1.0,False,True,17
2026-06-16,0.0,0.0,0.009743135518157642,green,1.0,False,False,18
2026-06-17,0.0,0.0,-0.00043859649122801603,green,1.0,False,False,19
2026-06-18,0.0,0.0,-0.005704256252742401,green,1.0,False,False,20
2026-06-22,0.0,0.0,-0.007060900264783787,green,1.0,False,True,24
2026-06-23,0.0,0.0,-0.033777777777777795,green,1.0,False,False,25
2026-06-24,0.0,0.0,0.005979760809567525,green,1.0,False,False,26
2026-06-25,0.0,0.0,0.009602194787380114,green,1.0,False,False,27
2026-06-26,0.0,0.0,-0.02264492753623204,green,1.0,False,False,28
2026-06-29,0.0,0.0,0.009267840593141896,green,1.0,False,True,31
2026-06-30,0.0,0.0,0.011937557392103004,green,1.0,True,False,0
