,50,100,200,500,1000
2014-05-05,0.9564550555298876,0.9724958087496033,0.9780786947303863,0.9650846368310614,0.9592608509995781
2014-05-06,0.9564229166682698,0.9724631308856091,0.9780458292699139,0.9650522079977218,0.9596904613553955
2014-05-07,0.9538246995122204,0.9698213389060795,0.9753888713397715,0.9624305485209311,0.9561755580651558
2014-05-08,0.9529426415081492,0.9689244878652765,0.9744868716730748,0.961540532180277,0.9553007087780082
2014-05-09,0.9525756224369825,0.9685513134998139,0.9741115549951058,0.9611702016927552,0.9550150346766677
2014-05-12,0.9587363096862338,0.9748153219278889,0.9804115237270936,0.9673864735208964,0.9612022361311381
2014-05-13,0.9594724871367437,0.9755638458454297,0.9811643447569179,0.9681292931059473,0.9614080370735357
2014-05-14,0.9609128835842494,0.9770283992502532,0.9826373058428836,0.9695826854785389,0.9622833733407049
2014-05-15,0.9571403910123877,0.9731926380260711,0.9787795243514967,0.9657761557282769,0.9581064264732791
2014-05-16,0.9547609559286176,0.970773297323359,0.9763462947423541,0.9633752522771355,0.956053530547682
2014-05-19,0.9542178954583296,0.970221129160099,0.9757909567022987,0.9628272920633071,0.955737848468626
2014-05-20,0.954571860505805,0.9705810305722181,0.9761529242297986,0.9631844507476788,0.9558940667383514
2014-05-21,0.9567693987035002,0.9728154237875289,0.9784001446084196,0.9654018161546398,0.9576398997137717
2014-05-22,0.9574975073475805,0.9735557435763037,0.9791447144113671,0.9661364941327457,0.9585421492969624
2014-05-23,0.960457253110357,0.976565127376016,0.9821713744260255,0.9691229440951007,0.9615606755249226
2014-05-26,0.9633071681477686,0.9794628384740454,0.9850857206504174,0.9719985723883257,0.964736393380801
2014-05-27,0.9613350134683797,0.9774576086947442,0.9830689792850278,0.9700086240143497,0.9628490301479817
2014-05-28,0.963079589400923,0.9792314429932141,0.9848529967786828,0.9717689403204307,0.9648463006822693
2014-05-29,0.960302682991032,0.9764079649538694,0.982013309768748,0.9689669793724395,0.9617862436244594
2014-05-30,0.9605739793436505,0.976683811230519,0.9822907396186087,0.9692407234866314,0.9624605997006911
2014-06-02,0.9596449894517419,0.9757392412049558,0.9813407470228852,0.9683033518168715,0.9618761725038989
2014-06-03,0.959638206190047,0.9757323441808564,0.9813338104044773,0.9682965073534422,0.9618759172723002
2014-06-04,0.9577132853851339,0.9737751404375861,0.9793653707820992,0.9663542190198737,0.9601229272120313
2014-06-05,0.9606495261851146,0.9767606250716536,0.9823679944312241,0.9693169519467523,0.9629725752719072
2014-06-06,0.9599427678759127,0.9760420136852388,0.9816452576538321,0.9686038169361527,0.9623468868897717
2014-06-09,0.9595544971989629,0.975647231302302,0.9812482089114815,0.968212043101,0.960978341529664
2014-06-10,0.9620125692408724,0.9781465277873179,0.9837618533116066,0.9706922930094043,0.9639120471451447
2014-06-11,0.9635445292653227,0.9797041803861893,0.985328448053754,0.9722380750880166,0.9652423355709073
2014-06-12,0.964283287096373,0.9804553279599553,0.9860839078016407,0.9729834983349984,0.9639358200556094
2014-06-13,0.9680109731591034,0.9842455312229108,0.9898958697934984,0.9767448173110138,0.967625356417487
2014-06-16,0.9703277013791182,0.9866011134020735,0.992264974855337,0.9790824481279794,0.9703967491677534
2014-06-17,0.9676052767786997,0.9838330308892186,0.9894810013855078,0.9763354605496251,0.967166217948005
2014-06-18,0.9667731502541347,0.982986948731139,0.9886300620545988,0.9754958261934529,0.9657430829168856
2014-06-19,0.9628791146964698,0.9790276061179588,0.9846479897204581,0.9715666568401744,0.9610888551646622
2014-06-20,0.9679002352383741,0.9841329361112465,0.9897826282978963,0.9766330802613817,0.966566924208738
2014-06-23,0.9704226692200355,0.9866976739531667,0.9923620897394589,0.9791782728128219,0.9696959456966351
2014-06-24,0.9715799242966947,0.987874337409749,0.9935455081638845,0.9803459691817433,0.9706950393728891
2014-06-25,0.9701217093370533,0.9863916666576752,0.9920543257229362,0.9788745975301317,0.9694579234359048
2014-06-26,0.9732099901756801,0.9895317412011073,0.9952124267483227,0.9819907422714309,0.9732602967347964
2014-06-27,0.9739962020625809,0.9903311386849509,0.9960164133984799,0.9827840477267736,0.9740330570435908
2014-06-30,0.9748013855531733,0.991149825946154,0.9969311752563249,0.9836763275061254,0.9749298776836453
2014-07-01,0.9761599758798206,0.9925312012557761,0.997194200352673,0.983991823647166,0.9751499758977181
2014-07-02,0.9769857294750075,0.9933708036037759,0.9980899860387196,0.9848650594870121,0.976025543342977
2014-07-03,0.9778636365703639,0.9942634341207766,0.9991065792886509,0.9858552854791479,0.9770196669394583
2014-07-04,0.9769503307340291,0.9933348111888292,0.9980602735568255,0.9848341116297138,0.9759977538011958
2014-07-07,0.9749127017916541,0.9912630090745638,0.9958582324890892,0.982679786454421,0.9738502695602382
2014-07-08,0.9771324560100321,0.9935199908964968,0.9982694549179952,0.9850338517388111,0.9762048733937625
2014-07-09,0.9719414894445034,0.9882419663838455,0.9938558436341164,0.9806582636752905,0.9719366811720181
2014-07-10,0.9718458846359823,0.9881447581825344,0.9935386010783925,0.9803593914554638,0.9716200899536839
2014-07-11,0.9737092976671337,0.9900394226022443,0.9955813806931334,0.9823505152947479,0.973616967701256
2014-07-14,0.975732762299727,0.9920968228564151,0.9974029591042454,0.9841503335617138,0.9753823649202586
2014-07-15,0.9749354521900134,0.9912861410209362,0.9961467768755189,0.9829386012840111,0.9741465160625229
2014-07-16,0.9724266434587823,0.9887352569391691,0.9932000140891463,0.9800679977982328,0.9712650114809879
2014-07-17,0.970688072543227,0.9869675283681126,0.9913221527040208,0.978236811326807,0.969429848134316
2014-07-18,0.9704367474616702,0.9867119883016616,0.9912681970838614,0.978171855646001,0.9693848455574501
2014-07-21,0.9701948115503745,0.9864659948716925,0.9912340059439942,0.9781285253768888,0.96935768202473
2014-07-22,0.9750416740059044,0.9913941442879526,0.9951911289736179,0.9820594300336049,0.9731797242587508
2014-07-23,0.9736147386557108,0.9899432777371441,0.9930117962399398,0.9799609130377837,0.9710333073975159
2014-07-24,0.9744508946030056,0.9907934568955937,0.9933606587420897,0.9803264689192803,0.97135836620853
2014-07-25,0.9764292538023864,0.9928049952511866,0.9952714875699206,0.9822094112088154,0.9732134601098857
2014-07-28,0.983391881614189,0.9998843936251229,1.0021420413320217,0.988957636600744,0.9798973361491562
2014-07-29,0.986943816516521,1.0034958981966113,1.0053126247695379,0.9920906758400475,0.9829697668110181
2014-07-30,0.9865033825328337,1.003048077673639,1.004533222116038,0.9913400838054707,0.9822022625465072
2014-07-31,0.9886386646554435,1.0052191707142686,1.0067697748701532,0.9935292270158707,0.9843826329406139
2014-08-01,0.9838815184091806,1.0003822421420876,1.0023307738090683,0.9891516553951114,0.9800756680115883
2014-08-04,0.9900301260733511,1.0066339683977858,1.0087905579251393,0.9954787644564391,0.9863706234641568
2014-08-05,0.9908151199383041,1.0074321274321776,1.0094833901444085,0.9961616227188839,0.9870430823125063
2014-08-06,0.9908180376143496,1.0074350940407066,1.0096956884355437,0.99635904809329,0.9872565307002428
2014-08-07,0.9890085098664284,1.0055952186168744,1.0083777601347912,0.9950418057010181,0.9859888135659187
2014-08-08,0.9905989841855449,1.0072123668564306,1.0102898370532416,0.9969009990489216,0.9878605327674495
2014-08-11,0.9943236134795292,1.010999462085426,1.0133055538559894,0.9998976858608647,0.9907722603919741
2014-08-12,0.9943720041514647,1.0110486643196215,1.013210393384153,0.9998073102476028,0.990677771486334
2014-08-13,0.9946210455155198,1.0113018823682363,1.0128321510882659,0.9994721513689516,0.9902871066708092
2014-08-14,0.9919683885289132,1.0086047375451623,1.0102329810737536,0.9969116695955094,0.9877636750425243
2014-08-15,0.9954757964205131,1.012170968341304,1.0135501330309074,1.000182130309244,0.9909825602358515
2014-08-18,0.997017607653813,1.0137386373641173,1.01521487071247,1.001804696373458,0.9926096765831921
2014-08-19,0.9978716308193815,1.0146069833928077,1.0156015383713226,1.0022085562837006,0.9929707108507074
2014-08-20,0.9966062411539502,1.0133203718171233,1.014113010288675,1.0007609488674893,0.9915138393875077
2014-08-21,0.9956581962929414,1.0123564272506669,1.013618818430814,1.000253096096324,0.991047201036849
2014-08-22,0.9980746949938083,1.0148134531661608,1.0158598664213965,1.0024612996352318,0.9932226207692291
2014-08-25,0.9960559041320226,1.0127608050668302,1.0134950240555356,1.000158872569557,0.9909097039320951
2014-08-26,0.9930868678260131,1.0097419749117424,1.0105706313680622,0.9972853423028296,0.9880659423514327
2014-08-27,0.9934582338879026,1.010119569171516,1.0114751588518893,0.9981460904077982,0.9889631008883212
2014-08-28,0.990337499104411,1.0069464963965666,1.0086631559009342,0.9953687713646835,0.9862374872823183
2014-08-29,0.992973607252788,1.0096268148400582,1.011524452033121,0.9981679231583901,0.9890277446450642
2014-09-01,0.995417214688777,1.0121114041325598,1.014143960970388,1.0007291931830713,0.9915830059478536
2014-09-02,0.9990284305704197,1.015783183887482,1.018066981735915,1.0045572889552064,0.9954145583198794
2014-09-03,1.001102444862577,1.017891981571961,1.0184883878349862,1.0050639835229345,0.9957663567606739
2014-09-04,1.0025503271632288,1.0193641463755296,1.0201193280060417,1.006652861520513,0.9973608402190889
2014-09-05,1.0023501248204816,1.019160586429772,1.0200839564280955,1.0066067440768525,0.9973335591546709
2014-09-08,1.0012941839304519,1.0180869363048612,1.0190960302570555,1.0056316881919434,0.9963756231916394
2014-09-09,0.9997964996724725,1.01656413431297,1.0190435051750064,1.0055018061433763,0.9963735326374313
2014-09-10,0.9991650133650645,1.015922057318671,1.01835312837908,1.0048240018458374,0.9957018714428105
2014-09-11,0.9974457724724434,1.0141739829552823,1.0166255616996742,1.0031287152311534,0.9940206037830698
2014-09-12,1.0001545105428378,1.0169281494006672,1.0197859501557094,1.0062047130139704,0.9971121974712256
2014-09-15,1.0018176529662008,1.018619184464702,1.022381787529846,1.0087027690268053,0.999669280900514
2014-09-16,0.994082465437434,1.0107542697380496,1.014717197910488,1.0011823640203212,0.9922097249911414
2014-09-17,0.9980746747866879,1.014813432620146,1.0182609646429257,1.0046843713341083,0.9956433113303508
2014-09-18,0.9978278991625692,1.0145625183103,1.0186808328812853,1.005058052227878,0.9960759312586273
2014-09-19,0.9986826516785196,1.0154316059213424,1.0191541747249913,1.005544628755385,0.9965227631370256
2014-09-22,0.9912206575076091,1.0078444662913426,1.0122092932795537,0.9986961955319948,0.989784907700089
2014-09-23,0.9944764619808426,1.0111548740162237,1.0161520425313573,1.002530372740164,0.9936440277246088
2014-09-24,0.9984541609947898,1.01519928320949,1.020198927363365,1.0064996475270631,0.9975837739717655
2014-09-25,0.9970050422501449,1.0137258612254672,1.0191430647357347,1.0054427408774198,0.9965692266628468
2014-09-26,0.9996231835395107,1.0163879114869003,1.0223025893123678,1.0085158627128024,0.9996611897580115
2014-09-29,0.9997572639413271,1.0165242405575117,1.0240070843631042,1.0101072911996416,1.0013707979461335
2014-09-30,1.0007671139021805,1.0175510267600814,1.0250414289498901,1.0111275956728039,1.0023822777298552
2014-10-01,1.0042561634243226,1.0210985912976778,1.0286151078389858,1.0146527657203595,1.0058769583189084
2014-10-02,1.0042561634243226,1.0210985912976778,1.0286151078389858,1.0146527657203595,1.0058769583189084
2014-10-03,1.0042561634243226,1.0210985912976778,1.0286151078389858,1.0146527657203595,1.0058769583189084
2014-10-06,1.005090577127012,1.0219469989922547,1.0294697608369296,1.0154958177244438,1.0067127187033695
2014-10-07,1.0054461709698028,1.0223085565162933,1.0298339798601936,1.0158550928667847,1.0070688864482245
2014-10-08,1.0049187253822986,1.0217722651137586,1.0292937407064504,1.0153221868776359,1.006540589602698
2014-10-09,1.0077322365242236,1.024632961784839,1.0321754955535296,1.0181648250067417,1.009358641542739
2014-10-10,1.0032620186929575,1.0200877737177474,1.0275968494231513,1.0136483290657055,1.0048812091117494
2014-10-13,1.0051122037675893,1.0219689883342495,1.0294919120469892,1.0155176682556868,1.006734380247739
2014-10-14,1.006075448223421,1.0229483874086565,1.0304785206792253,1.0164908847384633,1.0076991793086139
2014-10-15,1.007812898150287,1.024714976190869,1.0322581136844542,1.0182463216855304,1.0094394333506782
2014-10-16,1.0040304661383015,1.02086910883174,1.028383936105463,1.0144247318941133,1.0056508967742226
2014-10-17,1.003110367797819,1.0199335794782347,1.0274415201281584,1.0134951081985795,1.0047293134633242
2014-10-20,1.0075201183679254,1.0244172861848546,1.0319582323211376,1.0179505108887044,1.0091461810434832
2014-10-21,1.006432704956076,1.023311635710964,1.0308444429269246,1.0168518399858022,1.0080570126271133
2014-10-22,1.0054131057988898,1.0222749368078263,1.0298001126701448,1.0158216853873605,1.0070357679125799
2014-10-23,1.0023682692353209,1.0191790351454553,1.0266814214395048,1.012745327030886,1.0039860172088377
2014-10-24,1.0030318005254792,1.0198536945504346,1.0273610471509902,1.0134157275553952,1.0046506193892397
2014-10-27,1.0020058489377355,1.0188105366798244,1.026310210380951,1.0123791547626029,1.003623011991797
2014-10-28,1.008982248109815,1.0259039373741756,1.0334558270553336,1.0194277773875147,1.0106106705542317
2014-10-29,1.0154480004455921,1.0324781271498498,1.0400784107927816,1.0259604666842268,1.0170868581342796
2014-10-30,1.0141778915174746,1.0311867171645,1.0387774944731762,1.0246772089023812,1.0158146993446413
2014-10-31,1.0149096079967268,1.0319307052956217,1.0395269592538023,1.0254165005058948,1.0165475967599702
2014-11-03,1.0145256429164213,1.0315403007186952,1.0391336808285665,1.0250285604116627,1.0161630119885297
2014-11-04,1.0135455850357267,1.0305438062406775,1.0381298509499408,1.0240383564423663,1.015181372367172
2014-11-05,1.008588881333151,1.025503973424594,1.033052918888936,1.0190303382654844,1.0102166689127923
2014-11-06,1.0106711415758574,1.027621155352851,1.0351856858283957,1.021134155191046,1.0123022897689493
2014-11-07,1.0114250078742002,1.028387664778733,1.0359578376876608,1.021895825920543,1.013057372751533
2014-11-10,1.018878808247878,1.0359664731929366,1.043592435267861,1.0294267920621805,1.0205232030056643
2014-11-11,1.012009012415185,1.028981463687646,1.0365560076723535,1.022485876392011,1.0136423198324918
2014-11-12,1.0183960745758662,1.0354756435715557,1.0430979925487835,1.0289390608704267,1.0200396902373428
2014-11-13,1.0147448443738383,1.0317631784141783,1.039358199172562,1.0252500311609778,1.016382567220826
2014-11-14,1.0124519118587538,1.0294317910188449,1.0370096499555683,1.0229333609698708,1.014085934082883
2014-11-17,1.0146664108175372,1.0316834294449748,1.0392778631548094,1.0251707856181327,1.0163040070785876
2014-11-18,1.012977407704395,1.0299660999803029,1.037547892075079,1.0234642970323753,1.0146122780398077
2014-11-19,1.0128451346155845,1.0298316085332297,1.0374124106088292,1.0233306545810963,1.0144797914720514
2014-11-20,1.0112777557438688,1.0282379430759212,1.0358070138526303,1.0217470493566134,1.0129098829671948
2014-11-21,1.015321910553019,1.0323499225976922,1.039949262500572,1.0258330714409725,1.0169605647419802
2014-11-24,1.0232977622637833,1.040459537696783,1.0481185741427346,1.033891493477147,1.0249492888853007
2014-11-25,1.0274069376747719,1.0446376282839973,1.0523274205132567,1.0380432092917382,1.0290650962003485
2014-11-26,1.0294208697451017,1.0466853361048498,1.0543902019321323,1.0400779906747726,1.0310822786075313
2014-11-27,1.0321861916251298,1.0494970353296302,1.057222598652642,1.0428719406607105,1.033852063511784
2014-11-28,1.0321780252946064,1.0494887320411894,1.0572142342419888,1.0428636897879222,1.0338438840014095
2014-12-01,1.0239972734079728,1.041170780375636,1.0488350524250898,1.0345982463385721,1.0256499289885468
2014-12-02,1.033795206828322,1.0511330354033106,1.058870641659023,1.0444976132584651,1.0354636755460653
2014-12-03,1.0344227948442664,1.0517711487277148,1.0595134522667249,1.0451316984045693,1.0360922764424771
2014-12-04,1.042544892141251,1.0600294621047068,1.0678325567853661,1.0533378800402735,1.0442274822015372
2014-12-05,1.038876678988318,1.0562997291745468,1.0640753685247386,1.0496316915632378,1.0405533488248933
2014-12-08,1.0412993644748698,1.0587630456346024,1.066556817963408,1.0520794579986643,1.0429799443459669
2014-12-09,1.0283296852258372,1.0455758512781221,1.0532725499596238,1.0389755096239144,1.0299893329974592
2014-12-10,1.0403597126001,1.0578076348135568,1.0655943741669947,1.0511300783400934,1.0420387759428282
2014-12-11,1.0398207083732023,1.0572595909211375,1.0650422960108739,1.0505854940502724,1.0414989018031222
2014-12-12,1.041941865654131,1.0594163222316944,1.0672149034637632,1.0527286106972078,1.0436234824744335
2014-12-15,1.0447091047616286,1.0622299708378573,1.0700492639154522,1.0555244977587896,1.0463951877004183
2014-12-16,1.0429892160676402,1.0604812378087942,1.0682876581032403,1.0537868038479692,1.0446725232337577
2014-12-17,1.041435527826597,1.0589014925883762,1.0666962840536556,1.0522170309869627,1.0431163274552346
2014-12-18,1.0421049895466463,1.0595821818827682,1.0673819840418086,1.0528934233363765,1.0437868696368013
2014-12-19,1.043323947149886,1.060821582681938,1.068630508324928,1.0541250002471974,1.0450077945471206
2014-12-22,1.0369906965646107,1.0543821168499246,1.0621436402617723,1.0477261844306847,1.0386643225655632
2014-12-23,1.0302329007847923,1.0475109857557217,1.0552219293597358,1.040898428298439,1.0318956202050362
2014-12-24,1.032331399385376,1.0496446783761284,1.0573713285299426,1.0430186516901305,1.0339975056265747
2014-12-25,1.0388561836624592,1.0562788901206033,1.0640543760702368,1.0496109840586934,1.0405328204210993
2014-12-26,1.04307113522527,1.0605645308365124,1.06837156426805,1.0538695710769703,1.0447545746028262
2014-12-29,1.0433142996380105,1.0608117733711826,1.06862062680582,1.0541152528590672,1.0449981314648769
2014-12-30,1.0411920509231938,1.058653932322248,1.0664469014455407,1.0519710334791306,1.042872457598184
2014-12-31,1.045082541226213,1.0626096702231482,1.0704317583459368,1.055901800239383,1.0468093373428715
2015-01-01,1.0484503964943113,1.0660340079521036,1.0738813033285322,1.059304521364509,1.0501827573383182
2015-01-02,1.0484503964943113,1.0660340079521036,1.0738813033285322,1.059304521364509,1.0501827573383182
2015-01-05,1.0479876407838802,1.065563491343647,1.0734073231506411,1.058836974956986,1.0497192370138668
2015-01-06,1.05220694481862,1.0698535575269987,1.0777289693926722,1.0630999595063324,1.0539455126298307
2015-01-07,1.0530107484339284,1.0706708417709636,1.078552269833889,1.0639120845308756,1.0547506443746473
2015-01-08,1.0509234160278373,1.0685485026138288,1.07641430770213,1.0618031429321542,1.0526598630567712
2015-01-09,1.0494733817374393,1.0670741497293912,1.0749291018031666,1.0603380971034835,1.0512074328660659
2015-01-12,1.047460253651684,1.065027259376777,1.072867143870081,1.0583041280283065,1.0491909784767663
2015-01-13,1.0499437848758126,1.0675524420211677,1.0754109149027804,1.060813370109254,1.0516786132543507
2015-01-14,1.046986332750552,1.064545390325675,1.0723817276818817,1.057825300841997,1.0487162745133025
2015-01-15,1.0523924091008876,1.0700421322395637,1.0779189322424443,1.0632873438150368,1.0541312833558385
2015-01-16,1.0570286253756624,1.0747561027179544,1.082667603226132,1.0679715567051404,1.0587751600784185
2015-01-19,1.046209387975586,1.0637554153729412,1.0715859375612002,1.0570403127150205,1.0479380459878502
2015-01-20,1.0530844714657523,1.07074580121526,1.0786277810700575,1.0639865707833498,1.0548244892194762
2015-01-21,1.0641275707342517,1.0819741048267368,1.08993873853156,1.075143994180883,1.0658858350667677
2015-01-22,1.0672832140519162,1.085182671588546,1.0931709242125847,1.0783323064228287,1.0690466924727091
2015-01-23,1.0673548248941849,1.0852554834196555,1.093244272026544,1.07840465861922,1.0691184216379994
2015-01-26,1.0706569580955632,1.0886129968539842,1.0966265008071499,1.0817409772872886,1.072426010973763
2015-01-27,1.0711557100634388,1.0891201134148312,1.097137350357201,1.0822448926049582,1.0729255870324905
2015-01-28,1.0691433358311209,1.087073989558566,1.0950761645628015,1.0802116851875163,1.070909887742225
2015-01-29,1.065020666686291,1.082882178933458,1.0908534971583677,1.0760463359446617,1.0667804066865758
2015-01-30,1.0589430734969887,1.076702658139763,1.0846284876423702,1.0699058242275896,1.0606927714537948
2015-02-02,1.0593742487908544,1.0771410646949862,1.0850701213983283,1.0703414632810153,1.0611246591811703
2015-02-03,1.0658563468492304,1.08373187432815,1.0917094473354518,1.0768906675200767,1.0676174676488333
2015-02-04,1.0646632569519812,1.0825187750634977,1.0904874181978503,1.0756852261117122,1.0664224064020302
2015-02-05,1.0642789462676652,1.0821280190864195,1.090093785785734,1.07529693683559,1.0660374607188783
2015-02-06,1.060682482104243,1.078471238451486,1.0864100868371678,1.0716632401323631,1.0624350540962666
2015-02-09,1.0581279727303496,1.0758738872794054,1.0837936160294175,1.0690822850975028,1.0598763238912974
2015-02-10,1.0623867155489555,1.080204053676343,1.088155657670946,1.07338511672231,1.0641421034560652
2015-02-11,1.0643149653900577,1.0821646422872269,1.0901306785774474,1.0753333288473947,1.0660735393558816
2015-02-12,1.0653495231269656,1.0832165506411382,1.091190330244893,1.0763785968848563,1.0671098064987095
2015-02-13,1.0724354432384275,1.0904213090557542,1.0984481243666009,1.083537874269077,1.074207434718238
2015-02-16,1.0777255852468248,1.0958001722873427,1.1038665825156617,1.0888827826852436,1.079506317659831
2015-02-17,1.0791400663202064,1.0972383756900705,1.1053153728291523,1.0903119072307896,1.080923135888727
2015-02-18,1.0764755869119653,1.094529210170967,1.1025862645859952,1.087619843692381,1.0782542539452666
2015-02-19,1.0764911915128554,1.0945450764773603,1.1026022476875303,1.087635609840529,1.0782698843297316
2015-02-20,1.0764911915128554,1.0945450764773603,1.1026022476875303,1.087635609840529,1.0782698843297316
2015-02-23,1.0764911915128554,1.0945450764773603,1.1026022476875303,1.087635609840529,1.0782698843297316
2015-02-24,1.0762016570771786,1.0942506862458945,1.1023056903890804,1.0873430779879698,1.0779798714945799
2015-02-25,1.0762959609596379,1.0943465717032508,1.1024022816789907,1.0874383581551623,1.0780743311959065
2015-02-26,1.0815200757035004,1.0996583003239113,1.107753111025458,1.0927165557568843,1.0833070777757214
2015-02-27,1.0838667933980126,1.1020443749324744,1.1101567500194947,1.095087567940651,1.0856576729658785
2015-03-02,1.0900245715609316,1.1083054254857918,1.1164638894524277,1.101309094749502,1.0918256256623862
2015-03-03,1.0841081866657019,1.1022898166181354,1.1104039984518361,1.0953314602418462,1.0858994650891034
2015-03-04,1.0860627607470683,1.1042771709543686,1.112405982111691,1.0973062691299504,1.0878572687248835
2015-03-05,1.0820755245627518,1.1002230646423952,1.1083220326901353,1.0932777549227763,1.0838634444064361
2015-03-06,1.0778224255663538,1.0958986367204762,1.103965771765719,1.0889806255480727,1.0796033179891973
2015-03-09,1.0793145110398796,1.0974157460304335,1.105494048829036,1.0904881578964352,1.0810978688444512
2015-03-10,1.0784737469627035,1.0965608814589372,1.1046328914237749,1.089638689775357,1.0802557155677752
2015-03-11,1.0793356840776969,1.0974372741622747,1.105515735433879,1.090509550128977,1.0811190768666048
2015-03-12,1.0820691036681453,1.10021653606266,1.1083154560521833,1.0932712675556002,1.083857012902547
2015-03-13,1.0840784248862387,1.1022595557024537,1.110373514779336,1.0953013903523647,1.0858696541340747
2015-03-16,1.090911151257003,1.1092068740521066,1.1173719737668648,1.102204852797511,1.0927136702593776
2015-03-17,1.093105733522539,1.1114382617611793,1.1196197871793596,1.1044221545641582,1.0949118786462815
2015-03-18,1.0960983609468113,1.114481078682296,1.1226850029010569,1.107445763284123,1.0979094508066973
2015-03-19,1.100694760173298,1.1191545643387881,1.1273928910457534,1.1120897469183457,1.1025134446910427
2015-03-20,1.1033748890092623,1.1218796417429115,1.130138028304585,1.114797621895807,1.1051980019198693
2015-03-23,1.1132023166164469,1.1318718856058316,1.1402038271277417,1.1247267883422902,1.1150416674443089
2015-03-24,1.1153971292852853,1.1341035075823116,1.1424518765321343,1.1269443228974991,1.1172401066152118
2015-03-25,1.114935477988016,1.1336341139091826,1.1419790275557282,1.1264778923366197,1.1167776925287505
2015-03-26,1.1130873122871423,1.1317549525334512,1.1400860332869882,1.1246105934260437,1.114926473092665
2015-03-27,1.1141220240997467,1.13280701754707,1.1411458427673455,1.1256560171342767,1.1159628945657694
2015-03-30,1.116713786359458,1.1354422463748879,1.1438004700560402,1.1282746107169528,1.1185589392097217
2015-03-31,1.1122618761000695,1.1309156729168324,1.1392405755606598,1.1237332167003327,1.1159225551149345
2015-04-01,1.1227234984089194,1.1415527475909175,1.1499559519270794,1.1343027352117896,1.1233736055633359
2015-04-02,1.1261608287397904,1.145047725552227,1.1534766571392947,1.1377755165347592,1.1301295084593561
2015-04-03,1.1373725742109013,1.1564475037397994,1.164960351436481,1.1491028946224207,1.136505024852916
2015-04-06,1.1439541201674641,1.1631394291165795,1.1717015374509865,1.1557523195173576,1.1430815506286702
2015-04-07,1.1454255166975869,1.16463550250788,1.173208623745927,1.1572388913322922,1.1430815506286702
2015-04-08,1.1376381766921793,1.1567175606529212,1.1652323962940305,1.1493712364015134,1.1407571417647986
2015-04-09,1.1366274733060961,1.155689906712287,1.1641971775815814,1.1483501091008497,1.1381470204396005
2015-04-10,1.1451476049994416,1.1643529299394295,1.172923971102738,1.1569581133849165,1.1446893850179596
2015-04-13,1.1565382991463606,1.1759346579595615,1.184590954602588,1.168466285740017,1.1559842746153868
2015-04-14,1.1557709976048216,1.1751544879673812,1.183805041618789,1.1676910706148922,1.1544531397580557
2015-04-15,1.1512858641688013,1.1705941341452184,1.1792111180951004,1.1631596796433148,1.1471461074069618
2015-04-16,1.1636282214321285,1.1831434856691394,1.1918528479741735,1.1756293301161103,1.15424602913093
2015-04-17,1.165264301720088,1.1848070047374106,1.1935286125481186,1.1772822841589252,1.1566074880056045
2015-04-20,1.160863609968764,1.180332508775454,1.1890211789019867,1.1728362057634654,1.152239489239597
2015-04-21,1.1705790019915778,1.1902108380998897,1.1989722246383343,1.1826517977242197,1.1638174320184163
2015-04-22,1.180283508764291,1.2000780996171778,1.208912121095132,1.192456392169575,1.1725334032935877
2015-04-23,1.182608652477609,1.2024422384262823,1.2112936628157829,1.1948055163105722,1.1718454624635737
2015-04-24,1.1859474799164227,1.2058370614988474,1.2147134758785383,1.1981787788294505,1.1745581723086203
2015-04-27,1.1921711869300466,1.2121651465987602,1.221088143313138,1.2044666742005858,1.1813470876505743
2015-04-28,1.1866925018863446,1.206594578267656,1.215476568883933,1.1989314846020407,1.176184861231416
2015-04-29,1.1920104576511579,1.2120017217214918,1.2209235154317681,1.2043042872362704,1.1797915048701626
2015-04-30,1.1949523968579414,1.214993000330614,1.2239368134573665,1.2072765682064384,1.181416762761593
2015-05-01,1.1973009891877409,1.2173809810140617,1.2263423725572968,1.2096493828018078,1.1841752736076783
2015-05-04,1.197287130173932,1.2173668895700736,1.226328177383294,1.2096353808527147,1.1841752736076783
2015-05-05,1.1889746044310328,1.2089149540626447,1.2178140254419294,1.2012371236682418,1.1744986967971025
2015-05-06,1.1881456768131653,1.2080721244602792,1.21696499159768,1.2003996468847131,1.1733459633403132
2015-05-07,1.1763362022553883,1.196064592643104,1.2048690698715445,1.1884683750165426,1.164703508856743
2015-05-08,1.1865043877969375,1.2064033093079098,1.2152838919540734,1.1987414303932808,1.1749764256604338
2015-05-11,1.1984204494544826,1.218519215802172,1.227488986125562,1.2107803886499315,1.1874426205499269
2015-05-12,1.2045174948433393,1.224718515029185,1.2337339196679893,1.2169403160684735,1.190780174340829
2015-05-13,1.2069686881332333,1.2272108173983083,1.236244568386959,1.2194167898014985,1.1932719380130488
2015-05-14,1.2085140720936127,1.2287821190665766,1.2378274367296713,1.2209781121178969,1.195102541255704
2015-05-15,1.2091041538718525,1.2293820971343805,1.238431831359313,1.2215742797192741,1.195382853730826
2015-05-18,1.2116727863221155,1.231993808241616,1.2410627678086514,1.2241694038243778,1.1986685739289076
2015-05-19,1.214054450606664,1.2344154155311386,1.2435022010470134,1.2265756314629261,1.2042096106735163
2015-05-20,1.2148523209663185,1.235226667012537,1.2443194243172586,1.2273817306784347,1.2035510345511926
2015-05-21,1.226529914778139,1.2471001063054936,1.256280266436552,1.2391797616452862,1.2129948429119397
