name,ann,vol,sharpe,dd,calmar
v7.3 宏观 IC 加权 (OOS),0.04687248278942868,0.08104243621347283,0.5783696169493533,-0.12870118056733648,0.36419621469521013
13 指数等权,0.04687248278942868,0.08104243621347282,0.5783696169493534,-0.12870118056733637,0.36419621469521046
v6.2 ir_expanding (current best),0.15837227662397102,0.15951338444131127,0.9928463193146021,-0.21588589606473185,0.7335925111869477
combo 50/50 (v6.2 + v7.3),0.11382808283952817,0.11970051708172189,0.9509406109065971,-0.13474196666021443,0.8447856719100304
v1.0 locked (OOS Calmar 1.79),0.052751357038096414,0.04434719719217033,1.1895082525623484,-0.05809614109453287,0.9080010486799883
v7.3 宏观 IC 加权 (OOS 2022+),0.04262305284024426,0.07944184403035649,0.5365315138449838,-0.1001494477479209,0.42559448702630626
13 指数等权 (OOS 2022+),0.04262305284024426,0.07944184403035649,0.5365315138449838,-0.100149447747921,0.4255944870263058
v6.2 ir_expanding (OOS 2022+),0.12635670796806986,0.17444695480393518,0.7243273928747279,-0.1672553374824457,0.7554719022424718
combo 50/50 (OOS 2022+),0.09791394456934355,0.12906083451218556,0.7586650507834644,-0.10631129352139357,0.9210116942998141
