date,regime,vol_target,PMI,CPI,M2,CN10Y,US10Y,PMI_zscore,CPI_zscore,M2_zscore,CN10Y_zscore,US10Y_zscore
2020-06-04,overheat,0.12,50.6,3.3,11.1,2.8301,0.82,0.4309909596245774,-0.4958213939892881,2.8488043601703192,-0.6043097213947946,-1.3500725048105149
2020-06-05,overheat,0.12,50.6,3.3,11.1,2.8475,0.91,0.4296962624892333,-0.49909278328636225,2.7922346502290827,-0.5267025616435452,-1.1586540139084245
2020-06-08,overheat,0.12,50.6,3.3,11.1,2.8101,0.88,0.42840303682630454,-0.5023809538011085,2.73844091232955,-0.6759485214414825,-1.2094777467810247
2020-06-09,overheat,0.12,50.6,3.3,11.1,2.8031,0.84,0.4271112749901673,-0.5056861155977997,2.6871953017990715,-0.6989282451511359,-1.279938091177586
2020-06-10,overheat,0.12,50.6,2.44,11.1,2.8201,0.75,0.425820969368616,-1.4133948614976084,2.6382953760309253,-0.6222711657445081,-1.4490483954433455
2020-06-11,overheat,0.12,50.6,2.44,11.1,2.7701,0.66,0.42453211238261346,-1.4099016435192457,2.5915605608623244,-0.8240338852621897,-1.6151094005151314
2020-06-12,overheat,0.12,50.6,2.44,11.1,2.7451,0.71,0.4232446964860524,-1.4064251935607495,2.546829200060151,-0.9210566382141321,-1.50125053399157
2020-06-15,overheat,0.12,50.6,2.44,11.1,2.7878,0.71,0.42195871416549535,-1.4029653631036805,2.5039560774723175,-0.7361922640417214,-1.487940121227454
2020-06-16,overheat,0.12,50.6,2.44,11.1,2.8402,0.75,0.4206741579399403,-1.3995220054677582,2.4628103248603455,-0.5113259381233256,-1.395756774435991
2020-06-17,overheat,0.12,50.6,2.44,11.1,2.8802,0.74,0.41939102036057196,-1.3960949757816057,2.423273646394588,-0.3385094475804519,-1.403788845770011
2020-06-18,overheat,0.12,50.6,2.44,11.1,2.8527,0.71,0.4181092940105212,-1.3926841309540448,2.3852388046658533,-0.44935822437636236,-1.4508848732978925
2020-06-19,overheat,0.12,50.6,2.44,11.1,2.8752,0.7,0.4168289715046277,-1.3892893296459654,2.348608323861599,-0.35035161161878703,-1.4578049256602594
2020-06-22,overheat,0.12,50.6,2.44,11.1,2.9153,0.71,0.4155500454891955,-1.3859104322427216,2.3132933742152253,-0.1776818513877403,-1.4253614265023384
2020-06-23,overheat,0.12,50.6,2.44,11.1,2.9127,0.72,0.41427250864176735,-1.382547300827068,2.279212808513278,-0.18462207942909672,-1.3937922673879592
2020-06-24,overheat,0.12,50.6,2.44,11.1,2.8614,0.69,0.41299635367088583,-1.3791997991526077,2.2462923267481463,-0.39665360899409574,-1.4410989815940627
2020-06-25,overheat,0.12,50.6,2.44,11.1,2.8614,0.68,0.4117215733158541,-1.3758677926177538,2.214463749241358,-0.3920209132527332,-1.4487565257194086
2020-06-26,overheat,0.12,50.6,2.44,11.1,2.8614,0.64,0.41044816034652437,-1.3731707559315762,2.183664381968512,-0.387358888409223,-1.5149416663454849
2020-06-29,overheat,0.12,50.6,2.44,11.1,2.8504,0.64,0.4091761075630455,-1.370483855826484,2.153836460569603,-0.42925133033769414,-1.502624389131036
2020-06-30,overheat,0.12,50.6,2.44,11.1,2.823,0.66,0.4079054077956546,-1.3678070217158116,2.124926661764897,-0.540595118116489,-1.451384133930187
2020-07-01,overheat,0.12,50.9,2.44,11.1,2.8456,0.69,0.4784861222729803,-1.3651401837002097,2.096885672722549,-0.43952056510631565,-1.3810390099709167
2020-07-02,overheat,0.12,50.9,2.44,11.1,2.8584,0.68,0.4768499954440387,-1.3624832725590388,2.0696678104220916,-0.3802642281125878,-1.390046386443677
2020-07-03,overheat,0.12,50.9,2.44,11.1,2.8974,0.68,0.4752163298706598,-1.3598362197418759,2.0432306842925296,-0.20955681284474878,-1.3789187097947628
2020-07-06,overheat,0.12,50.9,2.44,11.1,2.9959,0.69,0.47358511010085885,-1.3571989573601666,2.0175348964255018,0.21454610609778416,-1.3482750899788598
2020-07-07,overheat,0.12,50.9,2.44,11.1,3.0158,0.65,0.47195632076954447,-1.3545714181789912,1.9925437745131176,0.30254363212761937,-1.4157991753868366
2020-07-08,overheat,0.12,50.9,2.44,11.1,3.0632,0.67,0.47032994659772037,-1.351953535608969,1.9682231333687707,0.5076926881840468,-1.3653386402814345
2020-07-09,overheat,0.12,50.9,2.44,11.1,3.0809,0.62,0.4687059723916769,-1.3493452436982694,1.944541061482573,0.5852857692961128,-1.4524509265981573
2020-07-10,overheat,0.12,50.9,2.48,11.1,3.0305,0.65,0.46708438304220934,-1.3061489531882726,1.9214677295620066,0.3718314122731009,-1.3821218533719033
2020-07-13,overheat,0.12,50.9,2.48,11.1,3.0557,0.64,0.465465163523826,-1.3040520163590046,1.8989752184292077,0.48270784818755336,-1.3910085546407065
2020-07-14,overheat,0.12,50.9,2.48,11.1,3.0057,0.63,0.4638482988939884,-1.3019613136790966,1.8770373640024756,0.27054386605065195,-1.3998483993035273
2020-07-15,overheat,0.12,50.9,2.48,11.1,2.9559,0.64,0.4622337742923343,-1.2998768104438323,1.8556296173920928,0.05970536928976701,-1.3693837776612747
2020-07-16,overheat,0.12,50.9,2.48,11.1,2.9459,0.62,0.4606215749399169,-1.2977984722185563,1.8347289183980664,0.02045845074517779,-1.3979695168783626
2020-07-17,overheat,0.12,50.9,2.48,11.1,2.9507,0.64,0.45901168613845894,-1.2957262648359682,1.8143135809175754,0.04484868107752848,-1.347745436084507
2020-07-20,overheat,0.12,50.9,2.48,11.1,2.9311,0.62,0.4577066238231183,-1.2936601543934418,1.7943631889584115,-0.03653110152986619,-1.3756590517993454
2020-07-21,overheat,0.12,50.9,2.48,11.1,2.9011,0.61,0.45640315514604046,-1.291600107250391,1.774858502116656,-0.16380126074397117,-1.3835057087266343
2020-07-22,overheat,0.12,50.9,2.48,11.1,2.8861,0.6,0.45510127209135937,-1.2895460900256512,1.7557813695164937,-0.22622084436736814,-1.3909165803638877
2020-07-23,overheat,0.12,50.9,2.48,11.1,2.9064,0.59,0.45380096668009356,-1.2874980695949068,1.737114651330476,-0.13525855724239502,-1.3981507475641035
2020-07-24,overheat,0.12,50.9,2.48,11.1,2.8612,0.59,0.45250223096986536,-1.2854560130881412,1.7188421471029378,-0.3289102145617415,-1.3858562097159044
2020-07-27,overheat,0.12,50.9,2.48,11.1,2.8791,0.62,0.4512050570546307,-1.2834198878871226,1.700948530189874,-0.2481226743800148,-1.3157783127399933
2020-07-28,overheat,0.12,50.9,2.48,11.1,2.9214,0.59,0.4499094370644112,-1.2813896616229157,1.683419287707301,-0.062075984242194474,-1.3624935513496985
2020-07-29,overheat,0.12,50.9,2.48,11.1,2.9415,0.58,0.44861536316502676,-1.2784337153666172,1.6665372980811903,0.027236741846077415,-1.3699104455043796
2020-07-30,overheat,0.12,50.9,2.48,11.1,2.9364,0.55,0.44732282755782315,-1.2754900614072597,1.6499855071764964,0.006170043482754192,-1.4155098602591154
2020-07-31,overheat,0.12,50.9,2.48,11.1,2.9664,0.55,0.44603182247940926,-1.2725586032201655,1.633752005657636,0.13780095773845386,-1.4029697827840855
2020-08-03,overheat,0.12,51.1,2.48,11.1,2.9466,0.56,0.49221089340807395,-1.26963924533738,1.6178254746147076,0.05256403844605786,-1.371698442439496
2020-08-04,overheat,0.12,51.1,2.48,11.1,2.9365,0.52,0.49067414006067755,-1.2667318933327785,1.6021951483650068,0.009974103485100833,-1.435758667102538
2020-08-05,overheat,0.12,51.1,2.48,11.1,2.9592,0.55,0.48913966399759234,-1.2638364538074107,1.5868507800883243,0.11011159680695357,-1.3661549739841823
2020-08-06,overheat,0.12,51.1,2.48,11.1,2.9816,0.55,0.4876074521138028,-1.2609528343751144,1.5717826100445214,0.20882498225146354,-1.3543796251920945
2020-08-07,overheat,0.12,51.1,2.48,11.1,2.9918,0.57,0.4860774913760186,-1.2580809436483598,1.5569813361474307,0.2546039873813337,-1.3050636849083208
2020-08-10,overheat,0.12,51.1,2.7,11.1,2.9543,0.59,0.484549768822075,-1.0366473926042938,1.5424380866916179,0.09256200164191634,-1.2564467855734434
2020-08-11,overheat,0.12,51.1,2.7,11.1,2.9544,0.64,0.4830242715603148,-1.0359988902852166,1.528144395048597,0.09496794634813233,-1.1523913943841422
2020-08-12,overheat,0.12,51.1,2.7,10.7,2.962,0.69,0.4815009867689693,-1.0353510110869206,1.1863126668028359,0.12978940794245122,-1.0495752990811706
2020-08-13,overheat,0.12,51.1,2.7,10.7,2.9555,0.71,0.47997990169556837,-1.0347037538199488,1.1767064756860492,0.10307562513743879,-1.0042819646561076
2020-08-14,overheat,0.12,51.1,2.7,10.7,2.9369,0.71,0.47846100365633065,-1.0340571172979987,1.167203815830222,0.023652313864966353,-0.9969691442732079
2020-08-17,overheat,0.12,51.1,2.7,10.7,2.9421,0.69,0.47694428003557715,-1.0334111003379063,1.1578021148221036,0.04801493269761474,-1.0269520540359565
2020-08-18,overheat,0.12,51.1,2.7,10.7,2.9771,0.67,0.47542971828514924,-1.0327657017596414,1.1484988791783066,0.20290046962734337,-1.0565656697421508
2020-08-19,overheat,0.12,51.1,2.7,10.7,2.9921,0.68,0.47371842281662835,-1.0321209203862916,1.1392916910507993,0.2702350940774031,-1.029985453537905
2020-08-20,overheat,0.12,51.1,2.7,10.7,2.9973,0.65,0.4720097627352562,-1.031476755044054,1.1301782050942808,0.29432942398895,-1.078101763285408
2020-08-21,overheat,0.12,51.1,2.7,10.7,2.9823,0.64,0.47030372055794367,-1.0308332045622255,1.12115614548595,0.22971441407005969,-1.0885304495252803
2020-08-24,overheat,0.12,51.1,2.7,10.7,2.9998,0.65,0.4686002789025823,-1.030190267773189,1.1122233030888633,0.30690268796404935,-1.0615126072201833
2020-08-25,overheat,0.12,51.1,2.7,10.7,3.0424,0.69,0.46689942048706234,-1.0295479435124073,1.1033775327506294,0.4934669382906266,-0.9793456434672848
2020-08-26,overheat,0.12,51.1,2.7,10.7,3.0511,0.69,0.4652011281283001,-1.028906230618409,1.0946167507297426,0.5310997218953786,-0.971715578680656
2020-08-27,overheat,0.12,51.1,2.7,10.7,3.0599,0.74,0.4635053847412754,-1.0278018608763,1.0859389322423716,0.5693378161668333,-0.8715540698166387
2020-08-28,overheat,0.12,51.1,2.7,10.7,3.0672,0.74,0.46181217333807956,-1.0266992794956737,1.077342109122827,0.6010367463527541,-0.8645602007180494
2020-08-31,overheat,0.12,51.1,2.7,10.7,3.0177,0.72,0.4601214770269714,-1.0255984806823188,1.0687885946298235,0.3852620835819909,-0.894645670207735
2020-09-01,overheat,0.12,51.0,2.7,10.7,3.0478,0.68,0.4349060960317578,-1.0244994586680163,1.0603123188762946,0.5183638361179624,-0.961772960992022
2020-09-02,overheat,0.12,51.0,2.7,10.7,3.1027,0.66,0.43334168798549494,-1.0234022077103864,1.0519114479196654,0.7592938203080847,-0.9913440631679629
2020-09-03,overheat,0.12,51.0,2.7,10.7,3.1051,0.63,0.4317793283839219,-1.0223067220927415,1.0435841961006798,0.769906629335451,-1.039265270935971
2020-09-04,overheat,0.12,51.0,2.7,10.7,3.1228,0.72,0.4302190041112692,-1.0212129961239367,1.0353288241455147,0.8478155692063133,-0.8637762705987613
2020-09-07,overheat,0.12,51.0,2.7,10.7,3.1454,0.72,0.428660702117837,-1.0201210241382186,1.0271436373490972,0.9458383365462216,-0.8567971402534212
2020-09-08,overheat,0.12,51.0,2.7,10.7,3.123,0.69,0.427104409419399,-1.0190308004950848,1.01902698383523,0.8467555447895729,-0.9058048506141568
2020-09-09,overheat,0.12,51.0,2.7,10.7,3.0805,0.71,0.4255501130966028,-1.017942319579133,1.0109772528893273,0.660722489933722,-0.8612781261001632
2020-09-10,overheat,0.12,51.0,2.38,10.7,3.0833,0.68,0.42399780029437845,-1.3315749937023178,1.0029928733598539,0.6739947793616241,-0.9103960449087212
2020-09-11,overheat,0.12,51.0,2.38,10.7,3.1346,0.67,0.42244745822134966,-1.327106233635712,0.9950723121247477,0.8987464337562046,-0.921792555627438
2020-09-14,overheat,0.12,51.0,2.38,10.4,3.1532,0.68,0.4208990741492589,-1.3226648838231458,0.7414512221119631,0.9799157583906805,-0.8957974258544897
2020-09-15,overheat,0.12,51.0,2.38,10.4,3.1083,0.68,0.41935263541238144,-1.3182506280925765,0.7351507329282214,0.7839687301877462,-0.8886481710230056
2020-09-16,overheat,0.12,51.0,2.38,10.4,3.126,0.69,0.41780812940696066,-1.3138631553466262,0.7288739875288475,0.8621891943472361,-0.8628638741397586
2020-09-17,overheat,0.12,51.0,2.38,10.4,3.1334,0.69,0.41655735098380714,-1.309502159457817,0.7226202122286459,0.8949481528423001,-0.8559660173948567
2020-09-18,overheat,0.12,51.0,2.38,10.4,3.1162,0.7,0.41530791284916,-1.3051673391664453,0.7163886386196134,0.8201109664888457,-0.8304919904490555
2020-09-21,overheat,0.12,51.0,2.38,10.4,3.0999,0.68,0.4140598081537314,-1.3008583979810076,0.7101785030588899,0.7496274974147461,-0.8614137828147668
2020-09-22,overheat,0.12,51.0,2.38,10.4,3.0863,0.68,0.4128130300767158,-1.2965750440811146,0.7039890461566671,0.6912994045585505,-0.8547752461873755
2020-09-23,overheat,0.12,51.0,2.38,10.4,3.089,0.68,0.41156757182558334,-1.2923169902228069,0.6978195122630831,0.7046225312264733,-0.8480730157072845
2020-09-24,overheat,0.12,51.0,2.38,10.4,3.084,0.67,0.4103234266358667,-1.288083953646218,0.6916691489532263,0.6831806921891366,-0.8601341465890172
2020-09-25,overheat,0.12,51.0,2.38,10.4,3.1295,0.66,0.4090805877709673,-1.283875655985495,0.6855372065092861,0.8830598877304614,-0.8719920070913563
2020-09-28,overheat,0.12,51.0,2.38,10.4,3.1092,0.67,0.4078390485219387,-1.2783365274724403,0.6794229373988667,0.7942043184545513,-0.8463017637221442
2020-09-29,overheat,0.12,51.0,2.38,10.4,3.1292,0.66,0.40659880220729416,-1.2728388838041425,0.673325595748499,0.8832113541481291,-0.8581363222269566
2020-09-30,overheat,0.12,51.0,2.38,10.4,3.1482,0.69,0.40535984217280807,-1.2673821296871635,0.6674209600237934,0.9675251541698617,-0.7949496777441533
2020-10-01,overheat,0.12,51.5,2.38,10.4,3.1482,0.68,0.5208966633236698,-1.2619656816469542,0.6615333740093067,0.9681698408662311,-0.8071109121895652
2020-10-02,overheat,0.12,51.5,2.38,10.4,3.1482,0.7,0.5190492308734842,-1.2565889677259614,0.6556621913632559,0.9689039293811542,-0.7627860214886488
2020-10-05,overheat,0.12,51.5,2.38,10.4,3.1482,0.78,0.5172051114854836,-1.2512514271911181,0.649806768026884,0.9692027926562087,-0.6053065930985946
2020-10-06,overheat,0.12,51.5,2.38,10.4,3.1482,0.76,0.5153642826499717,-1.245952510250378,0.6439664618343901,0.9705813494084125,-0.637244882631378
2020-10-07,overheat,0.12,51.5,2.38,10.4,3.1482,0.81,0.5135267220042716,-1.2406916777779577,0.6381406321204427,0.973214158331698,-0.5362279773464237
2020-10-08,overheat,0.12,51.5,2.38,10.4,3.1482,0.78,0.5116924073312007,-1.2354684010479782,0.6323286393246494,0.9758579828204432,-0.5875592680840738
2020-10-09,overheat,0.12,51.5,2.38,10.4,3.1873,0.79,0.5098613165575939,-1.2302821614761987,0.6265298445922952,1.1500964668611902,-0.5625417314647357
2020-10-12,overheat,0.12,51.5,1.72,10.9,3.1861,0.79,0.5080334277528136,-1.840459833266043,1.042205310402804,1.1461943966997568,-0.5566715862406142
2020-10-13,overheat,0.12,51.5,1.72,10.9,3.195,0.74,0.5062087191272974,-1.8247084814391596,1.0339848121177158,1.1875422808534524,-0.6467975046303933
2020-10-14,overheat,0.12,51.5,1.72,10.9,3.215,0.73,0.5043871690311169,-1.8092477341389948,1.0258342406911711,1.2802322790704037,-0.6599171380666576
2020-10-15,overheat,0.12,51.5,1.72,10.9,3.23,0.74,0.5025687559525349,-1.7940680570037681,1.0177519656499918,1.350877524076667,-0.6343943119582148
2020-10-16,overheat,0.12,51.5,1.72,10.9,3.2202,0.76,0.5007534585166113,-1.7791603485732257,1.0097363974730607,1.3120925476618577,-0.589483353111846
2020-10-19,overheat,0.12,51.5,1.72,10.9,3.2005,0.78,0.49894125548379115,-1.7645159152682173,1.0017859860291696,1.2283471011317042,-0.5447216304364992
2020-10-20,overheat,0.12,51.5,1.72,10.9,3.1955,0.81,0.49665976190628264,-1.750126448117101,0.9938992190795493,1.2097850318470822,-0.48033213975043126
2020-10-21,overheat,0.12,51.5,1.72,10.9,3.1855,0.83,0.4943826915404374,-1.7359840010865566,0.986074620841733,1.1701260425918854,-0.4352657658262992
2020-10-22,overheat,0.12,51.5,1.72,10.9,3.1707,0.87,0.4921100047071881,-1.7220809708876479,0.9783107506115583,1.1067585906499693,-0.350442477962079
2020-10-23,overheat,0.12,51.5,1.72,10.9,3.1957,0.85,0.4898416620129526,-1.7084100781398037,0.9706062014403138,1.2222794694949852,-0.384129316954257
2020-10-26,overheat,0.12,51.5,1.72,10.9,3.1934,0.81,0.4875776243459168,-1.6949643497860405,0.9629595988642362,1.215780867751226,-0.457478415671452
2020-10-27,overheat,0.12,51.5,1.72,10.9,3.1609,0.79,0.48531785287237283,-1.6817371026623125,0.9553695996836568,1.0738542648887188,-0.49129986084053
2020-10-28,overheat,0.12,51.5,1.72,10.9,3.181,0.79,0.4830623090331038,-1.665293729124235,0.9478348907892912,1.167997626529393,-0.485124940609106
2020-10-29,overheat,0.12,51.5,1.72,10.9,3.186,0.85,0.48081095453981376,-1.6491646517908196,0.9403541880333307,1.19396368641977,-0.3573471934632143
2020-10-30,overheat,0.12,51.5,1.72,10.9,3.181,0.88,0.4785637513716052,-1.6333387676295088,0.9329262351430374,1.1737744094401898,-0.2898853733982931
2020-11-02,overheat,0.12,51.4,1.72,10.9,3.1785,0.87,0.45321510002640436,-1.617805510809651,0.9255498026747971,1.1659599961809657,-0.3042244686312451
2020-11-03,overheat,0.12,51.4,1.72,10.9,3.1762,0.9,0.4510976219378876,-1.602554819542128,0.9182236870065562,1.1581498105328054,-0.23609831050098765
2020-11-04,overheat,0.12,51.4,1.72,10.9,3.1687,0.78,0.4489836152903628,-1.5875771053882062,0.9109467093668111,1.1251728684075746,-0.47853072878948993
2020-11-05,overheat,0.12,51.4,1.72,10.9,3.1912,0.79,0.44687304898537933,-1.5728632248230292,0.9037177148983409,1.227327861397301,-0.45166279231047246
2020-11-06,overheat,0.12,51.4,1.72,10.9,3.2063,0.83,0.4447658921181511,-1.5584044528604077,0.896535571754987,1.2948821895879903,-0.3621034883848067
2020-11-09,overheat,0.12,51.4,1.72,10.9,3.2363,0.96,0.44266211397510724,-1.5441924585644506,0.889399170229912,1.4287767875128972,-0.08270356879925689
2020-11-10,overheat,0.12,51.4,0.5,10.9,3.2241,0.98,0.44056168403149815,-2.5342683356342652,0.8823074219138132,1.3706717821838148,-0.03403305063099547
2020-11-11,overheat,0.12,51.4,0.5,10.9,3.2391,0.98,0.4384645719489949,-2.4920904265520107,0.8752592588816848,1.4363202599718958,-0.02760788211823176
2020-11-12,overheat,0.12,51.4,0.5,10.5,3.2614,0.88,0.43637074757334104,-2.4515915003088202,0.5231078856053551,1.5326748262594636,-0.2349068672406037
2020-11-13,overheat,0.12,51.4,0.5,10.5,3.2715,0.89,0.43428018093202103,-2.412657901162805,0.5173480136987025,1.572827022390363,-0.20711538874915367
2020-11-16,overheat,0.12,51.4,0.5,10.5,3.2741,0.91,0.43219284223195586,-2.3751864793765236,0.5115864948581568,1.57849550664538,-0.15751574707924482
2020-11-17,overheat,0.12,51.4,0.5,10.5,3.2866,0.87,0.4301087018572255,-2.3390833725836417,0.5058225245634093,1.627957604638494,-0.23784627582295292
2020-11-18,overheat,0.12,51.4,0.5,10.5,3.324,0.88,0.4288698917853984,-2.3042629556929075,0.5000552842944992,1.7885586194722642,-0.20923114110742733
2020-11-19,overheat,0.12,51.4,0.5,10.5,3.3487,0.86,0.4276324414295667,-2.2706469324477627,0.4942839405761842,1.8875300668867852,-0.2469681209072792
2020-11-20,overheat,0.12,51.4,0.5,10.5,3.31,0.83,0.42639634405258375,-2.2381635465898566,0.4885076439742594,1.7063914478160163,-0.3068409234489321
2020-11-23,overheat,0.12,51.4,0.5,10.5,3.265,0.86,0.42516159294574013,-2.2067468944440005,0.4827255280401658,1.5013504027287992,-0.23346975548290477
2020-11-24,overheat,0.12,51.4,0.5,10.5,3.29,0.88,0.423928181428552,-2.176336323859383,0.476936708199878,1.606031728007911,-0.18159374143912657
2020-11-25,overheat,0.12,51.4,0.5,10.5,3.2675,0.88,0.4226961028485693,-2.146875906966907,0.471140280582762,1.5021969935784705,-0.1744302733769542
2020-11-26,overheat,0.12,51.4,0.5,10.5,3.285,0.88,0.4214653505811688,-2.118700540162543,0.4653353207857371,1.573759228278055,-0.1670582638449358
2020-11-27,overheat,0.12,51.4,0.5,10.5,3.3,0.84,0.42023591802935056,-2.091358602016082,0.45952088256761753,1.6326622477836708,-0.2518688349822859
2020-11-30,overheat,0.12,51.4,0.5,10.5,3.25,0.84,0.4190077986235486,-2.064807152529547,0.4534799362518102,1.4086006477318564,-0.24449975623862388
2020-12-01,overheat,0.12,52.1,0.5,10.5,3.2725,0.92,0.5782878918762181,-2.0390062927693045,0.4474219250024471,1.5027788923550727,-0.050243340591758404
2020-12-02,overheat,0.12,52.1,0.5,10.5,3.2925,0.95,0.5761905536894647,-2.0139188929475673,0.44134551637809666,1.584572838828665,0.029282330763588466
2020-12-03,overheat,0.12,52.1,0.5,10.5,3.2851,0.92,0.5740977932048703,-1.989510349674333,0.43524933089215734,1.548273902616485,-0.033105821046033705
2020-12-04,overheat,0.12,52.1,0.5,10.5,3.2651,0.97,0.5720095768612342,-1.965748368750837,0.4291319387382537,1.4583433394915781,0.09688497509055437
2020-12-07,overheat,0.12,52.1,0.5,10.5,3.2701,0.94,0.5699258713549016,-1.9426027703869082,0.4229918562610098,1.4772127454308603,0.03397142122498204
2020-12-08,overheat,0.12,52.1,0.5,10.5,3.2551,0.92,0.5678466436368061,-1.920045314155767,0.4168275421470046,1.4083577694452385,-0.005418454075670855
2020-12-09,overheat,0.12,52.1,0.5,10.5,3.2726,0.95,0.5657718609095775,-1.8980495413645837,0.41063739330782884,1.4791760844177992,0.07971878731307695
2020-12-10,overheat,0.12,52.1,-0.5,10.5,3.2601,0.92,0.5637014906246588,-2.5501211326877176,0.40441974042392004,1.4200165576954769,0.014242628239251778
2020-12-11,overheat,0.12,52.1,-0.5,10.5,3.2951,0.9,0.5616355004794878,-2.5082836503618293,0.39817284311398554,1.5639132135113554,-0.026906866594556753
2020-12-14,overheat,0.12,52.1,-0.5,10.7,3.2851,0.9,0.5595738584146912,-2.468105260547519,0.5819415444274894,1.5127315366338991,-0.016897522776010008
2020-12-15,overheat,0.12,52.1,-0.5,10.7,3.2777,0.92,0.5575165326113298,-2.4294746429952516,0.575854288062192,1.4740424876718408,0.045899395640817214
2020-12-16,overheat,0.12,52.1,-0.5,10.7,3.2752,0.92,0.5554634914881781,-2.3922906959962473,0.5697673318078347,1.4567893087287507,0.05699216023645146
2020-12-17,overheat,0.12,52.1,-0.5,10.7,3.2802,0.94,0.5534147036990331,-2.356461359778742,0.5636796637634884,1.4715165662832044,0.12298064718238304
2020-12-18,overheat,0.12,52.1,-0.5,10.7,3.2902,0.95,0.5513701381300554,-2.321902601488723,0.5575902504287711,1.5068828567527333,0.16329066216043076
2020-12-21,overheat,0.12,52.1,-0.5,10.7,3.2652,0.95,0.5493297638971546,-2.288537536160006,0.5514980349988471,1.3955215939760015,0.17616173544589303
2020-12-22,overheat,0.12,52.1,-0.5,10.7,3.2278,0.93,0.547293550343396,-2.2562956626464072,0.5454019355508649,1.2336748411332088,0.1313759170757458
2020-12-23,overheat,0.12,52.1,-0.5,10.7,3.2153,0.96,0.5452614670364596,-2.2251121971540564,0.539300843112115,1.17781226751129,0.22965598099104143
2020-12-24,overheat,0.12,52.1,-0.5,10.7,3.2303,0.94,0.5432334837660979,-2.194927489969465,0.5331936195991316,1.237657125979428,0.18486514000646453
2020-12-25,overheat,0.12,52.1,-0.5,10.7,3.1878,0.94,0.5412095705416583,-2.165686513378098,0.5270790956158973,1.056485681163791,0.1990842398518496
2020-12-28,overheat,0.12,52.1,-0.5,10.7,3.1629,0.94,0.5391896975896203,-2.137338410724253,0.5209560680982729,0.950139192165482,0.21350199597192882
2020-12-29,overheat,0.12,52.1,-0.5,10.7,3.1554,0.94,0.5371738353511634,-2.10976526232708,0.514823297790365,0.9164434478191744,0.22811416903323983
2020-12-30,overheat,0.12,52.1,-0.5,10.7,3.1204,0.93,0.5351619544797818,-2.0829971907952283,0.5088236742645227,0.7681632241193719,0.21244417447323222
2020-12-31,overheat,0.12,52.1,-0.5,10.7,3.1429,0.93,0.5331540258388962,-2.0569934008981132,0.5028160460085115,0.8616359278410037,0.22771064857879114
2021-01-01,overheat,0.12,51.9,-0.5,10.7,3.1429,0.93,0.48590991012530205,-2.031715946625701,0.4967993107429998,0.8601736678548874,0.2429911873066939
2021-01-04,overheat,0.12,51.9,-0.5,10.7,3.178,0.93,0.4841586539739982,-2.0071294801555024,0.49077233557895333,1.0050633180792772,0.25944102295602606
2021-01-05,overheat,0.12,51.9,-0.5,10.7,3.1305,0.96,0.48241020475914403,-1.9832010273757636,0.48473395486969295,0.8044221165376128,0.37911666918601916
2021-01-06,neutral,0.14,51.9,-0.5,10.7,3.1256,1.04,0.48066454366111966,-1.9598997867068304,0.47868296791335235,0.7826356911810317,0.6770839327508289
2021-01-07,stagflation,0.06,51.9,-0.5,10.7,3.1256,1.08,0.4789216519726895,-1.9371969484155267,0.47261813649190304,0.7804008232104005,0.8427618721713067
2021-01-08,neutral,0.14,51.9,-0.5,10.7,3.1456,1.13,0.4771815110978999,-1.9150655320001797,0.46653818223126414,0.8611990006161652,1.050035645315244
2021-01-11,stagflation,0.06,51.9,0.2,10.7,3.1632,1.15,0.47544410255097147,-1.494338934749041,0.46044178376555234,0.9305008666735936,1.1526982704959126
2021-01-12,neutral,0.14,51.9,0.2,10.1,3.1457,1.15,0.4737094079552109,-1.4808350134977246,-0.1906169518446771,0.8536995868986511,1.181700653439633
2021-01-13,stagflation,0.06,51.9,0.2,10.1,3.1157,1.1,0.4719774090419349,-1.4675475263550484,-0.19774729318325598,0.7258152030778923,1.016702985948995
2021-01-14,neutral,0.14,51.9,0.2,10.1,3.1059,1.15,0.4702480876493972,-1.454469828374164,-0.20497478328980084,0.6825316184972664,1.2355496632146163
2021-01-15,stagflation,0.06,51.9,0.2,10.1,3.1508,1.11,0.46852142572174016,-1.4415955545087438,-0.21230294920894505,0.8656901962511482,1.105063210212776
2021-01-18,neutral,0.14,51.9,0.2,10.1,3.1658,1.11,0.46679740530795244,-1.4289186046596623,-0.21973549317970717,0.9237223540248567,1.128807741572207
2021-01-19,stagflation,0.06,51.9,0.2,10.1,3.1609,1.1,0.4650760085608201,-1.4164331296966493,-0.2272763042620568,0.8992347235844101,1.1092625138056467
2021-01-20,neutral,0.14,51.9,0.2,10.1,3.161,1.1,0.4631730952223317,-1.4041335183812482,-0.23492947092441538,0.8931118822426316,1.1325670976351807
2021-01-21,stagflation,0.06,51.9,0.2,10.1,3.1335,1.12,0.4612732331440597,-1.3920143851237718,-0.24269929468780024,0.773948152922462,1.2451832973633958
2021-01-22,neutral,0.14,51.9,0.2,10.1,3.1185,1.1,0.459376399007207,-1.3800705585127462,-0.25059030493347884,0.7069308620091868,1.197209900217972
2021-01-25,stagflation,0.06,51.9,0.2,10.1,3.1323,1.05,0.4574825696343779,-1.3682970705605617,-0.25860727499357816,0.7586082256484504,1.0173575632594172
2021-01-26,neutral,0.14,51.9,0.2,10.1,3.1585,1.05,0.4555917219880229,-1.3566891466137792,-0.2667552396587283,0.8603658446691189,1.0487871608009243
