date,v7.6 TV-PR
2018-10-26,0.7593993871801058
2018-10-29,0.7367215847446267
2018-10-30,0.7444063550204585
2018-10-31,0.7564177422410738
2018-11-01,0.7620553058199493
2018-11-02,0.7931922235098385
2018-11-05,0.7854491771512505
2018-11-06,0.781592710641764
2018-11-07,0.7790755832803256
2018-11-08,0.7756147934383139
2018-11-09,0.7659201436375681
2018-11-12,0.7766175489701823
2018-11-13,0.7852039845088152
2018-11-14,0.779052941693783
2018-11-15,0.789480516354874
2018-11-16,0.7902857257453443
2018-11-19,0.7952798877390692
2018-11-20,0.7773042958523063
2018-11-21,0.7804062373609415
2018-11-22,0.7787810849769722
2018-11-23,0.7615515212547247
2018-11-26,0.7610896949873972
2018-11-27,0.7628857702296128
2018-11-28,0.77180860038172
2018-11-29,0.765337781011496
2018-11-30,0.7710101545477074
2018-12-03,0.784442594854339
2018-12-04,0.78467127165452
2018-12-05,0.780808256210714
2018-12-06,0.7679093545691836
2018-12-07,0.7688545565575248
2018-12-10,0.7575636593529437
2018-12-11,0.7611892232690778
2018-12-12,0.765922825317897
2018-12-13,0.7756010686233208
2018-12-14,0.7591754241800899
2018-12-17,0.7584735656987553
2018-12-18,0.7515559812452042
2018-12-19,0.7474119547249564
2018-12-20,0.7430905236616862
2018-12-21,0.7398293841716344
2018-12-24,0.7364073860830587
2018-12-25,0.7282483388962149
2018-12-26,0.7256169227032139
2018-12-27,0.7324887697826867
2018-12-28,0.7381626883674078
2019-01-02,0.7260155430100401
2019-01-03,0.7251782576943366
2019-01-04,0.7493691689164566
2019-01-07,0.7555090422965833
2019-01-08,0.7534119387723225
2019-01-09,0.7583201447750145
2019-01-10,0.7555224310754072
2019-01-11,0.7625903005978802
2019-01-14,0.7557677804847347
2019-01-15,0.7675575915720173
2019-01-16,0.7694883163599743
2019-01-17,0.7656763446142341
2019-01-18,0.776775330243508
2019-01-21,0.7791697392469936
2019-01-22,0.7681651430135256
2019-01-23,0.7682439012316848
2019-01-24,0.7756573427887955
2019-01-25,0.7788216366882893
2019-01-28,0.7766187138716812
2019-01-29,0.7740788058188548
2019-01-30,0.7693846947935312
2019-01-31,0.7758877859638196
2019-02-01,0.7899530833561992
2019-02-11,0.8020399501480003
2019-02-12,0.806437634272227
2019-02-13,0.8231670953974033
2019-02-14,0.8238316730995642
2019-02-15,0.8092601125877362
2019-02-18,0.8345577602568681
2019-02-19,0.8356356923066883
2019-02-20,0.8354427767544288
2019-02-21,0.8351118351173461
2019-02-22,0.859407344510984
2019-02-25,0.8984113460785192
2019-02-26,0.8833881813847765
2019-02-27,0.884041382729217
2019-02-28,0.8819684351213368
2019-03-01,0.8977611141569487
2019-03-04,0.9062105578059987
2019-03-05,0.9116130975721054
2019-03-06,0.9191954745947022
2019-03-07,0.9132183167207962
2019-03-08,0.8865854998423628
2019-03-11,0.8960773885449124
2019-03-12,0.9056871544062903
2019-03-13,0.8994263374876776
2019-03-14,0.8940277250006398
2019-03-15,0.8992276182240561
2019-03-18,0.9122859884039778
2019-03-19,0.9125806599950761
2019-03-20,0.912380774074652
2019-03-21,0.9142448208092855
2019-03-22,0.9150981935601685
2019-03-25,0.8999039440280815
2019-03-26,0.8930417207993935
2019-03-27,0.8991468833284092
2019-03-28,0.8950186688037749
2019-03-29,0.9107136493891838
2019-04-01,0.9270192459465231
2019-04-02,0.927708968818654
2019-04-03,0.9369215012021329
2019-04-04,0.940977113559017
2019-04-08,0.9402826435087686
2019-04-09,0.9439811738750925
2019-04-10,0.9431762540557694
2019-04-11,0.9323444850400852
2019-04-12,0.9298030413123702
2019-04-15,0.9248120804819339
2019-04-16,0.946909509594917
2019-04-17,0.943727566243339
2019-04-18,0.9378481152291605
2019-04-19,0.9463731301948413
2019-04-22,0.9331953225965599
2019-04-23,0.9332624609970911
2019-04-24,0.9375585424630114
2019-04-25,0.9248210238445294
2019-04-26,0.9207943179517568
2019-04-29,0.9172974116637239
2019-04-30,0.9183308260701435
2019-05-06,0.8733137320269974
2019-05-07,0.881374752180586
2019-05-08,0.8707459472216522
2019-05-09,0.8591290615778945
2019-05-10,0.8796253334254829
2019-05-13,0.86884502732969
2019-05-14,0.8637150033434856
2019-05-15,0.8842868244874236
2019-05-16,0.8896216043977169
2019-05-17,0.8686090736101372
2019-05-20,0.8602144729777694
2019-05-21,0.8711204985117086
2019-05-22,0.8647899342571975
2019-05-23,0.8498250073943086
2019-05-24,0.8503262039404422
2019-05-27,0.865082517840823
2019-05-28,0.8678770078900049
2019-05-29,0.8691798994624053
2019-05-30,0.8647315369177558
2019-05-31,0.8624881187213681
2019-06-03,0.8614801976243233
2019-06-04,0.8531345388921611
2019-06-05,0.8502276332100093
2019-06-06,0.8391947440072638
2019-06-10,0.8481541793087941
2019-06-11,0.8802947228335849
2019-06-12,0.8723161922256981
2019-06-13,0.8735168877772856
2019-06-14,0.8642151733225524
2019-06-17,0.8638810612686618
2019-06-18,0.8665992161116401
2019-06-19,0.8802587630332915
2019-06-20,0.9045962363450354
2019-06-21,0.9125263965164033
2019-06-24,0.9116643368203733
2019-06-25,0.9043510639022788
2019-06-26,0.8992069356089661
2019-06-27,0.9102250250802834
2019-06-28,0.9062225919121977
2019-07-01,0.9286900329414532
2019-07-02,0.9271202396106105
2019-07-03,0.9185614154541297
2019-07-04,0.9166684978765156
2019-07-05,0.919131119377623
2019-07-08,0.8941835118363848
2019-07-09,0.8940775932463528
2019-07-10,0.8927525658287147
2019-07-11,0.8943734088948485
2019-07-12,0.8984203623870675
2019-07-15,0.907136545611843
2019-07-16,0.9057442340824396
2019-07-17,0.9048684619163715
2019-07-18,0.8948720194109622
2019-07-19,0.9046234647582865
2019-07-22,0.8920776605484986
2019-07-23,0.8971295773456623
2019-07-24,0.9057306577930515
2019-07-25,0.9104684708088884
2019-07-26,0.9115078320882991
2019-07-29,0.9040463011035051
2019-07-30,0.9090747703608072
2019-07-31,0.9028222918428057
2019-08-01,0.8944010596352004
2019-08-02,0.8785627145248448
2019-08-05,0.8664982717329253
2019-08-06,0.855052578648139
2019-08-07,0.8552668280645075
2019-08-08,0.8655277094184004
2019-08-09,0.8597029840323466
2019-08-12,0.867564080307656
2019-08-13,0.8614613496108265
2019-08-14,0.8644808919131268
2019-08-15,0.8667483878415441
2019-08-16,0.8727171104612413
2019-08-19,0.8938141201949251
2019-08-20,0.8934498309567174
2019-08-21,0.8914669551888141
2019-08-22,0.8918095331313729
2019-08-23,0.9013338312002878
2019-08-26,0.8887369319851139
2019-08-27,0.8988550682667829
2019-08-28,0.8942105902517276
2019-08-29,0.8916957247089133
2019-08-30,0.8931001869092768
2019-09-02,0.9004663852763826
2019-09-03,0.9016150607080862
2019-09-04,0.9163599164679582
2019-09-05,0.9206745623139904
2019-09-06,0.9216554170849043
2019-09-09,0.9289063054342876
2019-09-10,0.9269521015086909
2019-09-11,0.9289953501065898
2019-09-12,0.9372771760859658
2019-09-16,0.9310366393966376
2019-09-17,0.9157386745135814
2019-09-18,0.9175071970844264
2019-09-19,0.9192710527129913
2019-09-20,0.9201898663306953
2019-09-23,0.9111380432616275
2019-09-24,0.9125165359089892
2019-09-25,0.9022884733448261
2019-09-26,0.8940523639190665
2019-09-27,0.8978130352072625
2019-09-30,0.8900195843036893
2019-10-08,0.8898451134126802
2019-10-09,0.8876243217845262
2019-10-10,0.8967671811494726
2019-10-11,0.9084060609861487
2019-10-14,0.9173691981426879
2019-10-15,0.9147449671261814
2019-10-16,0.9136951379685636
2019-10-17,0.9154907498304868
2019-10-18,0.9061009552627419
2019-10-21,0.9072912277827665
2019-10-22,0.9115496054967736
2019-10-23,0.90406876484656
2019-10-24,0.9058942215448628
2019-10-25,0.9143170987390028
2019-10-28,0.9198972426169577
2019-10-29,0.9159538295404535
2019-10-30,0.9112655903176134
2019-10-31,0.9119486154888808
2019-11-01,0.9238538191862649
2019-11-04,0.9294795965676179
2019-11-05,0.935666675847492
2019-11-06,0.9312124755723177
2019-11-07,0.9334706631234182
2019-11-08,0.929024223839367
2019-11-11,0.9110353867162386
2019-11-12,0.9138976901880683
2019-11-13,0.9096534843420202
2019-11-14,0.9087609310694775
2019-11-15,0.9051390186708487
2019-11-18,0.9122336795527959
2019-11-19,0.9239492921305835
2019-11-20,0.9143750617423027
2019-11-21,0.9108343451280204
2019-11-22,0.900815562032856
2019-11-25,0.9061261094132806
2019-11-26,0.9071363423506114
2019-11-27,0.9056532866872403
2019-11-28,0.9036953921321689
2019-11-29,0.8921240967439941
2019-12-02,0.896420771052636
2019-12-03,0.9023841652519186
2019-12-04,0.9040832345278104
2019-12-05,0.9129954533015208
2019-12-06,0.9235303418119547
2019-12-09,0.9222804844819421
2019-12-10,0.9274085760517433
2019-12-11,0.9257255644669917
2019-12-12,0.9314328515658002
2019-12-13,0.9430352034842263
2019-12-16,0.9493727781966597
2019-12-17,0.9586133882856669
2019-12-18,0.9575348688244396
2019-12-19,0.9558954727103562
2019-12-20,0.955116996357451
2019-12-23,0.9480893042025927
2019-12-24,0.956198375665272
2019-12-25,0.9593197616546791
2019-12-26,0.9648902773223842
2019-12-27,0.9661538373161673
2019-12-30,0.9803631590954809
2019-12-31,0.9797889211895325
2020-01-02,0.9931061290625944
2020-01-03,0.994543318740886
2020-01-06,0.9924327817155058
2020-01-07,0.9986730211873068
2020-01-08,0.9869340369807773
2020-01-09,0.9965336489958138
2020-01-10,1.004055458558455
2020-01-13,1.0148429244959705
2020-01-14,1.0101029755034634
2020-01-15,1.0075598391629754
2020-01-16,1.0046823561831255
2020-01-17,1.0044868329877141
2020-01-20,1.0191574573332252
2020-01-21,1.0060548645349021
2020-01-22,1.0166307439363471
2020-01-23,0.9867108423720672
2020-02-03,0.896196573194621
2020-02-04,0.9232995313286808
2020-02-05,0.9390571464135227
2020-02-06,0.9659620532281191
2020-02-07,0.9720439158098674
2020-02-10,0.9745350658219792
2020-02-11,0.9810573461594009
2020-02-12,1.0006002886389984
2020-02-13,0.9976958239417304
2020-02-14,1.0071750604569591
2020-02-17,1.0378097896589606
2020-02-18,1.037833569413786
2020-02-19,1.033665003932525
2020-02-20,1.064003866928703
2020-02-21,1.0710146354520997
2020-02-24,1.071351329918821
2020-02-25,1.0717254402360512
2020-02-26,1.0466800723424325
2020-02-27,1.0501065584035953
2020-02-28,1.0059414999968952
2020-03-02,1.0402541241534975
2020-03-03,1.05245861197635
2020-03-04,1.0563154771882157
2020-03-05,1.0851929891323566
2020-03-06,1.0679148063074235
2020-03-09,1.0270835406963257
2020-03-10,1.0536460895121833
2020-03-11,1.032042080144455
2020-03-12,1.0099665327463645
2020-03-13,0.9962971354938919
2020-03-16,0.9418815592720516
2020-03-17,0.9387080133923477
2020-03-18,0.9220363042574216
2020-03-19,0.9149691854651348
2020-03-20,0.9324760061294907
2020-03-23,0.8944510495655554
2020-03-24,0.925531897100369
2020-03-25,0.9566548346897031
2020-03-26,0.9446408206661437
2020-03-27,0.9433515287637397
2020-03-30,0.9345148591867153
2020-03-31,0.941728380231449
2020-04-01,0.925608609650591
2020-04-02,0.9332031722569424
2020-04-03,0.9323316907620863
2020-04-07,0.9586721894667891
2020-04-08,0.9547495557181033
2020-04-09,0.9582817394002443
2020-04-10,0.949530274738819
2020-04-13,0.9426707559252417
2020-04-14,0.9609462272424807
2020-04-15,0.9570791513733914
2020-04-16,0.9595018648657672
2020-04-17,0.9658895229493963
2020-04-20,0.9681363577252246
2020-04-21,0.9634878882276054
2020-04-22,0.9666644800326992
2020-04-23,0.9726472365758355
2020-04-24,0.9662012412282006
2020-04-27,0.9716276862184199
2020-04-28,0.9773612935705593
2020-04-29,0.9822155645585638
2020-04-30,1.001461348537615
2020-05-06,1.0098279741284641
2020-05-07,1.0081242494525966
2020-05-08,1.0185626992892471
2020-05-11,1.0121759906857373
2020-05-12,1.0171878002985846
2020-05-13,1.0223579642754388
2020-05-14,1.017554393432553
2020-05-15,1.0229799480380672
2020-05-18,1.0271194536028114
2020-05-19,1.0470125348633372
2020-05-20,1.0387698032874473
2020-05-21,1.031407989924832
2020-05-22,1.0101412501082452
2020-05-25,1.0150886037492408
2020-05-26,1.0327631355782683
2020-05-27,1.0211609889777837
2020-05-28,1.0186036162734575
2020-05-29,1.0193952461513949
2020-06-01,1.0482571876374296
2020-06-02,1.0471191923848213
2020-06-03,1.0530526162503595
2020-06-04,1.0578253803479256
2020-06-05,1.0651970618155175
2020-06-08,1.0630683827909797
2020-06-09,1.0714887770160264
2020-06-10,1.0752905519800091
2020-06-11,1.0686299658054452
2020-06-12,1.0653884375058835
2020-06-15,1.0560761418113664
2020-06-16,1.0765151610117232
2020-06-17,1.082901834453206
2020-06-18,1.0853051153859685
2020-06-19,1.1029116532289092
2020-06-22,1.1056844344111558
2020-06-23,1.1224790647302108
2020-06-24,1.1298517337655818
2020-06-29,1.1194995405746575
2020-06-30,1.1372562904059775
2020-07-01,1.1541906318476436
2020-07-02,1.1840721270316499
2020-07-03,1.2211896849394652
2020-07-06,1.2437414158942954
2020-07-07,1.2627111102458235
2020-07-08,1.2715627093580195
2020-07-09,1.308211178057665
2020-07-10,1.3101478443513481
2020-07-13,1.3422695001970641
2020-07-14,1.3288414313686774
2020-07-15,1.3179121683677808
2020-07-16,1.2571243066294289
2020-07-17,1.2751468059371753
2020-07-20,1.286785456561465
2020-07-21,1.3215074680591743
2020-07-22,1.3437946899004778
2020-07-23,1.348747236127746
2020-07-24,1.2798354101811384
2020-07-27,1.2931990563100735
2020-07-28,1.3117573923913461
2020-07-29,1.3447592467906004
2020-07-30,1.3353459871537163
2020-07-31,1.3537502387345928
2020-08-03,1.3750254899835952
2020-08-04,1.378416070666763
2020-08-05,1.3869626248875666
2020-08-06,1.3860090301340775
2020-08-07,1.362990491690277
2020-08-10,1.3576179612243022
2020-08-11,1.3467070173288027
2020-08-12,1.3370874983472185
2020-08-13,1.3374938861290195
2020-08-14,1.3537388323680477
2020-08-17,1.3682037589739227
2020-08-18,1.379107490201896
2020-08-19,1.3627676583333161
2020-08-20,1.3454682387187447
2020-08-21,1.3603336117789113
2020-08-24,1.383581145298975
2020-08-25,1.392127647503024
2020-08-26,1.3818040530251585
2020-08-27,1.400651225889942
2020-08-28,1.427738304642442
2020-08-31,1.4305188203230068
2020-09-01,1.4319957892635191
2020-09-02,1.4398596192828
2020-09-03,1.434804227396553
2020-09-04,1.4023605651867368
2020-09-07,1.356088999899143
2020-09-08,1.3602755591790336
2020-09-09,1.3224495110900636
2020-09-10,1.3173744220495327
2020-09-11,1.3319618445570454
2020-09-14,1.3342345712167114
2020-09-15,1.3404695010316245
2020-09-16,1.3403530974940228
2020-09-17,1.3321498447333873
2020-09-18,1.3568305509156338
2020-09-21,1.3461186306594355
2020-09-22,1.329116995187556
2020-09-23,1.3364385176411062
2020-09-24,1.3082051353221733
2020-09-25,1.3161773311509937
2020-09-28,1.3051858160945693
2020-09-29,1.3190016561565567
2020-09-30,1.322882993656265
2020-10-09,1.3610200053134716
2020-10-12,1.394169647377119
2020-10-13,1.4012658104591122
2020-10-14,1.39853561713569
2020-10-15,1.3845679267064934
2020-10-16,1.3907939424880602
2020-10-19,1.378037475340695
2020-10-20,1.3944876964375803
2020-10-21,1.3907369731527486
2020-10-22,1.389978872926383
2020-10-23,1.3727259225998194
2020-10-26,1.3660575053304536
2020-10-27,1.378116611426329
2020-10-28,1.390188307771236
2020-10-29,1.3876967317872508
2020-10-30,1.3614555828082988
2020-11-02,1.3733841795445292
2020-11-03,1.392887158721754
2020-11-04,1.399442289742357
2020-11-05,1.4227316611387144
2020-11-06,1.4131580484045116
2020-11-09,1.4425672807561214
2020-11-10,1.4182749906153826
2020-11-11,1.4001562660146663
2020-11-12,1.404170340816554
2020-11-13,1.3999423413760872
2020-11-16,1.4192285587023896
2020-11-17,1.410065179805079
2020-11-18,1.398134458167182
2020-11-19,1.4043566739900837
2020-11-20,1.4170756194675445
2020-11-23,1.4398507567945316
2020-11-24,1.4386517653436783
2020-11-25,1.418476215091002
2020-11-26,1.4242951355074993
2020-11-27,1.4416259138405587
2020-11-30,1.4377807384302173
2020-12-01,1.4653002614840271
2020-12-02,1.467756395401077
2020-12-03,1.4661294842263115
2020-12-04,1.4694553184470385
2020-12-07,1.4577895849544686
2020-12-08,1.4648079034113226
2020-12-09,1.4545612084653141
2020-12-10,1.4492101681411595
2020-12-11,1.4414794140237244
2020-12-14,1.4442082828245788
2020-12-15,1.4534338229423593
2020-12-16,1.4623325239783476
2020-12-17,1.481215556430137
2020-12-18,1.4951327605922933
2020-12-21,1.5154377119167457
2020-12-22,1.4946861880369797
2020-12-23,1.5027663766392951
2020-12-24,1.5028829585194399
2020-12-25,1.5227144684179048
2020-12-28,1.52254148685267
2020-12-29,1.5230002440444939
2020-12-30,1.5472167927148803
2020-12-31,1.5804923336386876
2021-01-04,1.5895576366194493
2021-01-05,1.6076811091810612
2021-01-06,1.6230600477705088
2021-01-07,1.6373558666243115
2021-01-08,1.6376740947973194
2021-01-11,1.6046262853936983
2021-01-12,1.623217281629065
2021-01-13,1.6086250382001759
2021-01-14,1.5893464280261433
2021-01-15,1.590007814795029
2021-01-18,1.6205642958822029
2021-01-19,1.5884922695074881
2021-01-20,1.620641508674748
2021-01-21,1.6532227701358184
2021-01-22,1.665649184312661
2021-01-25,1.667217101506995
2021-01-26,1.6520795685479586
2021-01-27,1.653132332523827
2021-01-28,1.6184226813700766
2021-01-29,1.61165620164912
2021-02-01,1.6313412939522522
2021-02-02,1.6433997807618266
2021-02-03,1.643578981712258
2021-02-04,1.6402178898017312
2021-02-05,1.6532185482207988
2021-02-08,1.6627665719462026
2021-02-09,1.7072153684428737
2021-02-10,1.7340002766509501
2021-02-18,1.6976989847198718
2021-02-19,1.696006042799444
2021-02-22,1.6660472045344292
2021-02-23,1.66661399523148
2021-02-24,1.6482974916603101
2021-02-25,1.6509126949866222
2021-02-26,1.6141263998951025
2021-03-01,1.621344855286964
2021-03-02,1.6074807224131231
2021-03-03,1.6272117304801093
2021-03-04,1.5932892054264975
2021-03-05,1.5931156679716088
2021-03-08,1.5802092317850212
2021-03-09,1.5671571087241682
2021-03-10,1.573686592092545
2021-03-11,1.6031430819784454
2021-03-12,1.5973988908153258
2021-03-15,1.5727828856581847
2021-03-16,1.587745718855084
2021-03-17,1.5929741261607442
2021-03-18,1.6147922085938726
2021-03-19,1.581050930968339
2021-03-22,1.587787694013403
2021-03-23,1.5777946696191627
2021-03-24,1.5581196200541967
2021-03-25,1.5543184884667047
2021-03-26,1.5721812445776908
2021-03-29,1.5689212847898426
2021-03-30,1.5738828337774124
2021-03-31,1.5619240565402628
2021-04-01,1.5905908023307622
2021-04-02,1.6090320699764842
2021-04-06,1.6016147790104573
2021-04-07,1.6023408419361918
2021-04-08,1.6069421161981805
2021-04-09,1.5979752642101377
2021-04-12,1.5794428301787728
2021-04-13,1.5766360932107681
2021-04-14,1.5920049892682002
2021-04-15,1.5938086566752765
2021-04-16,1.6110155719421577
2021-04-19,1.6236474654870758
2021-04-20,1.6214000009520015
2021-04-21,1.6184829731103338
2021-04-22,1.627158905970203
2021-04-23,1.6311665275127356
2021-04-26,1.6166962163778364
2021-04-27,1.6216306434555554
2021-04-28,1.6435542451905747
2021-04-29,1.6555578559824264
2021-04-30,1.6443925122595582
2021-05-06,1.672774375782854
2021-05-07,1.6905962872840146
2021-05-10,1.6932987694286865
2021-05-11,1.686022962119142
2021-05-12,1.691969750019272
2021-05-13,1.6700825967667916
2021-05-14,1.7095764422931992
2021-05-17,1.7302542292385217
2021-05-18,1.7342618574932995
2021-05-19,1.7264288692386045
2021-05-20,1.7237791006515648
2021-05-21,1.7225435967173892
2021-05-24,1.7274546681464529
2021-05-25,1.7594840199164106
2021-05-26,1.7597935376139646
2021-05-27,1.7666577654382682
2021-05-28,1.7746889161205923
2021-05-31,1.7896069660476919
2021-06-01,1.7958217454860732
2021-06-02,1.7839757818456499
2021-06-03,1.7841204940866295
2021-06-04,1.7925779088916012
2021-06-07,1.7970258685241722
2021-06-08,1.7867643186615942
2021-06-09,1.792666604404369
2021-06-10,1.8105759873577285
2021-06-11,1.8161956093761384
2021-06-15,1.7989290402675053
2021-06-16,1.78534602835059
2021-06-17,1.7940186936625993
2021-06-18,1.7934621479010575
2021-06-21,1.7968526210956355
2021-06-22,1.7953964902466284
2021-06-23,1.8180502854799747
2021-06-24,1.8133730096443452
2021-06-25,1.8430126605627957
2021-06-28,1.8494487157869306
2021-06-29,1.8341349328856544
2021-06-30,1.8567325554189797
2021-07-01,1.8290638518742537
2021-07-02,1.784231156316525
2021-07-05,1.7990066638729203
2021-07-06,1.7746095485144624
2021-07-07,1.799097627995456
2021-07-08,1.802070943444847
2021-07-09,1.8006037227218223
2021-07-12,1.8193101923994548
2021-07-13,1.825911641049101
2021-07-14,1.809420344032942
2021-07-15,1.822641408695928
2021-07-16,1.8214061581864516
2021-07-19,1.8096115174963756
2021-07-20,1.815849383360386
2021-07-21,1.8451005012096748
2021-07-22,1.8626880360148723
2021-07-23,1.870238981024517
2021-07-26,1.8627044078734407
2021-07-27,1.8271100059988223
2021-07-28,1.7965094347467057
2021-07-29,1.8679109218606282
2021-07-30,1.876823982559204
2021-08-02,1.906040810546918
2021-08-03,1.887666276103559
2021-08-04,1.912223223363387
2021-08-05,1.9061098011564261
2021-08-06,1.913016547700566
2021-08-09,1.9239568417025097
2021-08-10,1.9516470132388046
2021-08-11,1.9514846871636633
2021-08-12,1.94244755205768
2021-08-13,1.9408156456429146
2021-08-16,1.9395650640800641
2021-08-17,1.9348588174940828
