date,v7_14_baseline,regime_overlay,position_sizing,hybrid
2022-02-17,1.0,1.0,1.0,1.0
2022-02-18,1.0062161689503129,1.0031080844751563,1.0046140795539429,1.0062161689503129
2022-02-21,1.0032916462719454,1.001650339890828,1.0046255758004716,1.0032916462719454
2022-02-22,0.9996182316605942,0.9998166372941343,1.0060481085816264,0.999618231660594
2022-02-23,1.0001416274544779,1.000078387133243,1.0049678375875735,1.0001416274544777
2022-02-24,0.9966788961134764,0.9983471309393587,1.0102422616674211,0.9966788961134764
2022-02-25,0.9853602934349353,0.9926783570973381,1.0007219259981255,0.9853602934349351
2022-02-28,0.9833661006206447,0.9916738554648822,0.9975429339899335,0.9833661006206444
2022-03-01,0.9883830646919933,0.9942035298660146,1.0021491794695683,0.9883830646919931
2022-03-02,0.9942009387955991,0.9971295972870118,1.008166743887138,0.994200938795599
2022-03-03,0.994684774163327,0.9973722275977214,1.009821228895866,0.9946847741633268
2022-03-04,0.990023843486292,0.99503546577489,1.0092521330149469,0.9900238434862917
2022-03-07,1.0026668730595572,1.001388980845769,1.0280232607603474,1.0026668730595567
2022-03-08,1.0082568195370871,1.004180391909862,1.0352657308168995,1.0082568195370867
2022-03-09,1.0157382867449056,1.0079060015597214,1.0411573050313725,1.0157382867449052
2022-03-10,0.9983325262841606,0.999270228615533,1.0222454500910034,0.9983325262841601
2022-03-11,1.0015314094950258,1.0008711725261423,1.0257834375870432,1.0015314094950254
2022-03-14,0.986386206124006,0.9933035629073175,1.0141945604577187,0.9863862061240054
2022-03-15,0.9507989604251393,0.9753851564417376,0.9845975952831488,0.9507989604251389
2022-03-16,0.9678166445254077,0.9841140240358893,0.997041884985853,0.9678166445254073
2022-03-17,0.9797644061973377,0.9901885009958049,1.0079074876266492,0.9797644061973372
2022-03-18,0.9949590406975687,0.997866649060684,1.0212788643923862,0.994959040697568
2022-03-21,0.9991532554533807,0.9999698848988591,1.0226016680506844,0.9981047017644269
2022-03-22,1.0029618238615559,1.001875725515384,1.0312182551898363,1.00095813041597
2022-03-23,1.006051072275955,1.00341867706291,1.029010991912773,1.003270438006125
2022-03-24,1.01146398270173,1.0061180506673755,1.032048776139429,1.007318900228925
2022-03-25,1.013398797224814,1.0070803448516767,1.0375100432804094,1.0087640643209277
2022-03-28,1.003752422437877,1.0022872296074115,1.0297188592959867,1.001562371170106
2022-03-29,1.0054683815980425,1.003143956781521,1.028502058881416,1.0028465325481022
2022-03-30,1.007699378023738,1.0042568762044473,1.028439542942702,1.004515416724808
2022-03-31,1.0031498617349288,1.0019898890870191,1.025667465566383,1.0011140606132423
2022-04-01,0.9957995017763072,0.9983189588299229,1.0197548905154576,0.9956124783079687
2022-04-06,0.9887287050507982,0.9947746156099693,1.0153309793517937,0.9903103767511756
2022-04-07,0.9795392332666922,0.9901517836769047,1.0098487526824889,0.98340724759792
2022-04-08,0.9846614618458691,0.9927406456600838,1.0136516002221774,0.9872640890629246
2022-04-11,0.974952823097593,0.9878464964154408,1.0097306019358767,0.9799633638178062
2022-04-12,0.9713141894298162,0.9860031192615429,1.0094048086072265,0.9772203636405414
2022-04-13,0.9757990981610475,0.9882794856766126,1.0132661974611403,0.9806044983949723
2022-04-14,0.9882778712562671,0.9945986734477739,1.0209642919303206,0.9900096677490049
2022-04-15,0.9795235660831652,0.9901935255812856,1.0162762417337845,0.9834324334954601
2022-04-18,0.9745085176936377,0.9876586869016794,1.0146794606162264,0.9796561374884646
2022-04-19,0.9783059862595956,0.9895830429998083,1.0166608696637767,0.9825192833614977
2022-04-20,0.9673715722500164,0.9840528148089384,1.0078467336640766,0.9742831541997936
2022-04-21,0.9715919432576754,0.9861993881054666,1.0129023331137887,0.9774710474265439
2022-04-22,0.9680283865817202,0.9843908215371177,1.0111594636079373,0.9747822076048612
2022-04-25,0.9383513511441357,0.9693014906351856,0.990545328889388,0.9523691411183747
2022-04-26,0.9353215480413736,0.9677366222837639,0.9859231187007632,0.9500628427031673
2022-04-27,0.9436175365974091,0.9720283719823216,0.9906396941750433,0.9563828968763163
2022-04-28,0.9492396167452666,0.9749240480382064,0.9946827307241675,0.9606564990692666
2022-04-29,0.9609786337945702,0.9809523731416916,1.0046250278738298,0.9695666542256896
2022-05-05,0.9626278962156284,0.9812890815406041,1.0057677402067755,0.9708146553190213
2022-05-06,0.9472307135680796,0.9781499480752384,0.9955756583576676,0.9591685582469116
2022-05-09,0.9374657852358206,0.9761332136082618,0.9881213573726483,0.9517525622580177
2022-05-10,0.9352470832113897,0.9756711703483892,0.9864401187879445,0.9500631763333027
2022-05-11,0.9380008577280404,0.9762457304734657,0.9872916851444188,0.9521612259913764
2022-05-12,0.9343707908107425,0.975490115529162,0.985442875617861,0.9493975752937823
2022-05-13,0.9494018698189336,0.9786286273795818,0.9970930299444888,0.9608521847256897
2022-05-16,0.9434888545398474,0.9774096186099129,0.9950785223190076,0.9563639375751626
2022-05-17,0.9582469864325986,0.9804673632764831,1.0007396789185534,0.9675835813422493
2022-05-18,0.9577507815482204,0.9803658210433179,1.000480518967539,0.9672078016326046
2022-05-19,0.9547250738450408,0.9797463905038054,0.9976417131004659,0.9649161135293246
2022-05-20,0.9646116437075376,0.9817755256763497,0.9994268083767563,0.9724101902241761
2022-05-23,0.9682321040799703,0.9825125019317209,1.0016266937777916,0.9751474881168737
2022-05-24,0.9389510705487347,0.9765699223802491,0.9945665908261642,0.9530298629804539
2022-05-25,0.9434388334974209,0.9775034352015078,0.99642236874641,0.9564461529040407
2022-05-26,0.9462853219010817,0.9780932884265495,1.0001596674664817,0.9586104528986211
2022-05-27,0.9466538966499274,0.9781694811941611,1.0024233545188055,0.958890484406091
2022-05-30,0.9574393969683124,0.9803983944829964,1.0019609275619463,0.967084170869637
2022-05-31,0.9760537765114203,0.984210543403575,1.0028503009086758,0.981185589609847
2022-06-01,0.9748869070483533,0.9839752192327222,1.0037527858276034,0.9803058362117741
2022-06-02,0.9912176146074159,0.9872718091108869,1.0028549338231918,0.9926219478144681
2022-06-06,1.0026482377055421,0.9895488332030831,1.011074163709796,1.0012070611113768
2022-06-07,0.9976569844092292,0.9885636244948146,1.007134978396873,0.9974690018478162
2022-06-08,1.0084165493595028,0.9906959234094618,1.0143807137761325,1.0055371550399839
2022-06-09,1.001057058031482,0.9892498904062017,1.0090375449260107,1.0000332970530093
2022-06-10,1.0012478031292011,0.9892875894695068,1.0088893433060304,1.000176209572909
2022-06-13,0.9833227142219233,0.9857453958305923,1.0040477154478722,0.9867467812459448
2022-06-14,0.9722640744463756,0.9835282186851378,0.9999832993303674,0.978423920618154
2022-06-15,0.9758217853318504,0.9842480044186136,1.0028357567956379,0.9811091088744729
2022-06-16,0.9783003024053204,0.9847479882312625,1.0037629948752365,0.9829780687454001
2022-06-17,0.9823949014992291,0.9855723053065872,1.006084359482852,0.9860637018835998
2022-06-20,0.9772629519784051,0.9845425957036085,1.0016551145971049,0.982200365611195
2022-06-21,0.9737957503493881,0.9838439899323062,1.0013693433225372,0.9795868264142157
2022-06-22,0.9599177475042457,0.9810397489635901,0.9977208147135758,0.9691164258508818
2022-06-23,0.978868474109002,0.984913292529035,1.0031912434427348,0.9834656712541168
2022-06-24,0.9856808533921021,0.9862841820994201,1.0036154226681495,0.9885989511648244
2022-06-27,0.9941133723047089,0.9879717181797117,1.0052767689588626,0.9970564344607533
2022-06-28,0.99977659151842,0.989097364524057,1.008153785678911,1.0027364195752293
2022-06-29,0.9842465006578324,0.9860245236371351,1.0043845969293796,0.9871603520444097
2022-06-30,0.9975820673596529,0.9886964550680939,1.006092437377333,1.000535398550831
2022-07-01,0.9914953767726739,0.9874899599629102,1.0030540122507046,0.9944306883805517
2022-07-04,1.0132720205247125,0.9918276941713791,1.0058285499747692,1.0162718016567893
2022-07-05,1.014730821948557,0.9921132798035012,1.0062759251366837,1.0177349218468663
2022-07-06,1.003018858313402,0.9898230971454638,1.00350394952348,1.005988285066869
2022-07-07,1.0063557362902942,0.9904816927175226,1.0081049721775952,1.0093350418358253
2022-07-08,1.0047464274681448,0.9901649079328215,1.0067732495102748,1.0077209686718778
2022-07-11,0.9838272227300829,0.9860417855474676,1.0008253566849403,0.9867398328487763
2022-07-12,0.9641356434087495,0.982094604663333,0.9977934215161715,0.9669899568145047
2022-07-13,0.9660337082469271,0.9824812886843249,1.0004598498326862,0.9688936408536212
2022-07-14,0.9748559227698156,0.9842757727938342,1.0041518039479391,0.9777419734495768
2022-07-15,0.9664390176348387,0.982576125571561,1.0023983975385211,0.9693001501557019
2022-07-18,0.9796637947101725,0.98526524510898,1.011245378162624,0.9825640790441155
2022-07-19,0.9689262329637166,0.983105453869757,1.0064489332026723,0.9717947288593339
2022-07-20,0.9903904635864768,0.987461121302521,1.0191657819321114,0.993322504110518
2022-07-21,0.9932354939450345,0.9880284443879689,1.021226917014836,0.9961759571514522
2022-07-22,0.9978946106600219,0.9889553826353823,1.0270055314314213,1.0008488671323452
2022-07-25,0.9916908949433539,0.9877257541786697,1.0219489331945637,0.9946267853807147
2022-07-26,0.9928663132980522,0.9879598978996194,1.0215547918166903,0.9958056835490576
2022-07-27,0.9954395585368742,0.9884720037228036,1.023440609667618,0.998386546853275
2022-07-28,1.006723590021406,0.9907130135592985,1.0317518119535705,1.0097039845940294
2022-07-29,1.0226531829850292,0.9938482644277974,1.0433334626343476,1.025680736949648
2022-08-01,1.027357398399054,0.9984199769130376,1.0489975050025144,1.0303988791438015
2022-08-02,1.0260574333378356,0.9971566277723858,1.047771229331517,1.029095065549727
2022-08-03,1.0214415141277493,0.992670724465174,1.043525945275946,1.024465480959493
2022-08-04,1.0281431887124035,0.9991836339886913,1.0484064261653128,1.0311869957810877
2022-08-05,1.0392071186527856,1.0099359278767364,1.0588509393301329,1.0422836803693925
2022-08-08,1.0347791187286348,1.0056326507611668,1.0537332525210137,1.037842571398158
2022-08-09,1.033541467116891,1.0044298598964205,1.0517656561405717,1.0366012557318682
2022-08-10,1.0274216264602514,0.998482395872085,1.0488567624330019,1.0304632973514969
2022-08-11,1.0425732783798969,1.0132072734885607,1.058756298963776,1.0456598055768804
2022-08-12,1.0435083423429017,1.0141159996454074,1.0603627889909182,1.0465976377868875
2022-08-15,1.0506043394436446,1.0210121248619477,1.0664427481606682,1.053714642512222
2022-08-16,1.0527095204858563,1.0230580095860349,1.0679114621718135,1.0558260559207102
2022-08-17,1.0511245581497977,1.0215176906459644,1.066624060660125,1.0542364013203689
2022-08-18,1.0459025478607336,1.0164427679361345,1.0607481067785678,1.0489989313249086
2022-08-19,1.038217249712592,1.0089739404262588,1.0591332776843347,1.0412908809326389
2022-08-22,1.032919502543618,1.0038254141058365,1.0577975452085315,1.0359774498390346
2022-08-23,1.0299449251621735,1.0009346211985817,1.0572371421178473,1.0329940662526185
2022-08-24,1.0259820876143477,0.9970834043005712,1.0587843290645254,1.0290194967660193
2022-08-25,1.0383184456154693,1.009072285959344,1.064835126354931,1.0413923764249196
2022-08-26,1.0351260312264703,1.0059697918267974,1.0639736857216098,1.0381905109267848
2022-08-29,1.0184987418566602,0.9898108408185098,1.0545442580823186,1.021513996642126
2022-08-30,1.0198133404611522,0.9910884113216202,1.0549461911403046,1.0228324871019245
2022-08-31,1.006223505109428,0.9778813588204514,1.042789112458496,1.0092024191859428
2022-09-01,0.9963947700600523,0.9683294682744991,1.0364514596213787,0.9993445862700948
2022-09-02,1.0004516625928077,0.9722720909248097,1.0369060999834159,1.0034134891904147
2022-09-05,1.0067922191231562,0.978434053952001,1.0431022086093225,1.0097728168715117
2022-09-06,1.0103112277381199,0.9818539431800182,1.0469325915194212,1.0133022434743728
2022-09-07,1.0031865863658813,0.9749299805108742,1.0406485776220566,1.0061565096764793
2022-09-08,1.0107339497039622,0.9822647583997605,1.0475837269444748,1.0137262169041377
2022-09-09,1.016134121755494,0.9875128246164622,1.049846217851507,1.0191423761080847
2022-09-13,1.018812808531617,0.9901160612246196,1.0504942691324863,1.021828993108162
2022-09-14,1.0109990017738242,0.9825223447877931,1.044917408948223,1.0139920536578575
2022-09-15,1.006751514480316,0.9783944958307199,1.040757228907699,1.0097319917230054
2022-09-16,0.9888438565337808,0.9609912401950396,1.0313128420257853,0.9917713183439512
2022-09-19,0.9881596705354944,0.9603263255609717,1.0337882387641788,0.9910851068202312
2022-09-20,0.9924871740993847,0.9645319369821611,1.0365949421409149,0.99542542191279
2022-09-21,0.9942820332083334,0.9662762405642557,1.0355758159803732,0.9972255946832045
2022-09-22,0.9959600790830571,0.9679070211729429,1.0357566149097177,0.9989086083950457
2022-09-23,0.9892122784798972,0.9613492848555532,1.0342922574113251,0.9921408309993541
2022-09-26,0.977048233080059,0.9495278622949125,1.030536992724726,0.9799407740713763
2022-09-27,0.9858857634199834,0.9581164672455416,1.036104988957697,0.9888044678266825
2022-09-28,0.9755483954897299,0.9480702704046482,1.03334776967161,0.9784364962276766
2022-09-29,0.9791069215691921,0.9515285640146788,1.0340738744274733,0.9820055572860734
2022-09-30,0.9726736018534421,0.945276450648792,1.0302736254851685,0.9755531917951425
2022-10-10,0.9793150802923011,0.9517308595623086,1.0344653754676727,0.9822143322608871
2022-10-11,0.9765473034909599,0.9490410423142878,1.0333234396188375,0.9794383614855109
2022-10-12,0.979239364454543,0.9516572764011766,1.0351097092141681,0.9821383922671896
2022-10-13,0.9720772652142075,0.9446969109340784,1.0291364873113995,0.9749550897075755
2022-10-14,0.9821764603757724,0.9545116435828749,1.0360386179308998,0.9850841834299229
2022-10-17,0.974752048542796,0.9472963540425218,1.0343505203116463,0.9776377917040036
2022-10-18,0.978144285035666,0.9505930419197615,1.035490093844182,0.9810400708772403
2022-10-19,0.9666245735232443,0.9393978043907382,1.0328116438113717,0.9694862553803585
2022-10-20,0.9666878078741168,0.9394592576291502,1.03288495077347,0.96954967693586
2022-10-21,0.9630212689207818,0.9358959935276369,1.031853934468347,0.9658722832326164
2022-10-24,0.965191945484026,0.9380055289702562,1.0386999619267898,0.9680493860609369
2022-10-25,0.9651322348330799,0.9379475001802441,1.0439911168904088,0.9679894986372383
2022-10-26,0.9781494628783343,0.9505980739189132,1.0454399642057957,0.9810452640488573
2022-10-27,0.9748033351379507,0.9473461960558561,1.0459240124069018,0.9776892301325825
2022-10-28,0.9678373805631901,0.9405764504770071,1.0437523388393333,0.9707026529227574
2022-10-31,0.9754575229654265,0.9479819574730833,1.0487252797266995,0.9783453546762232
2022-11-01,0.98793364433097,0.9601066658025907,1.0511786396719993,0.9908584114675119
2022-11-02,0.9918672682206375,0.9639294918991631,1.0520605983020377,0.9948036808092258
2022-11-03,0.9868517815532866,0.9590552756912226,1.0511648387605623,0.9897733458464831
2022-11-04,0.9917559977475823,0.9638213555648045,1.0507285297863582,0.9946920809211084
2022-11-07,0.9958629904831645,0.9678126672530565,1.055486718532232,0.9988112323653772
2022-11-08,1.0012614327971938,0.9730590524535122,1.0598844318351979,1.004225656710952
2022-11-09,1.011726428679651,0.9832292823692552,1.0695501185014753,1.0147216341033687
2022-11-10,1.0049320427649606,0.9766262729018055,1.0674644849147732,1.0079071334808227
2022-11-11,1.0232121503079294,0.9943914874020953,1.077293991962657,1.0262413590894135
