date,market_ret_5d,market_ret_20d,market_ret_60d,realized_vol_20d,vol_ratio_60_20,breadth_5d,breadth_20d,vix,vix_rank20,信用利差因子,real_rate,real_rate_diff,dxy_logret,宏观增长因子,cn_us_spread,vix_z,credit_z
2020-11-16,-0.015852717025043837,0.02326493674472794,0.023357415803665217,0.15786845373562736,0.9042125617233827,0.2631578947368421,0.6052631578947368,-0.07342746855481708,0.3,1.242343222432742,-0.83,-0.010000000000000009,0.004358769954692322,1.993976782361418,2.4087,-0.42217934894558684,1.661068607139699
2020-11-17,-0.00874820277465703,0.013281214759230397,0.001151900246841863,0.15911464076008394,0.9152032007333357,0.3157894736842105,0.5263157894736842,-0.07342746855481708,0.3,1.242343222432742,-0.83,-0.010000000000000009,0.004358769954692322,1.993976782361418,2.4087,-0.4211318227044867,1.6444091358703594
2020-11-18,-0.0034102043092971027,0.01129157360128415,-0.00728917932450043,0.1599463635288146,0.9236896933875013,0.3684210526315789,0.5526315789473685,-0.07342746855481708,0.3,1.242343222432742,-0.83,-0.010000000000000009,0.004358769954692322,1.993976782361418,2.4087,-0.42008528754824864,1.6280688616595864
2020-11-19,-0.0013947538496168381,0.01936642478098751,0.011126391084475173,0.15959335031760508,0.925908944822067,0.5,0.6052631578947368,-0.07342746855481708,0.3,1.242343222432742,-0.83,-0.010000000000000009,0.004358769954692322,1.993976782361418,2.4087,-0.4190397393375687,1.6120363331479666
2020-11-20,0.008079718508604465,0.03767204242902675,0.030894846157499725,0.15278478106130816,0.8916280056847156,0.5789473684210527,0.6842105263157895,-0.07342746855481708,0.3,1.242343222432742,-0.83,-0.010000000000000009,0.004358769954692322,1.993976782361418,2.4087,-0.417995173948239,1.596300658426903
2020-11-23,0.007722882997536094,0.05047080113517333,0.03130909913175494,0.15236454426954854,0.8902575304305921,0.6052631578947368,0.7368421052631579,0.025642430613337652,0.8,1.240069381125172,-0.86,-0.030000000000000027,-0.0036376621459831026,2.003182289424392,2.5414,0.0909661251670505,1.3668536189022238
2020-11-24,0.01110679235341031,0.04271379503014781,0.02092311403448755,0.1527940665709946,0.8938883008934595,0.6578947368421053,0.7368421052631579,0.025642430613337652,0.8,1.240069381125172,-0.86,-0.030000000000000027,-0.0036376621459831026,2.003182289424392,2.5414,0.09005853269877064,1.3551970786176977
2020-11-25,0.005218458924868339,0.02568712921369507,0.006426143394373682,0.15929713217032737,0.9323667247486619,0.5789473684210527,0.6842105263157895,0.025642430613337652,0.8,1.240069381125172,-0.86,-0.030000000000000027,-0.0036376621459831026,2.003182289424392,2.5414,0.08915097438827081,1.3437001094573544
2020-11-26,0.001850771889596772,0.026217015206015108,0.01894872586089975,0.15926832073160016,0.9319935487442256,0.5526315789473685,0.6578947368421053,0.025642430613337652,0.8,1.240069381125172,-0.86,-0.030000000000000027,-0.0036376621459831026,2.003182289424392,2.5414,0.08824344797983096,1.3323582578399948
2020-11-27,0.001942391949572288,0.04852186212075516,0.014369321140941263,0.1462333231899883,0.8568341480086467,0.5526315789473685,0.7631578947368421,0.025642430613337652,0.8,1.240069381125172,-0.86,-0.030000000000000027,-0.0036376621459831026,2.003182289424392,2.5414,0.0873359512176552,1.3211672349086359
2020-11-30,-0.010676086895126488,0.036847403762892465,-0.00544077535350068,0.14696237520207475,0.8626612303356029,0.4473684210526316,0.7368421052631579,-0.12860083125591934,0.15,1.23836265902176,-0.91,-0.050000000000000044,-0.006588297962399456,2.016651389321894,2.486,-0.7039758854147502,1.151423362460347
2020-12-01,0.00541871165030792,0.03536884256548593,0.008406678855899128,0.1452385476350168,0.8535589999952858,0.6842105263157895,0.7368421052631579,-0.12860083125591934,0.15,1.23836265902176,-0.91,-0.050000000000000044,-0.006588297962399456,2.016651389321894,2.486,-0.7006990923211571,1.142548119371327
2020-12-02,0.019230523359885687,0.032054559148476054,0.00825140470150428,0.14448403274271132,0.850200342436287,0.7631578947368421,0.7105263157894737,-0.12860083125591934,0.15,1.23836265902176,-0.91,-0.050000000000000044,-0.006588297962399456,2.016651389321894,2.486,-0.6974340458941416,1.133763007953961
2020-12-03,0.017982319702458536,0.017601460353003404,0.007152810845929972,0.13678755930383676,0.8063885316866181,0.7631578947368421,0.5526315789473685,-0.12860083125591934,0.15,1.23836265902176,-0.91,-0.050000000000000044,-0.006588297962399456,2.016651389321894,2.486,-0.6941806215465304,1.1250659368861038
2020-12-04,0.01579534080679498,0.023322266295249007,0.013362488494125396,0.13690948606804174,0.8086047044679157,0.7894736842105263,0.6052631578947368,-0.12860083125591934,0.15,1.23836265902176,-0.91,-0.050000000000000044,-0.006588297962399456,2.016651389321894,2.486,-0.69093869617281,1.1164548756601864
2020-12-07,0.014308924973473391,-0.004496995949160854,0.02090280060641496,0.11474252538058989,0.6806522580967361,0.6842105263157895,0.39473684210526316,-0.002402115015244625,0.5,1.2373751853453,-0.92,-0.010000000000000009,-0.010746708214441281,2.030393708736885,2.3613999999999997,-0.04422419308662741,1.0168828345611252
2020-12-08,0.0027609144770901813,0.010538215706151367,0.04536504199566149,0.10511407439135942,0.6280571782792032,0.4473684210526316,0.5,-0.002402115015244625,0.5,1.2373751853453,-0.92,-0.010000000000000009,-0.010746708214441281,2.030393708736885,2.3613999999999997,-0.04369228933349748,1.0091498093484494
2020-12-09,-0.008385082014647608,0.012653695960809298,0.030876739122121244,0.10233638582879505,0.6159880058080045,0.39473684210526316,0.5526315789473685,-0.002402115015244625,0.5,1.2373751853453,-0.92,-0.010000000000000009,-0.010746708214441281,2.030393708736885,2.3613999999999997,-0.043160384718313426,1.0014799937740249
2020-12-10,-0.00958166132844906,0.008856676413989396,0.053032479346501384,0.1024222089951895,0.622004899412392,0.2631578947368421,0.5263157894736842,-0.002402115015244625,0.5,1.2373751853453,-0.92,-0.010000000000000009,-0.010746708214441281,2.030393708736885,2.3613999999999997,-0.04262847878704903,0.9938720036927354
2020-12-11,-0.020082597226966176,0.005734854038005541,0.050880505382527925,0.1045037804788769,0.6402270290913866,0.18421052631578946,0.42105263157894735,-0.002402115015244625,0.5,1.2373751853453,-0.92,-0.010000000000000009,-0.010746708214441281,2.030393708736885,2.3613999999999997,-0.04209657108563979,0.9863244887574575
2020-12-14,-0.009976931881376981,0.001378789194506,0.04775579153321625,0.10100297310009808,0.6242258566156105,0.2631578947368421,0.4473684210526316,0.11441035117774412,0.9,1.236532316006838,-0.97,-0.04999999999999993,0.0018803192069527894,2.04107487486012,2.4189000000000003,0.5543589592764148,0.901508595944493
