date,coverage,coverage_gap,downside_violation,upside_violation,alert_level,trigger_confidence,fired
2020-12-29,0.9921052631578948,0.0,0.002631578947368421,0.005263157894736842,green,no_fire,0
2020-12-30,0.9921052631578948,0.0,0.002631578947368421,0.005263157894736842,green,no_fire,0
2020-12-31,0.9921052631578948,0.0,0.002631578947368421,0.005263157894736842,green,skip_trend,0
2021-01-04,0.993421052631579,0.0,0.002631578947368421,0.003947368421052633,green,skip_trend,0
2021-01-05,0.993421052631579,0.0,0.002631578947368421,0.003947368421052633,green,skip_trend,0
2021-01-06,0.993421052631579,0.0,0.002631578947368421,0.003947368421052633,green,skip_trend,0
2021-01-07,0.993421052631579,0.0,0.002631578947368421,0.003947368421052633,green,skip_trend,0
2021-01-08,0.993421052631579,0.0,0.002631578947368421,0.003947368421052633,green,skip_trend,0
2021-01-11,0.9947368421052633,0.0,0.0013157894736842105,0.003947368421052633,green,no_fire,0
2021-01-12,0.9907894736842107,0.0,0.0013157894736842105,0.007894736842105263,green,no_fire,0
2021-01-13,0.9907894736842107,0.0,0.0013157894736842105,0.007894736842105263,green,no_fire,0
2021-01-14,0.9907894736842107,0.0,0.0013157894736842105,0.007894736842105263,green,no_fire,0
2021-01-15,0.9894736842105265,0.0,0.0013157894736842105,0.009210526315789475,green,no_fire,0
2021-01-18,0.9894736842105265,0.0,0.0013157894736842105,0.009210526315789475,green,no_fire,0
2021-01-19,0.9868421052631581,0.0,0.0013157894736842105,0.011842105263157895,green,no_fire,0
2021-01-20,0.9855263157894738,0.0,0.0013157894736842105,0.013157894736842108,green,no_fire,0
2021-01-21,0.9828947368421055,0.0,0.0013157894736842105,0.01578947368421053,green,skip_trend,0
2021-01-22,0.9802631578947371,0.0,0.0,0.019736842105263164,green,skip_trend,0
2021-01-25,0.9776315789473685,0.0,0.0,0.022368421052631583,green,no_fire,0
2021-01-26,0.9789473684210529,0.0,0.0,0.021052631578947375,green,no_fire,0
2021-01-27,0.9789473684210527,0.0,0.0,0.02105263157894737,green,no_fire,0
2021-01-28,0.9789473684210527,0.0,0.0,0.02105263157894737,green,no_fire,0
2021-01-29,0.9776315789473685,0.0,0.0013157894736842105,0.02105263157894737,green,no_fire,0
2021-02-01,0.9763157894736845,0.0,0.0013157894736842105,0.022368421052631583,green,no_fire,0
2021-02-02,0.9763157894736845,0.0,0.0013157894736842105,0.022368421052631583,green,no_fire,0
2021-02-03,0.9763157894736845,0.0,0.0013157894736842105,0.022368421052631583,green,no_fire,0
2021-02-04,0.9763157894736845,0.0,0.0013157894736842105,0.022368421052631583,green,no_fire,0
2021-02-05,0.9750000000000003,0.0,0.0013157894736842105,0.023684210526315794,green,no_fire,0
2021-02-08,0.9750000000000003,0.0,0.0013157894736842105,0.023684210526315794,green,no_fire,0
2021-02-09,0.9789473684210529,0.0,0.0013157894736842105,0.01973684210526316,green,no_fire,0
2021-02-10,0.9789473684210529,0.0,0.0013157894736842105,0.01973684210526316,green,skip_trend,0
2021-02-18,0.9789473684210529,0.0,0.0013157894736842105,0.01973684210526316,green,skip_trend,0
2021-02-19,0.9802631578947371,0.0,0.0013157894736842105,0.018421052631578953,green,skip_trend,0
2021-02-22,0.9697368421052633,0.0,0.011842105263157895,0.018421052631578953,green,no_fire,0
2021-02-23,0.9723684210526319,0.0,0.011842105263157895,0.01578947368421053,green,no_fire,0
2021-02-24,0.9710526315789475,0.0,0.014473684210526317,0.014473684210526317,green,no_fire,0
2021-02-25,0.9736842105263158,0.0,0.014473684210526317,0.011842105263157895,green,no_fire,0
2021-02-26,0.9697368421052633,0.0,0.022368421052631583,0.007894736842105265,green,no_fire,0
2021-03-01,0.9697368421052633,0.0,0.022368421052631583,0.007894736842105263,green,no_fire,0
2021-03-02,0.9697368421052633,0.0,0.022368421052631583,0.007894736842105263,green,no_fire,0
2021-03-03,0.9697368421052633,0.0,0.022368421052631583,0.007894736842105263,green,no_fire,0
2021-03-04,0.9697368421052633,0.0,0.022368421052631583,0.007894736842105263,green,no_fire,0
2021-03-05,0.9710526315789477,0.0,0.021052631578947375,0.007894736842105263,green,no_fire,0
2021-03-08,0.9723684210526319,0.0,0.021052631578947375,0.006578947368421052,green,no_fire,0
2021-03-09,0.9671052631578949,0.0,0.026315789473684216,0.006578947368421052,green,no_fire,0
2021-03-10,0.9671052631578949,0.0,0.026315789473684216,0.006578947368421052,green,no_fire,0
2021-03-11,0.9657894736842108,0.0,0.026315789473684216,0.007894736842105265,green,no_fire,0
2021-03-12,0.9671052631578949,0.0,0.026315789473684216,0.006578947368421052,green,no_fire,0
2021-03-15,0.9644736842105265,0.0,0.02894736842105264,0.006578947368421052,green,no_fire,0
2021-03-16,0.9644736842105265,0.0,0.02894736842105264,0.006578947368421052,green,no_fire,0
2021-03-17,0.9644736842105265,0.0,0.02894736842105264,0.006578947368421052,green,no_fire,0
2021-03-18,0.9644736842105265,0.0,0.02894736842105264,0.006578947368421052,green,no_fire,0
2021-03-19,0.9644736842105265,0.0,0.02894736842105264,0.006578947368421052,green,no_fire,0
2021-03-22,0.9750000000000003,0.0,0.018421052631578953,0.006578947368421052,green,no_fire,0
2021-03-23,0.9750000000000003,0.0,0.018421052631578953,0.006578947368421052,green,no_fire,0
2021-03-24,0.9776315789473687,0.0,0.01578947368421053,0.006578947368421052,green,no_fire,0
2021-03-25,0.9789473684210529,0.0,0.01578947368421053,0.005263157894736842,green,no_fire,0
2021-03-26,0.9868421052631579,0.0,0.007894736842105265,0.005263157894736842,green,no_fire,0
2021-03-29,0.9894736842105264,0.0,0.007894736842105265,0.002631578947368421,green,no_fire,0
2021-03-30,0.9894736842105264,0.0,0.007894736842105265,0.002631578947368421,green,no_fire,0
2021-03-31,0.9907894736842107,0.0,0.007894736842105265,0.0013157894736842105,green,no_fire,0
2021-04-01,0.9907894736842107,0.0,0.007894736842105265,0.0013157894736842105,green,skip_trend,0
2021-04-02,0.988157894736842,0.0,0.007894736842105265,0.003947368421052633,green,skip_trend,0
2021-04-06,0.988157894736842,0.0,0.007894736842105265,0.003947368421052633,green,skip_trend,0
2021-04-07,0.993421052631579,0.0,0.002631578947368421,0.003947368421052633,green,no_fire,0
2021-04-08,0.993421052631579,0.0,0.002631578947368421,0.003947368421052633,green,skip_trend,0
2021-04-09,0.994736842105263,0.0,0.002631578947368421,0.002631578947368421,green,no_fire,0
2021-04-12,0.994736842105263,0.0,0.002631578947368421,0.002631578947368421,green,no_fire,0
2021-04-13,0.9960526315789474,0.0,0.0,0.003947368421052633,green,no_fire,0
2021-04-14,0.9960526315789474,0.0,0.0,0.003947368421052633,green,no_fire,0
2021-04-15,0.9960526315789474,0.0,0.0,0.003947368421052633,green,no_fire,0
2021-04-16,0.994736842105263,0.0,0.0,0.005263157894736842,green,no_fire,0
2021-04-19,0.994736842105263,0.0,0.0,0.005263157894736842,green,skip_trend,0
2021-04-20,0.994736842105263,0.0,0.0,0.005263157894736842,green,skip_trend,0
2021-04-21,0.994736842105263,0.0,0.0,0.005263157894736842,green,no_fire,0
2021-04-22,0.994736842105263,0.0,0.0,0.005263157894736842,green,skip_trend,0
2021-04-23,0.993421052631579,0.0,0.0,0.006578947368421052,green,skip_trend,0
2021-04-26,0.993421052631579,0.0,0.0,0.006578947368421052,green,no_fire,0
2021-04-27,0.993421052631579,0.0,0.0,0.006578947368421052,green,no_fire,0
2021-04-28,0.993421052631579,0.0,0.0,0.006578947368421052,green,no_fire,0
2021-04-29,0.993421052631579,0.0,0.0,0.006578947368421052,green,no_fire,0
2021-04-30,0.9921052631578946,0.0,0.0013157894736842105,0.006578947368421052,green,no_fire,0
2021-05-06,0.994736842105263,0.0,0.0013157894736842105,0.003947368421052633,green,no_fire,0
2021-05-07,0.9921052631578946,0.0,0.003947368421052633,0.003947368421052633,green,no_fire,0
2021-05-10,0.9907894736842104,0.0,0.003947368421052633,0.005263157894736842,green,no_fire,0
2021-05-11,0.9907894736842104,0.0,0.003947368421052633,0.005263157894736842,green,no_fire,0
2021-05-12,0.9907894736842104,0.0,0.003947368421052633,0.005263157894736842,green,no_fire,0
2021-05-13,0.9894736842105264,0.0,0.005263157894736842,0.005263157894736842,green,no_fire,0
2021-05-14,0.9881578947368425,0.0,0.005263157894736842,0.006578947368421052,green,no_fire,0
2021-05-17,0.9868421052631581,0.0,0.005263157894736842,0.007894736842105263,green,no_fire,0
2021-05-18,0.9868421052631581,0.0,0.005263157894736842,0.007894736842105263,green,skip_trend,0
2021-05-19,0.9881578947368422,0.0,0.005263157894736842,0.006578947368421052,green,no_fire,0
2021-05-20,0.9881578947368422,0.0,0.005263157894736842,0.006578947368421052,green,skip_trend,0
2021-05-21,0.9881578947368422,0.0,0.005263157894736842,0.006578947368421052,green,no_fire,0
2021-05-24,0.9881578947368422,0.0,0.005263157894736842,0.006578947368421052,green,no_fire,0
2021-05-25,0.9868421052631579,0.0,0.005263157894736842,0.007894736842105265,green,no_fire,0
2021-05-26,0.9881578947368422,0.0,0.005263157894736842,0.006578947368421052,green,skip_trend,0
2021-05-27,0.9855263157894738,0.0,0.005263157894736842,0.009210526315789475,green,skip_trend,0
2021-05-28,0.9855263157894738,0.0,0.005263157894736842,0.009210526315789475,green,skip_trend,0
2021-05-31,0.9855263157894738,0.0,0.005263157894736842,0.009210526315789475,green,skip_trend,0
2021-06-01,0.9842105263157896,0.0,0.005263157894736842,0.010526315789473684,green,no_fire,0
2021-06-02,0.9855263157894738,0.0,0.003947368421052633,0.010526315789473684,green,no_fire,0
2021-06-03,0.9855263157894738,0.0,0.003947368421052633,0.010526315789473684,green,no_fire,0
2021-06-04,0.9881578947368422,0.0,0.0013157894736842105,0.010526315789473684,green,no_fire,0
2021-06-07,0.9894736842105265,0.0,0.0013157894736842105,0.009210526315789475,green,no_fire,0
2021-06-08,0.9868421052631579,0.0,0.003947368421052633,0.009210526315789475,green,no_fire,0
2021-06-09,0.9868421052631579,0.0,0.003947368421052633,0.009210526315789475,green,no_fire,0
2021-06-10,0.988157894736842,0.0,0.002631578947368421,0.009210526315789475,green,no_fire,0
2021-06-11,0.9894736842105264,0.0,0.003947368421052633,0.006578947368421052,green,no_fire,0
2021-06-15,0.9907894736842107,0.0,0.003947368421052633,0.005263157894736842,green,no_fire,0
2021-06-16,0.9907894736842107,0.0,0.003947368421052633,0.005263157894736842,green,no_fire,0
2021-06-17,0.988157894736842,0.0,0.003947368421052633,0.007894736842105265,green,no_fire,0
2021-06-18,0.988157894736842,0.0,0.003947368421052633,0.007894736842105265,green,no_fire,0
2021-06-21,0.9828947368421055,0.0,0.007894736842105263,0.009210526315789475,green,no_fire,0
2021-06-22,0.9789473684210526,0.0,0.007894736842105263,0.013157894736842105,green,no_fire,0
2021-06-23,0.9802631578947366,0.0,0.007894736842105263,0.011842105263157895,green,skip_trend,0
2021-06-24,0.9802631578947366,0.0,0.007894736842105263,0.011842105263157895,green,no_fire,0
2021-06-25,0.9828947368421053,0.0,0.007894736842105263,0.009210526315789473,green,skip_trend,0
2021-06-28,0.981578947368421,0.0,0.007894736842105263,0.010526315789473684,green,skip_trend,0
2021-06-29,0.981578947368421,0.0,0.007894736842105263,0.010526315789473684,green,no_fire,0
2021-06-30,0.9802631578947366,0.0,0.007894736842105263,0.011842105263157895,green,no_fire,0
2021-07-01,0.9802631578947366,0.0,0.007894736842105263,0.011842105263157895,green,no_fire,0
2021-07-02,0.9789473684210526,0.0,0.009210526315789473,0.011842105263157895,green,no_fire,0
2021-07-05,0.9789473684210526,0.0,0.009210526315789473,0.011842105263157895,green,no_fire,0
2021-07-06,0.976315789473684,0.0,0.011842105263157895,0.011842105263157895,green,no_fire,0
2021-07-07,0.9789473684210526,0.0,0.009210526315789473,0.011842105263157895,green,no_fire,0
2021-07-08,0.9789473684210526,0.0,0.009210526315789473,0.011842105263157895,green,no_fire,0
2021-07-09,0.9776315789473684,0.0,0.009210526315789473,0.013157894736842105,green,no_fire,0
2021-07-12,0.976315789473684,0.0,0.007894736842105263,0.01578947368421053,green,no_fire,0
2021-07-13,0.975,0.0,0.007894736842105263,0.01710526315789474,green,no_fire,0
2021-07-14,0.975,0.0,0.007894736842105263,0.01710526315789474,green,no_fire,0
2021-07-15,0.975,0.0,0.009210526315789473,0.01578947368421053,green,no_fire,0
2021-07-16,0.9736842105263156,0.0,0.009210526315789473,0.01710526315789474,green,no_fire,0
2021-07-19,0.9789473684210529,0.0,0.005263157894736842,0.01578947368421053,green,no_fire,0
2021-07-20,0.9828947368421053,0.0,0.005263157894736842,0.011842105263157895,green,no_fire,0
2021-07-21,0.981578947368421,0.0,0.005263157894736842,0.013157894736842105,green,no_fire,0
2021-07-22,0.981578947368421,0.0,0.005263157894736842,0.013157894736842105,green,no_fire,0
2021-07-23,0.9802631578947366,0.0,0.006578947368421052,0.013157894736842105,green,no_fire,0
2021-07-26,0.975,0.0,0.013157894736842105,0.011842105263157895,green,no_fire,0
2021-07-27,0.9736842105263158,0.0,0.014473684210526317,0.011842105263157895,green,no_fire,0
2021-07-28,0.975,0.0,0.01578947368421053,0.009210526315789475,green,no_fire,0
2021-07-29,0.975,0.0,0.01578947368421053,0.009210526315789475,green,no_fire,0
2021-07-30,0.9736842105263158,0.0,0.01710526315789474,0.009210526315789475,green,no_fire,0
2021-08-02,0.9736842105263158,0.0,0.01710526315789474,0.009210526315789475,green,no_fire,0
2021-08-03,0.9750000000000001,0.0,0.01447368421052632,0.010526315789473684,green,skip_trend,0
2021-08-04,0.9750000000000001,0.0,0.01447368421052632,0.010526315789473684,green,skip_trend,0
2021-08-05,0.9750000000000001,0.0,0.01447368421052632,0.010526315789473684,green,no_fire,0
2021-08-06,0.9763157894736842,0.0,0.01447368421052632,0.009210526315789475,green,no_fire,0
2021-08-09,0.9736842105263158,0.0,0.018421052631578953,0.007894736842105263,green,no_fire,0
2021-08-10,0.9736842105263158,0.0,0.018421052631578953,0.007894736842105265,green,no_fire,0
2021-08-11,0.9723684210526317,0.0,0.018421052631578953,0.009210526315789473,green,no_fire,0
2021-08-12,0.9750000000000001,0.0,0.01710526315789474,0.007894736842105263,green,no_fire,0
2021-08-13,0.9750000000000001,0.0,0.01842105263157895,0.006578947368421052,green,no_fire,0
2021-08-16,0.9750000000000001,0.0,0.01842105263157895,0.006578947368421052,green,no_fire,0
2021-08-17,0.9750000000000001,0.0,0.01842105263157895,0.006578947368421052,green,no_fire,0
2021-08-18,0.9723684210526317,0.0,0.01842105263157895,0.009210526315789475,green,no_fire,0
2021-08-19,0.9697368421052632,0.0,0.02105263157894737,0.009210526315789475,green,no_fire,0
2021-08-20,0.9697368421052632,0.0,0.02105263157894737,0.009210526315789475,green,no_fire,0
2021-08-23,0.9750000000000001,0.0,0.014473684210526317,0.010526315789473684,green,no_fire,0
2021-08-24,0.9763157894736845,0.0,0.013157894736842105,0.010526315789473684,green,no_fire,0
2021-08-25,0.9776315789473685,0.0,0.011842105263157895,0.010526315789473684,green,no_fire,0
2021-08-26,0.9763157894736845,0.0,0.013157894736842105,0.010526315789473684,green,no_fire,0
2021-08-27,0.9789473684210529,0.0,0.010526315789473684,0.010526315789473684,green,no_fire,0
2021-08-30,0.9776315789473685,0.0,0.011842105263157895,0.010526315789473684,green,no_fire,0
2021-08-31,0.9789473684210529,0.0,0.011842105263157895,0.009210526315789475,green,no_fire,0
2021-09-01,0.9789473684210529,0.0,0.011842105263157895,0.009210526315789475,green,no_fire,0
2021-09-02,0.9776315789473685,0.0,0.011842105263157895,0.010526315789473684,green,no_fire,0
2021-09-03,0.9750000000000003,0.0,0.011842105263157895,0.013157894736842105,green,no_fire,0
2021-09-06,0.9802631578947372,0.0,0.007894736842105263,0.011842105263157895,green,skip_trend,0
2021-09-07,0.9789473684210529,0.0,0.007894736842105263,0.013157894736842105,green,skip_trend,0
2021-09-08,0.9789473684210531,0.0,0.007894736842105263,0.013157894736842105,green,skip_trend,0
2021-09-09,0.9776315789473687,0.0,0.007894736842105263,0.014473684210526317,green,skip_trend,0
2021-09-10,0.9776315789473687,0.0,0.006578947368421052,0.01578947368421053,green,skip_trend,0
2021-09-13,0.9776315789473687,0.0,0.006578947368421052,0.01578947368421053,green,no_fire,0
2021-09-14,0.9776315789473687,0.0,0.006578947368421052,0.01578947368421053,green,no_fire,0
2021-09-15,0.9815789473684213,0.0,0.006578947368421052,0.011842105263157895,green,no_fire,0
2021-09-16,0.9842105263157896,0.0,0.003947368421052633,0.011842105263157895,green,no_fire,0
2021-09-17,0.9855263157894739,0.0,0.002631578947368421,0.011842105263157895,green,no_fire,0
2021-09-22,0.9868421052631583,0.0,0.002631578947368421,0.010526315789473684,green,no_fire,0
2021-09-23,0.9855263157894739,0.0,0.002631578947368421,0.011842105263157895,green,no_fire,0
2021-09-24,0.9855263157894739,0.0,0.002631578947368421,0.011842105263157895,green,no_fire,0
2021-09-27,0.9868421052631581,0.0,0.0013157894736842105,0.011842105263157895,green,no_fire,0
2021-09-28,0.9855263157894738,0.0,0.0013157894736842105,0.013157894736842105,green,no_fire,0
2021-09-29,0.9868421052631581,0.0,0.0,0.013157894736842105,green,no_fire,0
2021-09-30,0.9828947368421055,0.0,0.0013157894736842105,0.01578947368421053,green,no_fire,0
2021-10-08,0.9802631578947368,0.0,0.003947368421052633,0.01578947368421053,green,no_fire,0
2021-10-11,0.9802631578947368,0.0,0.003947368421052633,0.01578947368421053,green,no_fire,0
2021-10-12,0.9815789473684213,0.0,0.005263157894736842,0.013157894736842105,green,no_fire,0
2021-10-13,0.9815789473684213,0.0,0.005263157894736842,0.013157894736842105,green,no_fire,0
2021-10-14,0.9842105263157896,0.0,0.005263157894736842,0.010526315789473684,green,no_fire,0
2021-10-15,0.9855263157894738,0.0,0.005263157894736842,0.009210526315789473,green,no_fire,0
2021-10-18,0.9868421052631581,0.0,0.005263157894736842,0.007894736842105263,green,no_fire,0
2021-10-19,0.9868421052631581,0.0,0.005263157894736842,0.007894736842105263,green,skip_trend,0
2021-10-20,0.9855263157894738,0.0,0.006578947368421052,0.007894736842105263,green,no_fire,0
2021-10-21,0.9855263157894738,0.0,0.006578947368421052,0.007894736842105263,green,no_fire,0
2021-10-22,0.9842105263157896,0.0,0.006578947368421052,0.009210526315789473,green,no_fire,0
2021-10-25,0.9842105263157896,0.0,0.006578947368421052,0.009210526315789473,green,no_fire,0
2021-10-26,0.9842105263157896,0.0,0.006578947368421052,0.009210526315789473,green,no_fire,0
2021-10-27,0.9842105263157896,0.0,0.006578947368421052,0.009210526315789473,green,no_fire,0
2021-10-28,0.9855263157894738,0.0,0.006578947368421052,0.007894736842105263,green,no_fire,0
2021-10-29,0.9842105263157896,0.0,0.006578947368421052,0.009210526315789473,green,no_fire,0
2021-11-01,0.9842105263157896,0.0,0.006578947368421052,0.009210526315789473,green,no_fire,0
2021-11-02,0.9842105263157896,0.0,0.007894736842105263,0.007894736842105263,green,no_fire,0
2021-11-03,0.9842105263157896,0.0,0.007894736842105263,0.007894736842105263,green,no_fire,0
2021-11-04,0.9868421052631581,0.0,0.006578947368421052,0.006578947368421052,green,no_fire,0
2021-11-05,0.9868421052631579,0.0,0.005263157894736842,0.007894736842105263,green,no_fire,0
2021-11-08,0.9868421052631579,0.0,0.005263157894736842,0.007894736842105265,green,no_fire,0
2021-11-09,0.9868421052631579,0.0,0.003947368421052633,0.009210526315789475,green,no_fire,0
2021-11-10,0.9855263157894738,0.0,0.003947368421052633,0.010526315789473684,green,no_fire,0
2021-11-11,0.9855263157894738,0.0,0.003947368421052633,0.010526315789473684,green,no_fire,0
2021-11-12,0.9842105263157896,0.0,0.003947368421052633,0.011842105263157895,green,no_fire,0
2021-11-15,0.9828947368421053,0.0,0.003947368421052633,0.013157894736842105,green,no_fire,0
2021-11-16,0.9828947368421053,0.0,0.005263157894736842,0.011842105263157895,green,no_fire,0
2021-11-17,0.9842105263157894,0.0,0.003947368421052633,0.011842105263157895,green,no_fire,0
2021-11-18,0.9842105263157894,0.0,0.003947368421052633,0.011842105263157895,green,no_fire,0
2021-11-19,0.9855263157894738,0.0,0.003947368421052633,0.010526315789473684,green,no_fire,0
2021-11-22,0.9855263157894738,0.0,0.003947368421052633,0.010526315789473684,green,no_fire,0
2021-11-23,0.9828947368421053,0.0,0.006578947368421052,0.010526315789473684,green,no_fire,0
2021-11-24,0.9828947368421053,0.0,0.006578947368421052,0.010526315789473684,green,no_fire,0
2021-11-25,0.9828947368421053,0.0,0.006578947368421052,0.010526315789473684,green,no_fire,0
2021-11-26,0.9842105263157894,0.0,0.006578947368421052,0.009210526315789475,green,no_fire,0
2021-11-29,0.9842105263157894,0.0,0.006578947368421052,0.009210526315789475,green,no_fire,0
2021-11-30,0.9842105263157894,0.0,0.006578947368421052,0.009210526315789475,green,no_fire,0
2021-12-01,0.9842105263157894,0.0,0.006578947368421052,0.009210526315789475,green,no_fire,0
2021-12-02,0.9815789473684213,0.0,0.010526315789473684,0.007894736842105265,green,no_fire,0
2021-12-03,0.9842105263157896,0.0,0.009210526315789473,0.006578947368421052,green,no_fire,0
2021-12-06,0.9842105263157896,0.0,0.010526315789473684,0.005263157894736842,green,no_fire,0
2021-12-07,0.9855263157894739,0.0,0.010526315789473684,0.003947368421052633,green,no_fire,0
2021-12-08,0.9868421052631581,0.0,0.010526315789473684,0.002631578947368421,green,no_fire,0
2021-12-09,0.9868421052631581,0.0,0.010526315789473684,0.002631578947368421,green,skip_trend,0
2021-12-10,0.9881578947368425,0.0,0.010526315789473684,0.0013157894736842105,green,no_fire,0
2021-12-13,0.9881578947368425,0.0,0.010526315789473684,0.0013157894736842105,green,skip_trend,0
2021-12-14,0.9894736842105265,0.0,0.009210526315789473,0.0013157894736842105,green,no_fire,0
2021-12-15,0.9881578947368425,0.0,0.010526315789473684,0.0013157894736842105,green,no_fire,0
2021-12-16,0.9881578947368425,0.0,0.010526315789473684,0.0013157894736842105,green,no_fire,0
2021-12-17,0.9881578947368425,0.0,0.010526315789473684,0.0013157894736842105,green,no_fire,0
2021-12-20,0.9881578947368425,0.0,0.010526315789473684,0.0013157894736842105,green,no_fire,0
2021-12-21,0.9894736842105265,0.0,0.007894736842105263,0.002631578947368421,green,no_fire,0
2021-12-22,0.9894736842105265,0.0,0.007894736842105263,0.002631578947368421,green,no_fire,0
2021-12-23,0.9881578947368425,0.0,0.007894736842105263,0.003947368421052633,green,no_fire,0
2021-12-24,0.9855263157894739,0.0,0.010526315789473684,0.003947368421052633,green,no_fire,0
2021-12-27,0.9855263157894739,0.0,0.010526315789473684,0.003947368421052633,green,no_fire,0
2021-12-28,0.9868421052631581,0.0,0.009210526315789473,0.003947368421052633,green,no_fire,0
2021-12-29,0.9855263157894739,0.0,0.010526315789473684,0.003947368421052633,green,no_fire,0
2021-12-30,0.988157894736842,0.0,0.006578947368421052,0.005263157894736842,green,no_fire,0
2021-12-31,0.9868421052631579,0.0,0.006578947368421052,0.006578947368421052,green,no_fire,0
2022-01-04,0.988157894736842,0.0,0.005263157894736842,0.006578947368421052,green,no_fire,0
2022-01-05,0.988157894736842,0.0,0.005263157894736842,0.006578947368421052,green,no_fire,0
2022-01-06,0.988157894736842,0.0,0.005263157894736842,0.006578947368421052,green,no_fire,0
2022-01-07,0.9868421052631579,0.0,0.005263157894736842,0.007894736842105265,green,no_fire,0
2022-01-10,0.9868421052631579,0.0,0.005263157894736842,0.007894736842105265,green,no_fire,0
2022-01-11,0.988157894736842,0.0,0.005263157894736842,0.006578947368421052,green,no_fire,0
