date,GOOG,port_pct,port_nv
2012-05-15,0.0,0.0,0.9050982526843184
2012-05-16,0.029160053018278065,0.029160053018278065,0.931490965719344
2012-05-17,-0.0,0.0,0.931490965719344
2012-05-18,-0.03635342267875774,-0.03635342267875774,0.8976280809211045
2012-05-21,0.022834776815456426,0.022834776815456426,0.9181252178122243
2012-05-22,-0.0,0.0,0.9181252178122243
2012-05-23,0.0,0.0,0.9181252178122243
2012-05-24,-0.0,0.0,0.9181252178122243
2012-05-25,-0.0,0.0,0.9181252178122243
2012-05-29,0.0,0.0,0.9181252178122243
2012-05-30,-0.0,0.0,0.9181252178122243
2012-05-31,-0.0,0.0,0.9181252178122243
2012-06-01,-0.017009262128568015,-0.017009262128568015,0.9025085853156076
2012-06-04,0.01332796245052359,0.01332796245052359,0.9145371858519692
2012-06-05,-0.014137817798441144,-0.014137817798441144,0.901607625748495
2012-06-06,0.01781174944338293,0.01781174944338293,0.9176668348745706
2012-06-07,-0.0,0.0,0.9176668348745706
2012-06-08,0.0038393026996177415,0.0038393026996177415,0.9211900356310542
2012-06-11,-0.0,0.0,0.9211900356310542
2012-06-12,-0.0,0.0,0.9211900356310542
2012-06-13,-0.0,0.0,0.9211900356310542
2012-06-14,-0.0,0.0,0.9211900356310542
2012-06-15,0.0,0.0,0.9211900356310542
2012-06-18,0.0,0.0,0.9211900356310542
2012-06-19,0.0,0.0,0.9211900356310542
2012-06-20,-0.0,0.0,0.9211900356310542
2012-06-21,-0.0,0.0,0.9211900356310542
2012-06-22,0.0,0.0,0.9211900356310542
2012-06-25,-0.0,0.0,0.9211900356310542
2012-06-26,0.0,0.0,0.9211900356310542
2012-06-27,0.008181624991145497,0.008181624991145497,0.9287268670481674
2012-06-28,-0.0,0.0,0.9287268670481674
2012-06-29,0.0,0.0,0.9287268670481674
2012-07-02,0.0,0.0,0.9287268670481674
2012-07-03,0.01267938050200712,0.01267938050200712,0.9405025483779081
2012-07-05,0.013762482350339278,0.013762482350339278,0.9534461981004082
2012-07-06,-0.0,0.0,0.9534461981004082
2012-07-09,0.0,0.0,0.9534461981004082
2012-07-10,-0.007354823296530699,-0.007354823296530699,0.9464337697906307
2012-07-11,-0.0,0.0,0.9464337697906307
2012-07-12,-0.0,0.0,0.9464337697906307
2012-07-13,0.0,0.0,0.9464337697906307
2012-07-16,-0.002775272323596756,-0.002775272323596756,0.9438071583432134
2012-07-17,0.0,0.0,0.9438071583432134
2012-07-18,0.0,0.0,0.9438071583432134
2012-07-19,0.0,0.0,0.9438071583432134
2012-07-20,0.02994637979293846,0.02994637979293846,0.9720707659582533
2012-07-23,0.0,0.0,0.9720707659582533
2012-07-24,-0.0,0.0,0.9720707659582533
2012-07-25,0.0006912783712165194,0.0006912783712165194,0.972742737454052
2012-07-26,0.0,0.0,0.972742737454052
2012-07-27,0.03521586017999212,0.03521586017999212,1.0069987096873367
2012-07-30,-0.0,0.0,1.0069987096873367
2012-07-31,0.0010596235963942213,0.0010596235963942213,1.00806574928166
2012-08-01,-0.0,0.0,1.00806574928166
2012-08-02,-0.0,0.0,1.00806574928166
2012-08-03,0.0,0.0,1.00806574928166
2012-08-06,0.0,0.0,1.00806574928166
2012-08-07,-0.0035468715970257136,-0.0035468715970257136,1.0044902695075986
2012-08-08,0.0,0.0,1.0044902695075986
2012-08-09,0.0,0.0,1.0044902695075986
2012-08-10,-0.0,0.0,1.0044902695075986
2012-08-13,0.028052959501557728,0.028052959501557728,1.0326691943578041
2012-08-14,0.01310586203239339,0.01310586203239339,1.0462032143441604
2012-08-15,-0.0,0.0,1.0462032143441604
2012-08-16,0.0,0.0,1.0462032143441604
2012-08-17,0.0,0.0,1.0462032143441604
2012-08-20,-0.0,0.0,1.0462032143441604
2012-08-21,-0.0,0.0,1.0462032143441604
2012-08-22,0.0,0.0,1.0462032143441604
2012-08-23,-0.0005611506541834954,-0.0005611506541834954,1.0456161367260224
2012-08-24,0.0,0.0,1.0456161367260224
2012-08-27,-0.013866171551508155,-0.013866171551508155,1.0311174439971542
2012-08-28,0.0,0.0,1.0311174439971542
2012-08-29,0.0,0.0,1.0311174439971542
2012-08-30,-0.009200447667911837,-0.009200447667911837,1.0216307019141875
2012-08-31,0.0,0.0,1.0216307019141875
2012-09-04,-0.0,0.0,1.0216307019141875
2012-09-05,-0.0,0.0,1.0216307019141875
2012-09-06,0.0,0.0,1.0216307019141875
2012-09-07,0.0,0.0,1.0216307019141875
2012-09-10,-0.0,0.0,1.0216307019141875
2012-09-11,-0.0,0.0,1.0216307019141875
2012-09-12,-0.0018925439546946254,-0.0018925439546946254,1.0196972209053494
2012-09-13,0.0,0.0,1.0196972209053494
2012-09-14,0.0051555152682567496,0.0051555152682567496,1.024954285496726
2012-09-17,0.0,0.0,1.024954285496726
2012-09-18,0.0,0.0,1.024954285496726
2012-09-19,0.0,0.0,1.024954285496726
2012-09-20,0.0,0.0,1.024954285496726
2012-09-21,0.0,0.0,1.024954285496726
2012-09-24,0.020967588114279456,0.020967588114279456,1.0464451047909868
2012-09-25,-0.0,0.0,1.0464451047909868
2012-09-26,0.0,0.0,1.0464451047909868
2012-09-27,0.0,0.0,1.0464451047909868
2012-09-28,-0.0026437541308658163,-0.0026437541308658163,1.0436785612224713
2012-10-01,0.0,0.0,1.0436785612224713
2012-10-02,-0.0,0.0,1.0436785612224713
2012-10-03,0.0,0.0,1.0436785612224713
2012-10-04,0.0,0.0,1.0436785612224713
2012-10-05,-0.0,0.0,1.0436785612224713
2012-10-08,-0.01277926138214025,-0.01277926138214025,1.0303411200896733
2012-10-09,-0.01814367148738516,-0.01814367148738516,1.0116469492868219
2012-10-10,0.0,0.0,1.0116469492868219
2012-10-11,0.0,0.0,1.0116469492868219
2012-10-12,-0.0,0.0,1.0116469492868219
2012-10-15,-0.0,0.0,1.0116469492868219
2012-10-16,0.0,0.0,1.0116469492868219
2012-10-17,0.0,0.0,1.0116469492868219
2012-10-18,-0.0,0.0,1.0116469492868219
2012-10-19,-0.0,0.0,1.0116469492868219
2012-10-22,-0.0,0.0,1.0116469492868219
2012-10-23,0.0,0.0,1.0116469492868219
2012-10-24,-0.0,0.0,1.0116469492868219
2012-10-25,0.0006791672818544647,0.0006791672818544647,1.0123340267955654
2012-10-26,-0.0,0.0,1.0123340267955654
