Sharpe,Sortino,Calmar,AnnRet,Vol,MaxDD,MaxDDDays,WinRate,Scheme
2.0057392883486065,2.270306940889983,2.1897316380498877,0.08105738540592267,0.04041272256907326,-0.03701704080875867,373,0.3673088875077688,C_drawdown
1.93011116565558,2.110763929603619,1.9028048596222573,0.0797434881348209,0.04131548977788297,-0.04190838999152624,373,0.36793039154754503,Static
1.865529694751191,2.0385381181823106,1.702197120669514,0.11154834011624581,0.05979445968085928,-0.0655319755636593,390,0.36482287134866376,E_hybrid
1.8546185221341327,1.9719190587922797,1.631345985400175,0.1109774078577499,0.059838401554432236,-0.06802812453700724,454,0.36544437538844005,A_regime
1.849117705679481,2.0887225762053494,2.092353945234712,0.09223259717317811,0.04987924613446179,-0.044080781544267755,204,0.37103791174642636,D_signal_weighted
1.7473970961440122,1.869874490600238,1.3290184811756514,0.10711687919749258,0.06130082248269028,-0.08059848731579478,450,0.3685518955873213,B_vol_target
