tvpr_weight,窗口,ann_return,total_return,ann_vol,sharpe,max_drawdown,calmar,win_rate,final_nav,n_periods
0.0,完整 (W),0.04044086569119476,0.3879527076432865,0.048296750365023434,0.8471414845520594,-0.12791963820927887,0.3161427460030239,0.5407925407925408,1.3879527076432865,430
0.1,完整 (W),0.039244987254499986,0.3748157237014105,0.04824824403730541,0.8240392232855669,-0.12876210980064384,0.3047867677476014,0.5407925407925408,1.3748157237014105,430
0.2,完整 (W),0.03878077785439005,0.36974580961579173,0.04786730473531006,0.8208636651136637,-0.1276148553608949,0.3038892121510304,0.5454545454545454,1.3697458096157917,430
0.3,完整 (W),0.03871656190895356,0.36904576375798914,0.04790559252204891,0.818954790502976,-0.12794481003662084,0.3026036139947526,0.5454545454545454,1.3690457637579891,430
0.4,完整 (W),0.03911184544165014,0.3733599163435939,0.04801840494423695,0.8250947922266899,-0.12607831218620846,0.31021866301545026,0.5477855477855478,1.373359916343594,430
