Sharpe,Calmar,MaxDD,AnnRet,Vol,WinRate,TotalReturn,N_Weeks,N_Years,cost_bps
0.09383509696343237,0.2307471778254606,-0.10267796929301265,0.02369265163921197,0.04950414614930333,0.13488372093023257,0.21365333007494525,430,8.26923076923077,5
0.09261087992180243,0.23014391033827408,-0.10267796929301265,0.023630709358687163,0.04950564384664045,0.13488372093023257,0.21304619984479256,430,8.26923076923077,10
0.09015933220768364,0.228936578671221,-0.10267796929301265,0.023506742994851004,0.04951047102802492,0.13488372093023257,0.2118319393844874,430,8.26923076923077,20
0.08278307534322386,0.2253081920932858,-0.10267796929301265,0.023134187629218594,0.04953959840821334,0.13488372093023257,0.20818915800357218,430,8.26923076923077,50
