Sharpe,Calmar,MaxDD,AnnRet,Vol,WinRate,TotalReturn,N_Weeks,N_Years,strategy
0.47248515756695186,0.29367764805334534,-0.2768515033362262,0.08130509835981581,0.14534868618839408,0.5186046511627908,0.908648341267615,430,8.26923076923077,etf_equal_weight
-0.12006429472806746,0.025551992602360258,-0.3083410641705693,0.007878728590690276,0.07671693697899229,0.5209302325581395,0.0670477376846399,430,8.26923076923077,v8_only
-5.110253738839965e+16,0.0,0.0,0.0,0.0,0.0,0.0,430,8.26923076923077,v9_only
-5.110253738839965e+16,0.0,0.0,0.0,0.0,0.0,0.0,430,8.26923076923077,v9_plus_v8
