Sharpe,Calmar,MaxDD,AnnRet,Vol,WinRate,TotalReturn,N_Weeks,N_Years,cost_bps
-0.2757608565048011,0.021217630263976987,-0.20736630751495333,0.004399821642058432,0.051755258281363556,0.15621679064824653,0.0826862319436441,941,18.096153846153847,5
-0.28408056080573385,0.018931187002683793,-0.20954568837297705,0.0039669486121949316,0.05175681549231044,0.15621679064824653,0.07427337319916782,941,18.096153846153847,10
-0.30067376442242755,0.014499857062906319,-0.21388843573268101,0.003101351745532499,0.0517676254096557,0.155154091392136,0.057635430040454905,941,18.096153846153847,20
-0.3499964756860012,0.0021025104907376664,-0.24054802489174543,0.00050575474586112,0.05186152712316541,0.15409139213602552,0.009191890400658265,941,18.096153846153847,50
