Sharpe,Calmar,MaxDD,AnnRet,Vol,WinRate,TotalReturn,N_Weeks,N_Years,strategy
0.20858305107400438,0.13135440197853596,-0.2768515033362262,0.03636566365758864,0.09838303007961728,0.23698193411264612,0.908648341267615,941,18.096153846153847,ETF等权(基准)
-0.28408056080573385,0.018931187002683793,-0.20954568837297705,0.0039669486121949316,0.05175681549231044,0.15621679064824653,0.07427337319916782,941,18.096153846153847,v9宏观周期
-0.618855918466671,-0.03386987558487215,-0.22071475684176733,-0.007475581353975969,0.04294358644658878,0.06269925611052073,-0.12697182515877503,941,18.096153846153847,v9严格版
