date,pos,r_等权基准,r_银河因子配置,r_银河方案-动态仓位,仓位效应,选股效应,交互效应,合计超额
2022-04-17,0.2803241713673615,-0.016620495237901618,-0.01734014667278942,-0.004860862247438202,0.01196136868262167,-0.0007196514348878011,0.0005179157427295456,0.011759632990463415
2022-04-24,0.24428063272805722,-0.03479170770130535,-0.03123431870107264,-0.007629939135127816,0.02629276733034086,0.0035573890002327108,-0.0026883877643960334,0.027161768566177538
2022-05-01,0.223173775509162,0.009135569771783855,0.008177221732177645,0.0018249414471456552,-0.007096750174387478,-0.0009583480396062102,0.0007444698893554882,-0.0073106283246382
2022-05-08,0.4279966228324597,-0.027097423448991357,-0.02363752402366847,-0.010116780454251234,0.015499817725361955,0.003459899425322887,-0.0019790741559447232,0.01698064299474012
2022-05-15,0.5850373112464891,0.021164223086880568,0.017469899425716064,0.010220542987767513,-0.008782362917511092,-0.0036943236611645044,0.0015330064795625372,-0.010943680099113055
2022-05-22,0.6104936382428627,0.020553221344099506,0.012687280750049726,0.007745504184506494,-0.008005610468129337,-0.00786594059404978,0.003063833902586105,-0.012807717159593012
2022-05-29,0.909201366358523,-0.00905627942069013,-0.010402579584321019,-0.009458039571717947,0.0008222977972740908,-0.0013463001636308883,0.00012224221532898156,-0.00040176015102781626
2022-06-05,0.6809643829379417,0.024373994299437374,0.022740170313534522,0.015485246045459733,-0.0077761723115880935,-0.001633823985902852,0.000521248043513308,-0.008888748253977641
2022-06-12,0.41501851470346124,0.03187239263010993,0.0235375192492671,0.009768506278634962,-0.01864475958071616,-0.008334873380842829,0.004875746610084021,-0.022103886351474967
2022-06-19,0.339991176219045,-0.003803579266370283,-0.0066192748263169,-0.0022504950339165995,0.002510395877754678,-0.002815695559946617,0.001858383914645624,0.0015530842324536836
2022-06-26,1.0,0.014584989917729767,0.02064503636031842,0.02064503636031842,0.0,0.006060046442588653,0.0,0.006060046442588653
2022-07-03,0.982438707737936,0.008623520717892012,0.00513206671038059,0.005041940986971184,-0.00015144016765486596,-0.0034914540075114226,6.131444424546283e-05,-0.003581579730920828
2022-07-10,0.9405606651998932,-0.0028871766132668878,0.004824574084187593,0.004537804609929649,0.00017161185734300893,0.007711750697454481,-0.0004583813316009538,0.0074249812231965365
2022-07-17,1.0,-0.035770937278647635,-0.02965509657735689,-0.02965509657735689,-0.0,0.006115840701290745,0.0,0.006115840701290745
2022-07-24,1.0,0.014452616314623024,0.01589079700918571,0.01589079700918571,0.0,0.0014381806945626859,0.0,0.0014381806945626859
2022-07-31,1.0,-0.004843272208678313,-0.002921785767952916,-0.002921785767952916,-0.0,0.0019214864407253972,0.0,0.0019214864407253972
2022-08-07,0.755852836606681,0.012952921210186593,0.02539538716710454,0.019195175426980883,-0.0031624189711242133,0.012442465956917947,-0.0030377927689994554,0.00624225421679429
2022-08-14,1.0,0.007217603276969062,0.004979134342642343,0.004979134342642343,0.0,-0.002238468934326719,-0.0,-0.002238468934326719
2022-08-21,1.0,-0.009650534634031482,-0.004227338258508426,-0.004227338258508426,-0.0,0.005423196375523056,0.0,0.005423196375523056
2022-08-28,0.9698505947709983,-0.005006187370713563,-0.016046709369589348,-0.015562910626213584,0.0001509335716919536,-0.011040521998875785,0.00033286517168381355,-0.010556723255500021
2022-09-04,1.0,-0.024839818629245843,-0.0331478874442962,-0.0331478874442962,-0.0,-0.008308068815050355,-0.0,-0.008308068815050355
2022-09-11,1.0,0.014940599915212,0.017589010386490266,0.017589010386490266,0.0,0.002648410471278265,0.0,0.002648410471278265
2022-09-18,0.7664130695177586,-0.03717159782666038,-0.041503777580623125,-0.03180903757214771,0.008682799437449954,-0.004332179753962745,0.0010119405710254695,0.00536256025451267
2022-09-25,0.8573735564153527,-0.02159395188607453,-0.01477347012237149,-0.012666382619413608,0.0030798685604487962,0.00682048176370304,-0.0009727810574909071,0.008927569266660922
2022-10-02,0.7722701200215756,-0.017180216069861903,-0.022336555617783256,-0.01724985448781408,0.00391244854359305,-0.0051563395479213535,0.0011742525863761332,-6.963841795217668e-05
2022-10-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-23,1.0,-0.015770667540881453,-0.010975320557218556,-0.010975320557218556,-0.0,0.004795346983662897,0.0,0.004795346983662897
2022-10-30,1.0,-0.032757801064307375,-0.0112238066666111,-0.0112238066666111,-0.0,0.021533994397696272,0.0,0.021533994397696272
2022-11-06,1.0,0.062641994100318,0.04203709889862835,0.04203709889862835,0.0,-0.02060489520168965,-0.0,-0.02060489520168965
2022-11-13,1.0,0.01240540600455001,0.02292512458813147,0.02292512458813147,0.0,0.010519718583581458,0.0,0.010519718583581458
2022-11-20,1.0,0.010661401357331875,0.005449078138426984,0.005449078138426984,0.0,-0.005212323218904891,-0.0,-0.005212323218904891
2022-11-27,1.0,-0.012942653434275343,0.0024826694276903075,0.0024826694276903075,-0.0,0.01542532286196565,0.0,0.01542532286196565
2022-12-04,1.0,0.02396965085972764,0.011546370565449283,0.011546370565449283,0.0,-0.012423280294278355,-0.0,-0.012423280294278355
2022-12-11,0.6111889284996936,0.017212680793418703,-0.0023596662046678754,-0.0014422018592478978,-0.006692480862681869,-0.01957234699808658,0.007609945208101847,-0.018654882652666602
2022-12-18,0.9714066051714572,-0.014979342237295818,-0.016308000292650227,-0.015841699201418487,0.00042831024686286755,-0.0013286580553544085,3.799084436887253e-05,-0.0008623569641226687
2022-12-25,1.0,-0.025649568282189433,-0.024640930007092533,-0.024640930007092533,-0.0,0.0010086382750968993,0.0,0.0010086382750968993
2023-01-01,0.9950354109444322,0.012333903356331985,0.006808257297745398,0.006774457098077529,-6.123276161527731e-05,-0.005525646058586587,2.7432561947400584e-05,-0.005559446258254456
2023-01-08,1.0,0.01930453115988062,0.007115786807617078,0.007115786807617078,0.0,-0.012188744352263541,-0.0,-0.012188744352263541
2023-01-15,1.0,0.017861021759326613,0.016346595183837603,0.016346595183837603,0.0,-0.0015144265754890099,-0.0,-0.0015144265754890099
2023-01-22,1.0,0.025372192636129724,0.023777087451373444,0.023777087451373444,0.0,-0.0015951051847562792,-0.0,-0.0015951051847562792
2023-02-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-12,1.0,-0.010371684726752206,-0.007932797476971645,-0.007932797476971645,-0.0,0.0024388872497805615,0.0,0.0024388872497805615
2023-02-19,1.0,-0.016101953392903306,-0.01194925954009919,-0.01194925954009919,-0.0,0.004152693852804116,0.0,0.004152693852804116
2023-02-26,1.0,0.0018133167044545023,0.005943862107360232,0.005943862107360232,0.0,0.00413054540290573,0.0,0.00413054540290573
2023-03-05,1.0,0.008399887140176853,0.0075919250142479095,0.0075919250142479095,0.0,-0.0008079621259289432,-0.0,-0.0008079621259289432
2023-03-12,0.5908623595012967,-0.029627833785204616,-0.017798667368815756,-0.010516562597517213,0.012121862007966382,0.01182916641638886,-0.004839757236667839,0.019111271187687403
2023-03-19,1.0,0.00347009583114525,0.01581260969990876,0.01581260969990876,0.0,0.012342513868763512,0.0,0.012342513868763512
2023-03-26,1.0,0.025606306491715927,0.02719010329727617,0.02719010329727617,0.0,0.001583796805560242,0.0,0.001583796805560242
2023-04-02,1.0,0.011612087529437811,0.009673290794401776,0.009673290794401776,0.0,-0.001938796735036035,-0.0,-0.001938796735036035
2023-04-09,1.0,0.021916040745299372,0.025779498580140555,0.025779498580140555,0.0,0.003863457834841183,0.0,0.003863457834841183
2023-04-16,1.0,-0.006840638197860147,-0.0005658408085986084,-0.0005658408085986084,-0.0,0.006274797389261538,0.0,0.006274797389261538
2023-04-23,1.0,-0.02154998282090325,-0.014077294062781666,-0.014077294062781666,-0.0,0.0074726887581215845,0.0,0.0074726887581215845
2023-04-30,1.0,-0.004662676026071538,0.00564972665224321,0.00564972665224321,-0.0,0.010312402678314748,0.0,0.010312402678314748
2023-05-07,1.0,-0.006642267625127132,0.0073385307519323924,0.0073385307519323924,-0.0,0.013980798377059525,0.0,0.013980798377059525
2023-05-14,0.9785086005022852,-0.012766197224421502,-0.003920075432662983,-0.003835827525478448,0.0002743634446166608,0.008846121791758518,-0.00019011553743212328,0.008930369698943053
2023-05-21,0.8988175607859674,0.016634146711515273,0.01827208652735256,0.016423272242985166,-0.001683083538515194,0.001637939815837288,-0.00016573074585220012,-0.00021087446853010686
2023-05-28,0.8205466248727074,-0.021141945980989663,-0.015683258478476018,-0.012868844811519772,0.003793993563047495,0.0054586875025136455,-0.0009795798960912454,0.008273101169469891
2023-06-04,1.0,0.014813472429240132,0.0237480924829622,0.0237480924829622,0.0,0.008934620053722067,0.0,0.008934620053722067
2023-06-11,0.8145122596044336,-0.0017112939574763185,0.006592775004431071,0.00536989606592278,0.00031742404932486875,0.00830406896190739,-0.0015403029878331583,0.007081190023399099
2023-06-18,1.0,0.03770496797457155,0.030351435694303437,0.030351435694303437,0.0,-0.00735353228026811,-0.0,-0.00735353228026811
2023-06-25,0.7717618645143665,-0.021276923074911497,-0.011729602211339169,-0.009052459672634952,0.004856205251489053,0.009547320863572328,-0.0021790627127848366,0.012224463402276545
2023-07-02,0.6540490223857178,-0.0033966778812858727,-0.005572645506315883,-0.0036447833455080666,0.0011750840336716562,-0.00217596762503001,0.0007527781271361597,-0.00024810546422219387
2023-07-09,0.5327626332434078,-0.003150795600954685,-0.002818761539533348,-0.0015017308202870286,0.0014721694397783216,0.0003320340614213369,-0.00015513872053200207,0.0016490647806676564
2023-07-16,1.0,0.021683377151547147,0.018667394252557788,0.018667394252557788,0.0,-0.003015982898989359,-0.0,-0.003015982898989359
2023-07-23,0.8851945284376482,-0.014134417384072659,-0.004703336245254375,-0.004163367509701643,0.0016227084530375641,0.009431081138818284,-0.0010827397174848347,0.009971049874371016
2023-07-30,1.0,0.03155741361289106,0.023182565469304486,0.023182565469304486,0.0,-0.00837484814358657,-0.0,-0.00837484814358657
2023-08-06,0.8326131703387989,0.0033732217662953627,0.0008743561649369299,0.00072800045849341,-0.0005646328972043378,-0.002498865601358433,0.00041827719076081886,-0.002645221307801953
2023-08-13,1.0,-0.02532178706229202,-0.01833431138475321,-0.01833431138475321,-0.0,0.00698747567753881,0.0,0.00698747567753881
2023-08-20,0.5975106014089069,-0.02687326463784492,-0.019879160863111336,-0.011878009362822056,0.010816204122265492,0.006994103774733584,-0.0028150526219762146,0.014995255275022865
2023-08-27,1.0,-0.012811412622595357,-0.0030785038990473234,-0.0030785038990473234,-0.0,0.009732908723548032,0.0,0.009732908723548032
2023-09-03,1.0,0.030373390350519263,0.025958455126527932,0.025958455126527932,0.0,-0.004414935223991331,-0.0,-0.004414935223991331
2023-09-10,0.6557156969665662,-0.01251803842956297,-0.0075543436672988636,-0.004953501722927842,0.004309764136067828,0.004963694762264107,-0.0017089221916968041,0.007564536706635129
2023-09-17,0.573609597176566,-0.000112621588234326,0.002077447479779877,0.0011916438120320074,4.802076437384918e-05,0.002190069068014203,-0.0009338244321217187,0.0013042654002663335
2023-09-24,0.2,-0.006356618563037595,-0.010804205705881826,-0.0021608411411763655,0.005085294850430077,-0.004447587142844231,0.0035580697142753846,0.0041957774218612295
2023-10-01,0.409213435334451,-0.01183789630181997,-0.015154477282897446,-0.006201415709632362,0.006993670089019227,-0.0033165809810774757,0.0019593914842458583,0.005636480592187609
2023-10-15,0.408302968720207,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
2023-10-22,0.2116553179733991,-0.03302204830833611,-0.022844310512170965,-0.004835119805336609,0.026032756173502286,0.010177737796165147,-0.00802356546666793,0.028186928502999503
2023-10-29,0.7414113317565922,0.010627221713264499,-1.831502817775817e-05,-1.3578969432429715e-05,-0.002748079109960493,-0.010645536741442257,0.0027528151687058197,-0.010640800682696929
2023-11-05,1.0,0.014722681423286345,0.01874044870860028,0.01874044870860028,0.0,0.004017767285313934,0.0,0.004017767285313934
2023-11-12,0.604868528479405,0.006698555921561578,0.003970017905806494,0.0024013388887220623,-0.002646810258349622,-0.002728538015755084,0.0010781312412651907,-0.004297217032839516
2023-11-19,0.7593283849464131,0.007571594709972991,0.011126068117305403,0.008448339334317288,-0.0018222679273803947,0.0035544734073324116,-0.0008554608556077176,0.0008767446243442972
2023-11-26,0.7752252035879759,-0.010579270046857088,-0.009416407674701815,-0.0072998365566880954,0.002377953270970127,0.0011628623721552725,-0.0002613821529564048,0.003279433490168992
2023-12-03,0.6814820189894863,-0.007384646211179017,-0.00629515962284416,-0.004290038089636932,0.00235214260166168,0.0010894865883348571,-0.00034702106845445135,0.003094608121542085
2023-12-10,0.6757374119642202,-0.017229922601806023,-0.013828383648692912,-0.009344356178416089,0.005587019294517798,0.003401538953113112,-0.0011029918242409747,0.007885566423389934
2023-12-17,0.9093198272385316,-0.0033990783570629923,0.0014365869324745293,0.001306316981250869,0.00030822901264824045,0.004835665289537522,-0.0004384989638718988,0.0047053953383138615
2023-12-24,0.29939672391999184,-0.012921654670141995,-0.009427823125405322,-0.002822659357443492,0.00905295359427602,0.0034938315447366735,-0.002447789826314189,0.010098995312698504
2023-12-31,0.6170752342217758,0.02079646435738202,0.01782442734542217,0.01099901267904541,-0.007963481243065697,-0.00297203701195985,0.0011380665766889389,-0.009797451678336611
2024-01-07,0.2,-0.03054183700521738,-0.027479740667526564,-0.005495948133505315,0.024433469604173905,0.0030620963376908165,-0.0024496770701526536,0.025045888871712066
2024-01-14,0.8639996236959177,-0.005762095967843143,-0.0025077202798490135,-0.0021666693781241717,0.0007836472199269031,0.00325437568799413,-0.0004425963182020586,0.0035954265897189717
2024-01-21,0.4814098621296617,-0.017583885662570468,-0.011365612944896304,-0.005471518160821628,0.009118829690048685,0.0062182727176741635,-0.003224734905974008,0.01211236750174884
2024-01-28,0.7164581090261168,0.006159889477695464,0.00896894647492519,0.006425874431381355,-0.0017465867106958974,0.0028090569972297258,-0.0007964853328479345,0.00026598495368589103
2024-02-04,0.8940368664206622,-0.052065424113658644,-0.024956641177159414,-0.02231215727441246,0.0055170154902204884,0.02710878293649923,-0.0028725315874735423,0.029753266839246183
2024-02-11,1.0,0.05818789365101966,0.04208528849960734,0.04208528849960734,0.0,-0.01610260515141232,-0.0,-0.01610260515141232
2024-02-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-03,1.0,0.022179900243574233,0.015813180766765838,0.015813180766765838,0.0,-0.006366719476808395,-0.0,-0.006366719476808395
2024-03-10,0.8338296888632242,-0.00021689016655750365,0.0044459006106701195,0.003707123922911882,3.6040706459367514e-05,0.004662790777227623,-0.0007748173942176029,0.003924014089469386
2024-03-17,0.9346387452270138,0.01374727915574118,0.006185662215540527,0.005781359571530946,-0.0008985394153337613,-0.007561616940200653,0.0004942367713241829,-0.007965919584210234
2024-03-24,1.0,-0.0022597536411008584,0.0068413711468339015,0.0068413711468339015,-0.0,0.00910112478793476,0.0,0.00910112478793476
2024-03-31,1.0,-0.009614169053634884,-0.002807490543837526,-0.002807490543837526,-0.0,0.006806678509797357,0.0,0.006806678509797357
2024-04-07,0.3426155084140432,0.004025352106585999,-0.0022865979851642284,-0.0007834239312255688,-0.002646204048042497,-0.006311950091750227,0.004149378101981157,-0.004808776037811568
2024-04-14,0.585324934258935,-0.01395580045923244,-0.007616602393135212,-0.004458187295038316,0.005787122472901397,0.006339198066097227,-0.0026287073748045,0.009497613164194124
2024-04-21,0.42841667930892385,-0.013395369323753034,-0.030039429362823607,-0.012869392575955874,0.007656569679954133,-0.016644060039070575,0.0095134671069136,0.0005259767477971602
2024-04-28,1.0,0.02936826815711699,0.036932390832376025,0.036932390832376025,0.0,0.007564122675259036,0.0,0.007564122675259036
2024-05-05,1.0,0.007978588139600597,0.007275013730771453,0.007275013730771453,0.0,-0.0007035744088291435,-0.0,-0.0007035744088291435
2024-05-12,1.0,0.020550875742601168,0.024929842713801813,0.024929842713801813,0.0,0.004378966971200646,0.0,0.004378966971200646
2024-05-19,1.0,0.010888129648726045,0.016293548569412772,0.016293548569412772,0.0,0.005405418920686727,0.0,0.005405418920686727
2024-05-26,1.0,-0.02681454332339797,-0.02622817752989239,-0.02622817752989239,-0.0,0.0005863657935055826,0.0,0.0005863657935055826
2024-06-02,1.0,-0.002515310059747286,-0.0053130119359715835,-0.0053130119359715835,-0.0,-0.0027977018762242976,-0.0,-0.0027977018762242976
2024-06-09,1.0,-0.002300821470504939,0.005715721540576034,0.005715721540576034,-0.0,0.008016543011080972,0.0,0.008016543011080972
2024-06-16,1.0,0.0015284524557488202,0.0034386695849028684,0.0034386695849028684,0.0,0.0019102171291540482,0.0,0.0019102171291540482
2024-06-23,0.5488748300624618,-0.011048761990735623,-0.007391507781743172,-0.004057012577609646,0.00498437463067002,0.0036572542089924505,-0.001649879426536496,0.006991749413125976
2024-06-30,0.9283903134306002,-0.018514347332271468,-0.010794310579487128,-0.010021333382157301,0.0013258066095009633,0.00772003675278434,-0.0005528294121711336,0.008493013950114167
2024-07-07,1.0,-0.0007101679237932644,0.005380035144762963,0.005380035144762963,-0.0,0.006090203068556227,0.0,0.006090203068556227
2024-07-14,0.7743027979830411,0.013097884793785212,0.010761035145389408,0.008332299622268854,-0.0029561559502977947,-0.0023368496483958043,0.0005274204271772471,-0.004765585171516358
2024-07-21,0.6816518775671002,0.00025528348649113137,-0.003386862483173903,-0.0023086611707170595,-8.126901861257621e-05,-0.0036421459696650343,0.0011594703310694168,-0.002563944657208191
2024-07-28,0.4112277238251032,-0.03229429139318798,-0.032407408994116066,-0.013326825035719529,0.019013983451022665,-0.00011311760092808792,6.660050737387395e-05,0.01896746635746845
2024-08-04,0.2,0.00012581879846293534,-0.004207507901308015,-0.0008415015802616032,-0.00010065503877034828,-0.004333326699770951,0.003466661359816761,-0.0009673203787245385
2024-08-11,0.7336357910396768,-0.01628602300455447,-0.017268927766542902,-0.012669103482414745,0.004338013634717778,-0.0009829047619884304,0.000261810649410383,0.003616919522139727
2024-08-18,1.0,0.011353185879121897,0.025568947850251142,0.025568947850251142,0.0,0.014215761971129245,0.0,0.014215761971129245
2024-08-25,0.5252067012446111,-0.015535928105328651,-0.011880928666080542,-0.006239943352434703,0.007376354554355549,0.003654999439248109,-0.0017353692407097064,0.009295984752893949
2024-09-01,0.5121414611675531,0.011958231019496432,0.007853283317457486,0.004021991993165449,-0.005833925112192371,-0.0041049477020389455,0.0020026337879003307,-0.007936239026330984
2024-09-08,0.2,-0.029757070826297503,-0.0320379151787226,-0.00640758303574452,0.023805656661038004,-0.0022808443524250967,0.0018246754819400775,0.023349487790552983
2024-09-15,1.0,-0.005776420184747074,0.0029946847329653924,0.0029946847329653924,-0.0,0.008771104917712467,0.0,0.008771104917712467
2024-09-22,0.638921453919915,0.014423229927441019,0.015542063822662143,0.009930158014491408,-0.005207918891979173,0.0011188338952211243,-0.0004039869161915618,-0.004493071912949611
2024-09-29,1.0,0.13753945196256018,0.10644885055103484,0.10644885055103484,0.0,-0.031090601411525337,-0.0,-0.031090601411525337
2024-10-06,0.7980368275883347,0.07224810300277605,0.055768877885536236,0.044505618385934566,-0.014591456083165411,-0.016479225117239815,0.0033281965835637497,-0.027742484616841485
2024-10-13,1.0,-0.029907014937436364,-0.011026801896563528,-0.011026801896563528,-0.0,0.018880213040872836,0.0,0.018880213040872836
2024-10-20,1.0,0.02071512905809377,0.02215737011103405,0.02215737011103405,0.0,0.0014422410529402775,0.0,0.0014422410529402775
2024-10-27,0.48044829821487145,0.012569298201299867,0.0025707332031833143,0.001235104392633889,-0.006530400270730101,-0.009998564998116553,0.005194771460180676,-0.011334193808665977
2024-11-03,0.5569682809022884,-0.012643956081855316,-0.012727755507943257,-0.007088956105003792,0.005601673599140326,-8.379942608794169e-05,3.712580379914243e-05,0.005554999976851524
2024-11-10,1.0,0.05665739248087993,0.05594411753112558,0.05594411753112558,0.0,-0.0007132749497543445,-0.0,-0.0007132749497543445
2024-11-17,0.5587905600641712,-0.040348411650059174,-0.0352163227318283,-0.019678548702718936,0.01780210010642288,0.005132088918230873,-0.0022643260773135172,0.020669862947340238
2024-11-24,1.0,-0.013300306230474639,-0.009481362896343128,-0.009481362896343128,-0.0,0.0038189433341315106,0.0,0.0038189433341315106
2024-12-01,1.0,0.013974525435769556,0.014304249537575666,0.014304249537575666,0.0,0.0003297241018061104,0.0,0.0003297241018061104
2024-12-08,0.7511036674963661,0.01744425003968653,0.021090381215376583,0.015841062679765816,-0.0043418098581543465,0.003646131175690053,-0.0009075086774564169,-0.0016031873599207137
2024-12-15,0.2,-0.0007193997505211568,0.0033482509905654366,0.0006696501981130875,0.0005755198004169255,0.004067650741086594,-0.0032541205928692755,0.0013890499486342443
2024-12-22,0.2,-0.010387515088311412,-0.009859089508762483,-0.001971817901752497,0.00831001207064913,0.0005284255795489287,-0.000422740463639143,0.008415697186558914
2024-12-29,0.9173007793353741,0.0073947710547180865,0.01489375622145903,0.013662054189175444,-0.0006115418032185192,0.007498985166740943,-0.0006201602290650654,0.006267283134457358
2025-01-05,0.7404264971390876,-0.04623370953746682,-0.04046893299184284,-0.029964270298106655,0.012001045934894237,0.005764776545623976,-0.0014963832411580458,0.016269439239360164
2025-01-12,0.29158481093094735,-0.01057105059453374,-0.009197969259277365,-0.0026819881274150574,0.007488692805585141,0.0013730813352563747,-0.000972711673722832,0.007889062467118683
2025-01-19,1.0,0.028163671575478083,0.0233838353374203,0.0233838353374203,0.0,-0.004779836238057784,-0.0,-0.004779836238057784
2025-01-26,0.8688132477944237,0.00975026396026162,0.013121381180075949,0.011400029798610413,-0.0012791054620938022,0.003371117219814328,-0.00044224591937173355,0.0016497658383487924
2025-02-02,0.4533128376447427,-0.010017236886616192,-0.011135583664357717,-0.005047903029720439,0.005476294808184619,-0.001118346777741525,0.0006113858264526599,0.004969333856895753
2025-02-09,1.0,0.03504523874611892,0.03309369163909192,0.03309369163909192,0.0,-0.0019515471070270032,-0.0,-0.0019515471070270032
