date,vol_60,ret_60,rsi_60,bear_vol,bear_trend,bear_combo
2021-09-14,0.15249698095601263,0.013094889747895522,51.73916894601859,False,False,False
2021-09-15,0.15191436989297769,-0.0027395065008857244,49.995463326999754,False,True,False
2021-09-16,0.15380522344192876,-0.01193206157018023,48.99355912086777,False,True,False
2021-09-17,0.15223300740222262,-0.017336996358265133,48.36995683652692,False,True,False
2021-09-22,0.1522724053539402,-0.024964780161969458,47.51589341554585,False,True,False
2021-09-23,0.1521599913907667,-0.011865527575415258,48.98189412730258,False,True,False
2021-09-24,0.1511718426719458,-0.024101721966993672,47.57570395782237,False,True,False
2021-09-27,0.15100109057984304,-0.021289858037725318,47.88255167385435,False,True,False
2021-09-28,0.14728179564374116,-0.004303162480936762,49.79363500023869,False,True,False
2021-09-29,0.14908687632185635,-0.0230544294419327,47.626516854742526,False,True,False
2021-09-30,0.14965670211961787,-0.012186524773756702,48.90365369401922,False,True,False
2021-10-08,0.14889865986751108,-0.017393550367830746,48.27874146302263,False,True,False
2021-10-11,0.1488108082563516,-0.007356500437883051,49.44726259865823,False,True,False
2021-10-12,0.15090440216146075,-0.02085534806883005,47.929473050265955,False,True,False
2021-10-13,0.1495807837069876,-0.02498530038904112,47.42419548647475,False,True,False
2021-10-14,0.14935695115255718,-0.026882408236752475,47.18969138807093,False,True,False
2021-10-15,0.1494731890774721,-0.013063571837373944,48.79844363220995,False,True,False
2021-10-18,0.14885136149263636,-0.025961318670937428,47.278586079235744,False,True,False
2021-10-19,0.15017910398636036,-0.008605293306241713,49.31856184569804,False,True,False
2021-10-20,0.15020736750850938,-0.008957353956793535,49.27892113933038,False,True,False
2021-10-21,0.1503271044476543,-0.012445636852973285,48.886055320711016,False,True,False
2021-10-22,0.14909095498834826,-0.018763572669448614,48.130161398980434,False,True,False
2021-10-25,0.14910440308932088,-0.018646673149673276,48.14435525835528,False,True,False
2021-10-26,0.14855044156980268,-0.014270062815124995,48.63742130702587,False,True,False
2021-10-27,0.14364518072099644,-0.004707409982585342,49.72766784668321,False,True,False
2021-10-28,0.13516696970023093,0.013685061981865365,51.94170336472283,False,False,False
2021-10-29,0.135937310839093,0.023666941918130124,53.11139177444115,False,False,False
2021-11-01,0.12628220796340617,-0.0002586897156701129,50.20778698767786,False,True,False
2021-11-02,0.12556136501034929,0.003418580593590681,50.68624119437572,False,False,False
2021-11-03,0.12265623234068435,-0.00954889627230815,48.94197793763371,False,True,False
2021-11-04,0.1229249461091282,0.0050272899362060475,50.91358945738599,False,False,False
2021-11-05,0.12047944315127315,-0.011227982477985732,48.6780227318816,False,True,False
2021-11-08,0.11992636502216739,-0.005083100235640292,49.52275660087829,False,True,False
2021-11-09,0.12011561344074244,-0.0021814003692524064,49.931333901811975,False,True,False
2021-11-10,0.1201706052749615,-0.0056646052103227484,49.44794376616394,False,True,False
2021-11-11,0.12168448064358622,-0.0020389569066944224,49.957771458097184,False,True,False
2021-11-12,0.12165780622117077,-0.0003790884762480129,50.18573040440291,False,True,False
2021-11-15,0.12130740192213424,0.002979970213303318,50.65093866292274,False,False,False
2021-11-16,0.12087474620805722,0.008399207328692482,51.4129040581718,False,False,False
2021-11-17,0.12089769001183659,0.0142057482425475,52.21431542949037,False,False,False
2021-11-18,0.11627669772756345,0.024587667816990955,53.72725025550856,False,False,False
2021-11-19,0.11624028922102693,0.024437419028385143,53.7075526980962,False,False,False
2021-11-22,0.11622383444132375,0.03587381879430063,55.2934241592204,False,False,False
2021-11-23,0.11348498162047478,0.04493889377906646,56.70224017672606,False,False,False
2021-11-24,0.10913902546117057,0.030378822434210084,54.81753227238237,False,False,False
2021-11-25,0.10500189058092595,0.013196668988036508,52.30712453677106,False,False,False
2021-11-26,0.10677970051941267,0.00040413019408291895,50.27263785947312,False,False,False
2021-11-29,0.10351447491293608,0.010654574435436048,51.919773996977995,False,False,False
2021-11-30,0.10384776375527259,0.005255854837366014,51.04422403099933,False,False,False
2021-12-01,0.10392129789047572,0.006214149208639386,51.19385106096234,False,False,False
2021-12-02,0.10438189470877883,-0.0002846494777892783,50.1567489712622,False,True,False
2021-12-03,0.10523457557295575,0.003219823974242031,50.706403403705735,False,False,False
2021-12-06,0.10701155594166266,-0.006373933704520662,49.230591069977855,False,True,False
2021-12-07,0.10709944252985573,0.0014687483280231284,50.42699522474944,False,False,False
2021-12-08,0.10369088160950062,-0.004068375806990487,49.564315497301735,False,True,False
2021-12-09,0.10255827836950035,-0.007018570232222743,49.093042858492325,False,True,False
2021-12-10,0.10239182574550645,-0.005986447325234012,49.252125564464706,False,True,False
2021-12-13,0.10273226006674539,0.0029513063028931974,50.651263853011,False,False,False
2021-12-14,0.1029230928460294,-0.011403472440159046,48.41134318472868,False,True,False
2021-12-15,0.10312356212202606,-0.012047494086586119,48.31427892859868,False,True,False
2021-12-16,0.10360295366882756,0.0025249486763423423,50.58316246988984,False,False,False
2021-12-17,0.10620209100518924,-0.004095185275777791,49.57918942683983,False,True,False
2021-12-20,0.1092733656054215,-0.009444711562662467,48.79580985096684,False,True,False
2021-12-21,0.11006792551719874,-0.007087159138561394,49.15867728541902,False,True,False
2021-12-22,0.10987155377797476,0.0002160942797582166,50.24217363227392,False,False,False
2021-12-23,0.10964570819880398,-0.0008209871609089481,50.0875844030703,False,True,False
2021-12-24,0.10973532694862366,-0.0013996929003776692,50.001653908016635,False,True,False
2021-12-27,0.10971526266514307,-0.000335760563446863,50.16032828964063,False,True,False
2021-12-28,0.11026475419034763,0.004323831167917902,50.84398614991161,False,False,False
2021-12-29,0.10854763285022755,0.008350060396401293,51.442563856151565,False,False,False
2021-12-30,0.10826339751196358,0.0072155710015817665,51.278315255210785,False,False,False
2021-12-31,0.10890121144986116,0.011304021776713524,51.86287709323917,False,False,False
2022-01-04,0.10889105492322354,0.0023494995245292305,50.55158483099164,False,False,False
2022-01-05,0.10975343065912826,0.0006620382372408695,50.30465239241205,False,False,False
2022-01-06,0.11023617363765909,-0.01762727658421248,47.60830568495141,False,True,False
2022-01-07,0.1100724440548976,-0.020133794274365124,47.21340588856948,False,True,False
2022-01-10,0.10929069377791843,-0.0236234024974753,46.649660516979,False,True,False
2022-01-11,0.11002841458099188,-0.02656438036680897,46.237096746666154,False,True,False
2022-01-12,0.11246061078312732,-0.022176035382881043,46.95087594890065,False,True,False
2022-01-13,0.11416021080030002,-0.029227308211511316,45.98805112342436,False,True,False
2022-01-14,0.11440563132529279,-0.031035518173969212,45.74573843343827,False,True,False
2022-01-17,0.1150292857789411,-0.027988783521370908,46.22707451182864,False,True,False
2022-01-18,0.11481193754490444,-0.029711504912065978,45.95669694021866,False,True,False
2022-01-19,0.11602982393435578,-0.03600881608322437,45.130760734860296,False,True,False
2022-01-20,0.11368007875046204,-0.018018680534822695,47.63627991877464,False,True,False
2022-01-21,0.11416659387165594,-0.019885151149857228,47.38240802144845,False,True,False
2022-01-24,0.1129310417057361,-0.028371083958037446,46.07665153087394,False,True,False
2022-01-25,0.12113265670231846,-0.0502286733671663,43.25183760520554,False,True,False
2022-01-26,0.12106472022273017,-0.044861448608010224,43.97798798433915,False,True,False
2022-01-27,0.12888797059097368,-0.06608177448033759,41.46579791027255,False,True,False
2022-01-28,0.1275668208717546,-0.0757727366234281,39.98733865179683,False,True,False
2022-02-07,0.1334705806061731,-0.05529612112061999,43.11708197410634,False,True,False
2022-02-08,0.13359875449560257,-0.05961822378436865,42.6096793831454,False,True,False
2022-02-09,0.1363633261496067,-0.05052617051354069,43.96349652949283,False,True,False
2022-02-10,0.13635904279780947,-0.047912584536276004,44.27367471282409,False,True,False
2022-02-11,0.1355314080448451,-0.07323085508310645,40.98421874374355,False,True,False
2022-02-14,0.13580880021086428,-0.07895591752555609,40.35726441958093,False,True,False
2022-02-15,0.1373639138493882,-0.0697531542203198,41.70885866668374,False,True,False
2022-02-16,0.1376556160192377,-0.06698939554457894,42.11618420913407,False,True,False
2022-02-17,0.1374602834361577,-0.0687041465879038,41.86421193630665,False,True,False
2022-02-18,0.13702214473800986,-0.05957514514155382,42.92889171066683,False,True,False
2022-02-21,0.13605606175901847,-0.06914527947980076,41.62686102342323,False,True,False
2022-02-22,0.13721702210997913,-0.08642264922869336,39.5417382188042,False,True,False
2022-02-23,0.14111158192387324,-0.06966714146154596,41.926730262239694,False,True,False
2022-02-24,0.1452839026496399,-0.0881246216638012,40.015920798516284,False,True,False
2022-02-25,0.14634809179714361,-0.07983271400576453,41.128075661866674,False,True,False
2022-02-28,0.14540468144591162,-0.06962658886111062,42.192895149021005,False,True,False
2022-03-01,0.14733399831360217,-0.05716597255361444,43.79856255817467,False,True,False
2022-03-02,0.14769628488506392,-0.05981486832026728,43.53017157710629,False,True,False
2022-03-03,0.14759803470286154,-0.0652894492140671,42.9050416664447,False,True,False
2022-03-04,0.1491821118159914,-0.07222816234978535,42.223336249603854,False,True,False
2022-03-07,0.1534005512026674,-0.09871938658282353,39.430548414979576,False,True,False
2022-03-08,0.15795867039131858,-0.10976374905851372,38.4543987757453,False,True,False
2022-03-09,0.15754303227914215,-0.11759340733199541,37.565088210765026,False,True,False
